                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   85291542 |   83629132 |   83485861 |   83462385 |   72248635 |   72138895 |   72210208 |   72278375
  Cycles                             |  100904050 |  100904050 |  100904050 |  100904050 |   76547900 |   76547900 |   76547900 |   76547900
  IPC                                |       0.85 |       0.83 |       0.83 |       0.83 |       0.94 |       0.94 |       0.94 |       0.94
  Time (ns)                          |   34794500 |   34794500 |   34794500 |   34794500 |   34794500 |   34794500 |   34794500 |   34794500
  Idle time (ns)                     |        366 |     318568 |     322676 |     325323 |     327930 |     330569 |     333176 |     335814
  Idle time (%)                      |       0.0% |       0.9% |       0.9% |       0.9% |       0.9% |       1.0% |       1.0% |       1.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    9234234 |    8881199 |    8841845 |    8827659 |    5754197 |    5723247 |    5726775 |    5719742
  num incorrect                      |      17260 |       7243 |       7385 |       8003 |       7085 |       7220 |       7809 |       8414
  misprediction rate                 |      0.19% |      0.08% |      0.08% |      0.09% |      0.12% |      0.13% |      0.14% |      0.15%
  mpki                               |       0.20 |       0.09 |       0.09 |       0.10 |       0.10 |       0.10 |       0.11 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10510377 |   10359214 |   10384239 |   10402143 |   10148817 |   10175898 |   10231792 |   10343745
    num misses                       |        135 |         23 |         21 |         23 |         23 |         23 |         21 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   29127327 |   28516652 |   28504397 |   28497947 |   26473205 |   26469155 |   26534189 |   26679244
    num misses                       |    1290166 |    1283020 |    1285601 |    1285190 |    1282054 |    1284134 |    1286156 |    1282199
    miss rate                        |      4.43% |      4.50% |      4.51% |      4.51% |      4.84% |      4.85% |      4.85% |      4.81%
    mpki                             |      15.13 |      15.34 |      15.40 |      15.40 |      17.75 |      17.80 |      17.81 |      17.74
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |    1290301 |    1283043 |    1285622 |    1285213 |    1282077 |    1284157 |    1286177 |    1282222
    num misses                       |     526116 |     521876 |     523788 |     528593 |     522474 |     525979 |     526376 |     519414
    miss rate                        |     40.77% |     40.67% |     40.74% |     41.13% |     40.75% |     40.96% |     40.93% |     40.51%
    mpki                             |       6.17 |       6.24 |       6.27 |       6.33 |       7.23 |       7.29 |       7.29 |       7.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10510377 |   10359214 |   10384239 |   10402143 |   10148817 |   10175898 |   10231792 |   10343745
    num cache misses                 |       3752 |        696 |        684 |        673 |       1052 |       1042 |       1047 |       1199
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   29127327 |   28516652 |   28504397 |   28497947 |   26473205 |   26469155 |   26534189 |   26679244
    num cache misses                 |     749241 |     743841 |     731115 |     744260 |     972632 |     971318 |     973213 |     958856
    miss rate                        |      2.57% |      2.61% |      2.56% |      2.61% |      3.67% |      3.67% |      3.67% |      3.59%
    mpki                             |       8.78 |       8.89 |       8.76 |       8.92 |      13.46 |      13.46 |      13.48 |      13.27
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     825254 |     807876 |     798241 |     811957 |    1035539 |    1033848 |    1041494 |    1034128
    num cache misses                 |     350016 |     333892 |     336020 |     334891 |     496814 |     495488 |     492357 |     488531
    miss rate                        |     42.41% |     41.33% |     42.10% |     41.24% |     47.98% |     47.93% |     47.27% |     47.24%
    mpki                             |       4.10 |       3.99 |       4.02 |       4.01 |       6.88 |       6.87 |       6.82 |       6.76
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     436763 |     411790 |     417767 |     417563 |     558670 |     556977 |     559591 |     562604
    num cache misses                 |      27129 |      17006 |      16982 |      17024 |      16949 |      16972 |      17016 |      17082
    miss rate                        |      6.21% |      4.13% |      4.06% |      4.08% |      3.03% |      3.05% |      3.04% |      3.04%
    mpki                             |       0.32 |       0.20 |       0.20 |       0.20 |       0.23 |       0.24 |       0.24 |       0.24
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     146151 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   15245.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   15184.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6682 |        140 |        138 |        146 |        135 |        140 |        147 |        137
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
