                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4978536 |    5365420 |    5255642 |    5228941 |    4919755 |    4959600 |    5582986 |    5632849 |    6289010 |    6276528 |    5606219 |    5489408
  Cycles                             |    4705200 |    4705200 |    4705200 |    4705200 |    3528900 |    3528900 |    4705200 |    4705200 |    4705200 |    4705200 |    3528900 |    3528900
  IPC                                |       1.06 |       1.14 |       1.12 |       1.11 |       1.39 |       1.41 |       1.19 |       1.20 |       1.34 |       1.33 |       1.59 |       1.56
  Time (ns)                          |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300 |    1176300
  Idle time (ns)                     |        386 |     262166 |     262563 |     262745 |     262875 |     263009 |     263145 |     263304 |     263436 |     263587 |     263745 |     263875
  Idle time (%)                      |       0.0% |      22.3% |      22.3% |      22.3% |      22.3% |      22.4% |      22.4% |      22.4% |      22.4% |      22.4% |      22.4% |      22.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     513351 |     849898 |     815132 |     808701 |     771546 |     819041 |    1029003 |    1044540 |    1509649 |    1514775 |    1297995 |    1258408
  num incorrect                      |       8456 |       2226 |       2170 |       2106 |       2016 |       1730 |       1706 |       1800 |       1598 |       1468 |       1412 |       1387
  misprediction rate                 |      1.62% |      0.26% |      0.27% |      0.26% |      0.26% |      0.21% |      0.17% |      0.17% |      0.11% |      0.10% |      0.11% |      0.11%
  mpki                               |       1.70 |       0.41 |       0.41 |       0.40 |       0.41 |       0.35 |       0.31 |       0.32 |       0.25 |       0.23 |       0.25 |       0.25
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512099 |     373271 |     372801 |     371922 |     349103 |     336922 |     335461 |     335952 |     239175 |     236045 |     231165 |     231401
    num misses                       |        187 |         34 |         34 |         34 |         34 |         34 |         34 |         34 |         34 |         27 |         35 |         30
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2418751 |    2130119 |    2110664 |    2102154 |    1963080 |    1925519 |    2026792 |    2037805 |    1822600 |    1809165 |    1688630 |    1670913
    num misses                       |       1732 |        372 |        467 |        418 |        477 |        417 |        359 |        352 |        224 |        274 |        228 |        111
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.35 |       0.07 |       0.09 |       0.08 |       0.10 |       0.08 |       0.06 |       0.06 |       0.04 |       0.04 |       0.04 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1919 |        406 |        501 |        452 |        511 |        451 |        393 |        386 |        258 |        301 |        263 |        141
    num misses                       |        566 |        167 |        172 |        178 |        173 |        173 |        164 |        160 |        151 |        143 |        143 |        127
    miss rate                        |     29.49% |     41.13% |     34.33% |     39.38% |     33.86% |     38.36% |     41.73% |     41.45% |     58.53% |     47.51% |     54.37% |     90.07%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.03 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     512099 |     373271 |     372801 |     371922 |     349103 |     336922 |     335461 |     335952 |     239175 |     236045 |     231165 |     231401
    num cache misses                 |       6635 |        492 |        481 |        486 |        505 |        658 |        476 |        485 |        479 |        410 |        485 |        418
    miss rate                        |      1.30% |      0.13% |      0.13% |      0.13% |      0.14% |      0.20% |      0.14% |      0.14% |      0.20% |      0.17% |      0.21% |      0.18%
    mpki                             |       1.33 |       0.09 |       0.09 |       0.09 |       0.10 |       0.13 |       0.09 |       0.09 |       0.08 |       0.07 |       0.09 |       0.08
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2418751 |    2130119 |    2110664 |    2102154 |    1963080 |    1925519 |    2026792 |    2037805 |    1822600 |    1809165 |    1688630 |    1670913
    num cache misses                 |      85157 |      59519 |      59639 |      59683 |      56064 |      54239 |      54230 |      54319 |      39503 |      38843 |      37212 |      36950
    miss rate                        |      3.52% |      2.79% |      2.83% |      2.84% |      2.86% |      2.82% |      2.68% |      2.67% |      2.17% |      2.15% |      2.20% |      2.21%
    mpki                             |      17.10 |      11.09 |      11.35 |      11.41 |      11.40 |      10.94 |       9.71 |       9.64 |       6.28 |       6.19 |       6.64 |       6.73
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      97181 |      62083 |      61323 |      62173 |      60751 |      59010 |      57477 |      56897 |      42490 |      42652 |      40289 |      38469
    num cache misses                 |      24062 |      13692 |      15264 |      16586 |      15543 |      17610 |      17394 |      13694 |      10719 |      10617 |      11584 |      11935
    miss rate                        |     24.76% |     22.05% |     24.89% |     26.68% |     25.58% |     29.84% |     30.26% |     24.07% |     25.23% |     24.89% |     28.75% |     31.02%
    mpki                             |       4.83 |       2.55 |       2.90 |       3.17 |       3.16 |       3.55 |       3.12 |       2.43 |       1.70 |       1.69 |       2.07 |       2.17
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      36850 |      20036 |      21387 |      23614 |      24546 |      26427 |      24780 |      19621 |      16475 |      17347 |      17300 |      16650
    num cache misses                 |      15382 |       2797 |       2664 |       2834 |       2742 |       9715 |       8647 |       5340 |       3704 |       3559 |       3155 |       4610
    miss rate                        |     41.74% |     13.96% |     12.46% |     12.00% |     11.17% |     36.76% |     34.90% |     27.22% |     22.48% |     20.52% |     18.24% |     27.69%
    mpki                             |       3.09 |       0.52 |       0.51 |       0.54 |       0.56 |       1.96 |       1.55 |       0.95 |       0.59 |       0.57 |       0.56 |       0.84
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14211 |          0 |          0 |          0 |          0 |          0 |      14179 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     445.54 |        inf |        inf |        inf |        inf |        inf |     446.65 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     384.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     385.40 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6799 |        181 |        195 |        197 |        151 |         38 |        135 |        122 |         73 |         78 |         83 |         56
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1403 |        639 |        603 |        792 |        834 |       7445 |       6284 |       3293 |       1985 |       1927 |       1825 |       3236
