                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20937343 |    3630570 |    3227883 |    3537828 |    3410595 |    3274231 |    3406826 |    3501582 |    3568563 |    3286797 |    3582367 |    3355041 |    3292518 |    2923749 |    2942233 |    3388590
  Cycles                             |   20302000 |   20302000 |   20302000 |   20302000 |   15226500 |   15226500 |   15226500 |   15226500 |   20302000 |   20302000 |   20302000 |   20302000 |   15226500 |   15226500 |   15226500 |   15226500
  IPC                                |       1.03 |       0.18 |       0.16 |       0.17 |       0.22 |       0.22 |       0.22 |       0.23 |       0.18 |       0.16 |       0.18 |       0.17 |       0.22 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500 |    5075500
  Idle time (ns)                     |       1617 |    4444301 |    4444759 |    4445020 |    4435105 |    4435193 |    4435294 |    4435449 |    4445324 |    4445567 |    4445523 |    4445767 |    4435884 |    4435890 |    4435458 |    4436081
  Idle time (%)                      |       0.0% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4% |      87.6% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2274145 |    1152986 |     986600 |    1115051 |    1070385 |    1013240 |    1067649 |    1108680 |    1127748 |    1011088 |    1132787 |    1040253 |    1019511 |     859783 |     872020 |    1060142
  num incorrect                      |     156178 |       4438 |       9788 |       5636 |       6244 |       8141 |       6278 |       4995 |       5277 |       9273 |       5127 |       8057 |       7874 |      13526 |      13157 |       6695
  misprediction rate                 |      6.43% |      0.38% |      0.98% |      0.50% |      0.58% |      0.80% |      0.58% |      0.45% |      0.47% |      0.91% |      0.45% |      0.77% |      0.77% |      1.55% |      1.49% |      0.63%
  mpki                               |       7.46 |       1.22 |       3.03 |       1.59 |       1.83 |       2.49 |       1.84 |       1.43 |       1.48 |       2.82 |       1.43 |       2.40 |       2.39 |       4.63 |       4.47 |       1.98
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3261379 |      26469 |      32536 |      28421 |      27915 |      30636 |      28325 |      25596 |      27506 |      31622 |      26642 |      30134 |      30350 |      36179 |      37019 |      28408
    num misses                       |        173 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         25 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.10% |      0.08% |      0.09% |      0.09% |      0.08% |      0.09% |      0.10% |      0.09% |      0.08% |      0.10% |      0.09% |      0.09% |      0.07% |      0.07% |      0.09%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4895122 |     694067 |     652168 |     684920 |     665255 |     652174 |     666324 |     673051 |     688285 |     659527 |     689172 |     665279 |     655261 |     619031 |     621843 |     663764
    num misses                       |       1994 |        636 |        614 |        580 |        639 |        617 |        559 |        564 |        626 |        616 |        616 |        584 |        625 |        603 |        578 |        588
    miss rate                        |      0.04% |      0.09% |      0.09% |      0.08% |      0.10% |      0.09% |      0.08% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09% |      0.09%
    mpki                             |       0.10 |       0.18 |       0.19 |       0.16 |       0.19 |       0.19 |       0.16 |       0.16 |       0.18 |       0.19 |       0.17 |       0.17 |       0.19 |       0.21 |       0.20 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2167 |        662 |        640 |        606 |        665 |        643 |        585 |        590 |        652 |        641 |        642 |        610 |        651 |        629 |        604 |        614
    num misses                       |        685 |        175 |        177 |        185 |        176 |        182 |        180 |        175 |        176 |        169 |        168 |        167 |        177 |        186 |        170 |        176
    miss rate                        |     31.61% |     26.44% |     27.66% |     30.53% |     26.47% |     28.30% |     30.77% |     29.66% |     26.99% |     26.37% |     26.17% |     27.38% |     27.19% |     29.57% |     28.15% |     28.66%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3261379 |      26469 |      32536 |      28421 |      27915 |      30636 |      28325 |      25596 |      27506 |      31622 |      26642 |      30134 |      30350 |      36179 |      37019 |      28408
    num cache misses                 |       2965 |        175 |        174 |        174 |        173 |        175 |        173 |        174 |        173 |        171 |        174 |        174 |        173 |        174 |        173 |        174
    miss rate                        |      0.09% |      0.66% |      0.53% |      0.61% |      0.62% |      0.57% |      0.61% |      0.68% |      0.63% |      0.54% |      0.65% |      0.58% |      0.57% |      0.48% |      0.47% |      0.61%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4895122 |     694067 |     652168 |     684920 |     665255 |     652174 |     666324 |     673051 |     688285 |     659527 |     689172 |     665279 |     655261 |     619031 |     621843 |     663764
    num cache misses                 |      42249 |      13932 |      14315 |      13949 |      14030 |      14219 |      14065 |      13741 |      14071 |      14138 |      13984 |      14070 |      14112 |      14341 |      14455 |      13897
    miss rate                        |      0.86% |      2.01% |      2.19% |      2.04% |      2.11% |      2.18% |      2.11% |      2.04% |      2.04% |      2.14% |      2.03% |      2.11% |      2.15% |      2.32% |      2.32% |      2.09%
    mpki                             |       2.02 |       3.84 |       4.43 |       3.94 |       4.11 |       4.34 |       4.13 |       3.92 |       3.94 |       4.30 |       3.90 |       4.19 |       4.29 |       4.91 |       4.91 |       4.10
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47599 |      14200 |      14652 |      14228 |      14311 |      14543 |      14358 |      14008 |      14619 |      14729 |      14521 |      14636 |      14671 |      14998 |      15111 |      14452
    num cache misses                 |      32851 |      12951 |      13197 |      13003 |      13012 |      13157 |      13025 |      12875 |      13081 |      13069 |      12984 |      13025 |      13080 |      13297 |      13328 |      12985
    miss rate                        |     69.02% |     91.20% |     90.07% |     91.39% |     90.92% |     90.47% |     90.72% |     91.91% |     89.48% |     88.73% |     89.42% |     88.99% |     89.16% |     88.66% |     88.20% |     89.85%
    mpki                             |       1.57 |       3.57 |       4.09 |       3.68 |       3.82 |       4.02 |       3.82 |       3.68 |       3.67 |       3.98 |       3.62 |       3.88 |       3.97 |       4.55 |       4.53 |       3.83
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      35982 |      13052 |      13370 |      13116 |      13128 |      13315 |      13152 |      12971 |      13457 |      13489 |      13347 |      13418 |      13467 |      13780 |      13811 |      13367
    num cache misses                 |      26310 |       6643 |       6865 |       6835 |       6823 |       6976 |       6801 |       6718 |       7377 |       7355 |       7214 |       7094 |       7385 |       7452 |       7467 |       7263
    miss rate                        |     73.12% |     50.90% |     51.35% |     52.11% |     51.97% |     52.39% |     51.71% |     51.79% |     54.82% |     54.53% |     54.05% |     52.87% |     54.84% |     54.08% |     54.07% |     54.34%
    mpki                             |       1.26 |       1.83 |       2.13 |       1.93 |       2.00 |       2.13 |       2.00 |       1.92 |       2.07 |       2.24 |       2.01 |       2.11 |       2.24 |       2.55 |       2.54 |       2.14
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14289 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14181 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.60 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.35 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10437 |        191 |        183 |        146 |        167 |        124 |        145 |        140 |         92 |         83 |        112 |        110 |        131 |         99 |        100 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2349 |       2028 |       2108 |       2140 |       2075 |       2169 |       2137 |       2067 |       2614 |       2635 |       2517 |       2550 |       2623 |       2646 |       2600 |       2480
