                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5535952 |    5383344 |    5323730 |    5319714 |    5293845 |    5286165 |    5262494 |    5184382
  Cycles                             |    7085600 |    7085600 |    7085600 |    7085600 |    7085600 |    7085600 |    7085600 |    7085600
  IPC                                |       0.78 |       0.76 |       0.75 |       0.75 |       0.75 |       0.75 |       0.74 |       0.73
  Time (ns)                          |    1771400 |    1771400 |    1771400 |    1771400 |    1771400 |    1771400 |    1771400 |    1771400
  Idle time (ns)                     |        300 |     186018 |     186430 |     186632 |     186797 |     186984 |     187150 |     187337
  Idle time (%)                      |       0.0% |      10.5% |      10.5% |      10.5% |      10.5% |      10.6% |      10.6% |      10.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     516195 |     545127 |     537828 |     534061 |     528309 |     526042 |     522649 |     504200
  num incorrect                      |       4415 |        451 |        533 |       1122 |       1207 |       1241 |       1340 |       1460
  misprediction rate                 |      0.85% |      0.08% |      0.10% |      0.21% |      0.23% |      0.24% |      0.26% |      0.29%
  mpki                               |       0.80 |       0.08 |       0.10 |       0.21 |       0.23 |       0.23 |       0.25 |       0.28
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     440023 |     377325 |     366623 |     356053 |     345826 |     335148 |     324499 |     305129
    num misses                       |        118 |         24 |         22 |         22 |         24 |         24 |         24 |         24
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2111301 |    1958098 |    1923256 |    1925709 |    1917944 |    1914517 |    1898007 |    1875908
    num misses                       |       8158 |       6800 |       6856 |       6425 |       6433 |       6749 |       6143 |       6286
    miss rate                        |      0.39% |      0.35% |      0.36% |      0.33% |      0.34% |      0.35% |      0.32% |      0.34%
    mpki                             |       1.47 |       1.26 |       1.29 |       1.21 |       1.22 |       1.28 |       1.17 |       1.21
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8276 |       6824 |       6878 |       6447 |       6457 |       6773 |       6167 |       6310
    num misses                       |        533 |        269 |        211 |        297 |        241 |        279 |        212 |        284
    miss rate                        |      6.44% |      3.94% |      3.07% |      4.61% |      3.73% |      4.12% |      3.44% |      4.50%
    mpki                             |       0.10 |       0.05 |       0.04 |       0.06 |       0.05 |       0.05 |       0.04 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     440023 |     377325 |     366623 |     356053 |     345826 |     335148 |     324499 |     305129
    num cache misses                 |       1893 |        141 |        136 |        136 |        140 |        140 |        140 |        145
    miss rate                        |      0.43% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.34 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2111301 |    1958098 |    1923256 |    1925709 |    1917944 |    1914517 |    1898007 |    1875908
    num cache misses                 |      96476 |      86042 |      85535 |      84102 |      83546 |      83856 |      83829 |      83629
    miss rate                        |      4.57% |      4.39% |      4.45% |      4.37% |      4.36% |      4.38% |      4.42% |      4.46%
    mpki                             |      17.43 |      15.98 |      16.07 |      15.81 |      15.78 |      15.86 |      15.93 |      16.13
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     121796 |     108813 |     107505 |     105684 |     105938 |     105753 |     106026 |     105468
    num cache misses                 |      52287 |      43897 |      43889 |      44658 |      43638 |      44085 |      43967 |      44160
    miss rate                        |     42.93% |     40.34% |     40.83% |     42.26% |     41.19% |     41.69% |     41.47% |     41.87%
    mpki                             |       9.44 |       8.15 |       8.24 |       8.39 |       8.24 |       8.34 |       8.35 |       8.52
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      79075 |      68419 |      67692 |      67689 |      68584 |      67844 |      67938 |      67480
    num cache misses                 |      30923 |      20890 |      20445 |      25088 |      22698 |      20631 |      20593 |      25417
    miss rate                        |     39.11% |     30.53% |     30.20% |     37.06% |     33.10% |     30.41% |     30.31% |     37.67%
    mpki                             |       5.59 |       3.88 |       3.84 |       4.72 |       4.29 |       3.90 |       3.91 |       4.90
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9219 |          0 |          0 |          0 |       9162 |          0 |          0 |          0
  average dram access latency (ns)   |     265.53 |        inf |        inf |        inf |     267.29 |        inf |        inf |        inf
  average dram queueing delay        |     204.28 |       0.00 |       0.00 |       0.00 |     206.04 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6138 |         20 |         17 |         21 |         14 |         17 |         22 |         10
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      14982 |      16070 |      15473 |      15789 |      15618 |      15815 |      15690 |      15813
