                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   30515584 |   29278786 |   26573529 |   52862300 |          0 |          0 |   31505816 |   28619968 |   38682747 |   37621213 |   33704764 |   25447710 |   45180405 |          0 |   25436502 |          0
  Cycles                             |   21417950 |   21417950 |   21417950 |   21417950 |   16248100 |   16248100 |   16248100 |   16248100 |   21417950 |   21417950 |   21417950 |   21417950 |   16248100 |   16248100 |   16248100 |   16248100
  IPC                                |       1.42 |       1.37 |       1.24 |       2.47 |       0.00 |       0.00 |       1.94 |       1.76 |       1.81 |       1.76 |       1.57 |       1.19 |       2.78 |       0.00 |       1.57 |       0.00
  Time (ns)                          |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500 |    7385500
  Idle time (ns)                     |     424126 |     424881 |     426400 |     428716 |    7385500 |    7385500 |     421737 |     423342 |        404 |     419557 |     422595 |     427194 |     427954 |    7385500 |     425659 |    7385500
  Idle time (%)                      |       5.7% |       5.8% |       5.8% |       5.8% |     100.0% |     100.0% |       5.7% |       5.7% |       0.0% |       5.7% |       5.7% |       5.8% |       5.8% |     100.0% |       5.8% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3450530 |    3090750 |    2285609 |   14969356 |          0 |          0 |    3795311 |    2942606 |    5680870 |    5556192 |    4393193 |    1951884 |   12774577 |          0 |    1990520 |          0
  num incorrect                      |       9413 |       9087 |       9432 |       1393 |          0 |          0 |       8085 |       8131 |      26873 |       8162 |       9556 |       8052 |       1248 |          0 |       8253 |          0
  misprediction rate                 |      0.27% |      0.29% |      0.41% |      0.01% |      0.00% |      0.00% |      0.21% |      0.28% |      0.47% |      0.15% |      0.22% |      0.41% |      0.01% |      0.00% |      0.41% |      0.00%
