                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5525617 |    5242080 |    5247443 |    5193830 |    5176275 |    5156121 |    5126826 |    5094602
  Cycles                             |    5391200 |    5391200 |    5391200 |    5391200 |    5391200 |    5391200 |    5391200 |    5391200
  IPC                                |       1.02 |       0.97 |       0.97 |       0.96 |       0.96 |       0.96 |       0.95 |       0.94
  Time (ns)                          |    5391200 |    5391200 |    5391200 |    5391200 |    5391200 |    5391200 |    5391200 |    5391200
  Idle time (ns)                     |        281 |     398903 |     399965 |     400760 |     401432 |     402199 |     402857 |     403589
  Idle time (%)                      |       0.0% |       7.4% |       7.4% |       7.4% |       7.4% |       7.5% |       7.5% |       7.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     513833 |     502069 |     501946 |     491866 |     491321 |     484864 |     481053 |     470899
  num incorrect                      |       4424 |        570 |        435 |       1032 |       1140 |       1347 |       1224 |       1540
  misprediction rate                 |      0.85% |      0.11% |      0.09% |      0.21% |      0.23% |      0.28% |      0.25% |      0.33%
  mpki                               |       0.80 |       0.11 |       0.08 |       0.20 |       0.22 |       0.26 |       0.24 |       0.30
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     440238 |     377339 |     366904 |     356181 |     344892 |     335168 |     324452 |     305979
    num misses                       |        117 |         24 |         24 |         24 |         22 |         24 |         24 |         24
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2104480 |    1928617 |    1933087 |    1904956 |    1891117 |    1885496 |    1867637 |    1872177
    num misses                       |       8209 |       6474 |       6885 |       6549 |       6401 |       6823 |       6235 |       6577
    miss rate                        |      0.39% |      0.34% |      0.36% |      0.34% |      0.34% |      0.36% |      0.33% |      0.35%
    mpki                             |       1.49 |       1.24 |       1.31 |       1.26 |       1.24 |       1.32 |       1.22 |       1.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8326 |       6498 |       6909 |       6573 |       6423 |       6847 |       6259 |       6601
    num misses                       |        553 |        283 |        241 |        297 |        252 |        295 |        227 |        290
    miss rate                        |      6.64% |      4.36% |      3.49% |      4.52% |      3.92% |      4.31% |      3.63% |      4.39%
    mpki                             |       0.10 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.04 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     440238 |     377339 |     366904 |     356181 |     344892 |     335168 |     324452 |     305979
    num cache misses                 |       2095 |        153 |        150 |        153 |        138 |        145 |        145 |        172
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.06%
    mpki                             |       0.38 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2104480 |    1928617 |    1933087 |    1904956 |    1891117 |    1885496 |    1867637 |    1872177
    num cache misses                 |      84813 |      74008 |      74080 |      71986 |      71702 |      71820 |      72107 |      71770
    miss rate                        |      4.03% |      3.84% |      3.83% |      3.78% |      3.79% |      3.81% |      3.86% |      3.83%
    mpki                             |      15.35 |      14.12 |      14.12 |      13.86 |      13.85 |      13.93 |      14.06 |      14.09
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      97130 |      82149 |      82538 |      80003 |      79609 |      79887 |      80111 |      80244
    num cache misses                 |      40976 |      31272 |      31672 |      31883 |      31427 |      31438 |      31427 |      31606
    miss rate                        |     42.19% |     38.07% |     38.37% |     39.85% |     39.48% |     39.35% |     39.23% |     39.39%
    mpki                             |       7.42 |       5.97 |       6.04 |       6.14 |       6.07 |       6.10 |       6.13 |       6.20
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      54851 |      41816 |      42645 |      42037 |      42275 |      41994 |      41913 |      42181
    num cache misses                 |      24070 |      12239 |      12719 |      16669 |      15168 |      12290 |      12273 |      16885
    miss rate                        |     43.88% |     29.27% |     29.83% |     39.65% |     35.88% |     29.27% |     29.28% |     40.03%
    mpki                             |       4.36 |       2.33 |       2.42 |       3.21 |       2.93 |       2.38 |       2.39 |       3.31
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9217 |          0 |          0 |          0 |       9162 |          0 |          0 |          0
  average dram access latency (ns)   |     118.77 |        inf |        inf |        inf |     118.89 |        inf |        inf |        inf
  average dram queueing delay        |      57.52 |       0.00 |       0.00 |       0.00 |      57.64 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6262 |         18 |         13 |         22 |         13 |         14 |         13 |         12
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       8816 |       8627 |       9034 |       8681 |       8911 |       8705 |       8805 |       8801
