                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20847740 |    3503566 |    3149328 |    3416838 |    3449336 |    3300041 |    3433325 |    3540179 |    3470180 |    3200104 |    3460211 |    3270914 |    3322471 |    2924794 |    2967457 |    3421994
  Cycles                             |   13658600 |   13658600 |   13658600 |   13658600 |   54634400 |   54634400 |   54634400 |   54634400 |   13658600 |   13658600 |   13658600 |   13658600 |   54634400 |   54634400 |   54634400 |   54634400
  IPC                                |       1.53 |       0.26 |       0.23 |       0.25 |       0.06 |       0.06 |       0.06 |       0.06 |       0.25 |       0.23 |       0.25 |       0.24 |       0.06 |       0.05 |       0.05 |       0.06
  Time (ns)                          |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600 |   13658600
  Idle time (ns)                     |       1335 |   12008315 |   12009001 |   12009449 |   12039532 |   12039938 |   12040451 |   12040783 |   12010542 |   12010683 |   12011159 |   12011435 |   12041737 |   12042078 |   12042293 |   12042713
  Idle time (%)                      |       0.0% |      87.9% |      87.9% |      87.9% |      88.1% |      88.1% |      88.2% |      88.2% |      87.9% |      87.9% |      87.9% |      87.9% |      88.2% |      88.2% |      88.2% |      88.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2244915 |    1110637 |     960128 |    1075155 |    1082756 |    1021677 |    1076766 |    1121024 |    1094943 |     982667 |    1091835 |    1012353 |    1029471 |     862251 |     880733 |    1071422
  num incorrect                      |     156338 |       4565 |       9796 |       5500 |       6157 |       8095 |       6324 |       4897 |       5316 |       9194 |       5244 |       8046 |       8004 |      13638 |      12750 |       6722
  misprediction rate                 |      6.51% |      0.41% |      1.01% |      0.51% |      0.57% |      0.79% |      0.58% |      0.43% |      0.48% |      0.93% |      0.48% |      0.79% |      0.77% |      1.56% |      1.43% |      0.62%
  mpki                               |       7.50 |       1.30 |       3.11 |       1.61 |       1.78 |       2.45 |       1.84 |       1.38 |       1.53 |       2.87 |       1.52 |       2.46 |       2.41 |       4.66 |       4.30 |       1.96
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3261010 |      26455 |      32644 |      28073 |      27974 |      30694 |      28406 |      25942 |      27356 |      31478 |      26853 |      29940 |      30482 |      36159 |      36939 |      28431
    num misses                       |        182 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.10% |      0.08% |      0.09% |      0.10% |      0.08% |      0.09% |      0.10% |      0.10% |      0.08% |      0.10% |      0.09% |      0.09% |      0.07% |      0.07% |      0.09%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4880177 |     672775 |     638748 |     664551 |     672929 |     656801 |     670761 |     680014 |     672008 |     645177 |     668947 |     651751 |     660059 |     619570 |     625911 |     669085
    num misses                       |       3300 |        705 |        715 |        679 |        649 |        682 |        676 |        683 |        657 |        685 |        673 |        659 |        665 |        682 |        681 |        660
    miss rate                        |      0.07% |      0.10% |      0.11% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.11% |      0.10% |      0.10% |      0.10% |      0.11% |      0.11% |      0.10%
    mpki                             |       0.16 |       0.20 |       0.23 |       0.20 |       0.19 |       0.21 |       0.20 |       0.19 |       0.19 |       0.21 |       0.19 |       0.20 |       0.20 |       0.23 |       0.23 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3482 |        731 |        741 |        705 |        677 |        708 |        702 |        709 |        683 |        711 |        699 |        685 |        691 |        708 |        707 |        686
    num misses                       |        695 |        172 |        173 |        168 |        172 |        174 |        172 |        178 |        167 |        167 |        165 |        165 |        167 |        167 |        166 |        166
