                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938562263 |    60152375 |    59831018 |    59836830 |    60145703 |    59828386 |    59610077 |    59863849 |    59776897 |    59276669 |    59699491 |    60129789 |    59382442 |    59831111 |    59738396 |    60206552
  Cycles                             |  4161833500 |  4161833500 |  4161833500 |  4161833500 |  3157253000 |  3157253000 |  3157253000 |  3157253000 |  4161833500 |  4161833500 |  4161833500 |  4161833500 |  3157253000 |  3157253000 |  3157253000 |  3157253000
  IPC                                |        0.95 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000 |  1435115000
  Idle time (ns)                     |    26104900 |  1411435372 |  1411544095 |  1411579751 |  1409908699 |  1410052956 |  1410159417 |  1410058156 |  1411512778 |  1411693618 |  1411504146 |  1411323802 |  1410158838 |  1409943751 |  1409991651 |  1409823670
  Idle time (%)                      |        1.8% |       98.3% |       98.4% |       98.4% |       98.2% |       98.3% |       98.3% |       98.3% |       98.4% |       98.4% |       98.4% |       98.3% |       98.3% |       98.2% |       98.2% |       98.2%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169798686 |     1161424 |     1156981 |     1161435 |     1164869 |     1157857 |     1158508 |     1164011 |     1162943 |     1148738 |     1154391 |     1160009 |     1150023 |     1156069 |     1159190 |     1168729
  num incorrect                      |     5881937 |       39359 |       39029 |       39401 |       39415 |       39141 |       39248 |       39856 |       39772 |       39325 |       39094 |       39213 |       39050 |       39127 |       39747 |       39463
  misprediction rate                 |       3.35% |       3.28% |       3.26% |       3.28% |       3.27% |       3.27% |       3.28% |       3.31% |       3.31% |       3.31% |       3.28% |       3.27% |       3.28% |       3.27% |       3.32% |       3.27%
  mpki                               |        1.49 |        0.65 |        0.65 |        0.66 |        0.66 |        0.65 |        0.66 |        0.67 |        0.67 |        0.66 |        0.65 |        0.65 |        0.66 |        0.65 |        0.67 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773983295 |     9315735 |     9268013 |     9266378 |     9314542 |     9266099 |     9232472 |     9269552 |     9257449 |     9181936 |     9247035 |     9313194 |     9197029 |     9266610 |     9253035 |     9324143
    num misses                       |        1549 |          44 |          44 |          48 |          47 |          43 |          48 |          47 |          48 |          44 |          43 |          43 |          44 |          45 |          48 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331219325 |    38029187 |    37823990 |    37809468 |    38010746 |    37817960 |    37663944 |    37816784 |    37762841 |    37467350 |    37742561 |    38019246 |    37528415 |    37826458 |    37752359 |    38043527
    num misses                       |    13356871 |      404317 |      392083 |      391501 |      394011 |      405540 |      391829 |      406370 |      401856 |      394555 |      391568 |      394016 |      388691 |      405209 |      392025 |      408552
    miss rate                        |       0.57% |       1.06% |       1.04% |       1.04% |       1.04% |       1.07% |       1.04% |       1.07% |       1.06% |       1.05% |       1.04% |       1.04% |       1.04% |       1.07% |       1.04% |       1.07%
    mpki                             |        3.39 |        6.72 |        6.55 |        6.54 |        6.55 |        6.78 |        6.57 |        6.79 |        6.72 |        6.66 |        6.56 |        6.55 |        6.55 |        6.77 |        6.56 |        6.79
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13358420 |      404361 |      392127 |      391549 |      394058 |      405583 |      391877 |      406417 |      401904 |      394599 |      391611 |      394059 |      388735 |      405254 |      392073 |      408599
    num misses                       |     6443359 |      207794 |      205723 |      205183 |      206685 |      206249 |      204469 |      206468 |      206071 |      203178 |      204952 |      206849 |      204232 |      206351 |      205362 |      207640
    miss rate                        |      48.23% |      51.39% |      52.46% |      52.40% |      52.45% |      50.85% |      52.18% |      50.80% |      51.27% |      51.49% |      52.34% |      52.49% |      52.54% |      50.92% |      52.38% |      50.82%
    mpki                             |        1.64 |        3.45 |        3.44 |        3.43 |        3.44 |        3.45 |        3.43 |        3.45 |        3.45 |        3.43 |        3.43 |        3.44 |        3.44 |        3.45 |        3.44 |        3.45
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
