                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11450150 |    3380305 |    3211631 |    3388212 |    2860635 |    3346226 |    3203872 |    3475699
  Cycles                             |    9237600 |    9237600 |    9237600 |    9237600 |    9237600 |    9237600 |    9237600 |    9237600
  IPC                                |       1.24 |       0.37 |       0.35 |       0.37 |       0.31 |       0.36 |       0.35 |       0.38
  Time (ns)                          |    2309400 |    2309400 |    2309400 |    2309400 |    2309400 |    2309400 |    2309400 |    2309400
  Idle time (ns)                     |       1422 |    1834888 |    1835226 |    1835397 |    1835352 |    1835458 |    1835536 |    1835555
  Idle time (%)                      |       0.1% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1357993 |    1060521 |     992291 |    1064275 |     846123 |    1047711 |     987737 |    1100134
  num incorrect                      |      79974 |       6348 |       8344 |       6102 |      13350 |       6689 |       8514 |       5138
  misprediction rate                 |      5.56% |      0.60% |      0.83% |      0.57% |      1.55% |      0.63% |      0.85% |      0.46%
  mpki                               |       6.98 |       1.88 |       2.60 |       1.80 |       4.67 |       2.00 |       2.66 |       1.48
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1270163 |      54470 |      68380 |      52994 |     100493 |      56418 |      70897 |      46123
    num misses                       |        192 |         23 |         23 |         23 |         23 |         24 |         24 |         24
    miss rate                        |      0.02% |      0.04% |      0.03% |      0.04% |      0.02% |      0.04% |      0.03% |      0.05%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2495052 |     655908 |     638589 |     656616 |     603182 |     651927 |     637241 |     665669
    num misses                       |       1901 |        127 |        132 |        133 |        137 |        123 |        131 |        122
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.17 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2093 |        150 |        155 |        156 |        160 |        147 |        155 |        146
    num misses                       |        607 |        124 |        124 |        125 |        125 |        124 |        123 |        124
    miss rate                        |     29.00% |     82.67% |     80.00% |     80.13% |     78.12% |     84.35% |     79.35% |     84.93%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1270163 |      54470 |      68380 |      52994 |     100493 |      56418 |      70897 |      46123
    num cache misses                 |       2777 |        181 |        182 |        181 |        182 |        183 |        182 |        182
    miss rate                        |      0.22% |      0.33% |      0.27% |      0.34% |      0.18% |      0.32% |      0.26% |      0.39%
    mpki                             |       0.24 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2495052 |     655908 |     638589 |     656616 |     603182 |     651927 |     637241 |     665669
    num cache misses                 |      37344 |      13098 |      13267 |      13028 |      13535 |      13184 |      13231 |      12947
    miss rate                        |      1.50% |      2.00% |      2.08% |      1.98% |      2.24% |      2.02% |      2.08% |      1.94%
    mpki                             |       3.26 |       3.87 |       4.13 |       3.85 |       4.73 |       3.94 |       4.13 |       3.73
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42433 |      13393 |      13597 |      13335 |      14196 |      13756 |      13822 |      13490
    num cache misses                 |      29066 |      12095 |      12218 |      12053 |      12421 |      12217 |      12216 |      12041
    miss rate                        |     68.50% |     90.31% |     89.86% |     90.39% |     87.50% |     88.81% |     88.38% |     89.26%
    mpki                             |       2.54 |       3.58 |       3.80 |       3.56 |       4.34 |       3.65 |       3.81 |       3.46
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31723 |      12217 |      12368 |      12179 |      12900 |      12607 |      12627 |      12403
    num cache misses                 |      23648 |       6657 |       6854 |       6691 |       7545 |       7153 |       7215 |       7159
    miss rate                        |     74.55% |     54.49% |     55.42% |     54.94% |     58.49% |     56.74% |     57.14% |     57.72%
    mpki                             |       2.07 |       1.97 |       2.13 |       1.97 |       2.64 |       2.14 |       2.25 |       2.06
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10660 |          0 |          0 |          0 |      10608 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.53 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10404 |        138 |        157 |        126 |        116 |        102 |         82 |        118
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2008 |       1892 |       2027 |       1939 |       2584 |       2377 |       2457 |       2297
