                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  362407797 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  362692211 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  151261970 |  151261970 |  151261970 |  151261970 |  114750460 |  114750460 |  114750460 |  114750460 |  151261970 |  151261970 |  151261970 |  151261970 |  114750460 |  114750460 |  114750460 |  114750460
  IPC                                |       2.40 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       2.40 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300
  Idle time (ns)                     |        374 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |     419364 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300 |   52159300
  Idle time (%)                      |       0.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       0.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   17398071 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   17619086 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |     501793 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     488011 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      2.80% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.70% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       1.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.35 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   32385613 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   32252576 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        369 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |         28 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |  112876860 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  112622045 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |     108536 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     106256 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.10% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.09% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     108905 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     106284 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      25508 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      23891 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     23.42% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     22.48% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   32385613 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   32252576 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      13997 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       3973 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.04% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |      0.01% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.04 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |       0.01 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |  112876860 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  112622045 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |   11155411 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   11163337 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      9.88% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |      9.91% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      30.78 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      30.78 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11187168 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   11184044 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |    1539284 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1515824 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     13.76% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |     13.55% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       4.25 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |       4.18 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1757186 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1732680 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     361194 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     352260 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     20.56% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |     20.33% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |       0.97 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      93920 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      84531 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.32 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.11 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5810 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |        608 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     250425 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     250899 |          0 |          0 |          0 |          0 |          0 |          0 |          0
