                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   30307940 |   30487981 |   30467619 |   30418594 |   30841609 |   30306410 |   30102822 |   29901862 |   30181789 |   29970009 |   29685449 |   30053519
  Cycles                             |   14055600 |   14055600 |   14055600 |   14055600 |   56222400 |   56222400 |   56222400 |   56222400 |   14055600 |   14055600 |   14055600 |   14055600
  IPC                                |       2.16 |       2.17 |       2.17 |       2.16 |       0.55 |       0.54 |       0.54 |       0.53 |       2.15 |       2.13 |       2.11 |       2.14
  Time (ns)                          |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600 |   14055600
  Idle time (ns)                     |     412860 |     841152 |     744405 |     652886 |     537462 |     526989 |     527399 |     527831 |     528300 |     528711 |     529191 |     530670
  Idle time (%)                      |       2.9% |       6.0% |       5.3% |       4.6% |       3.8% |       3.7% |       3.8% |       3.8% |       3.8% |       3.8% |       3.8% |       3.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5284441 |    5659451 |    5453689 |    5526912 |    5820155 |    5557815 |    5522699 |    5376573 |    5436328 |    5329950 |    5160735 |    5498690
  num incorrect                      |      31268 |      21440 |      22652 |      24503 |      24394 |      25213 |      25206 |      25582 |      25727 |      25288 |      25164 |      22606
  misprediction rate                 |      0.59% |      0.38% |      0.41% |      0.44% |      0.42% |      0.45% |      0.45% |      0.47% |      0.47% |      0.47% |      0.49% |      0.41%
  mpki                               |       1.03 |       0.70 |       0.74 |       0.81 |       0.79 |       0.83 |       0.84 |       0.86 |       0.85 |       0.84 |       0.85 |       0.75
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1136797 |     958921 |    1021205 |    1001781 |     964290 |    1000585 |     988409 |    1016628 |    1061442 |    1068383 |    1107014 |    1036393
    num misses                       |        231 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11168543 |   10745689 |   10995554 |   10863971 |   10731207 |   10742857 |   10663583 |   10728084 |   10813923 |   10823715 |   10865053 |   10647909
    num misses                       |       1838 |        255 |        280 |        274 |        889 |        245 |        266 |        257 |        264 |        295 |        334 |        266
