                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   25669547 |   26344459 |   26714621 |   26796106 |   30037360 |   30192366 |   33320650 |   35841658 |   30498826 |   31117006 |   40510406 |   40987396
  Cycles                             |   15679300 |   15679300 |   15679300 |   15679300 |   62717200 |   62717200 |   62717200 |   62717200 |   15679300 |   15679300 |   15679300 |   15679300
  IPC                                |       1.64 |       1.68 |       1.70 |       1.71 |       0.48 |       0.48 |       0.53 |       0.57 |       1.95 |       1.98 |       2.58 |       2.61
  Time (ns)                          |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300 |   15679300
  Idle time (ns)                     |        395 |     558156 |     561707 |     565039 |     568223 |     571370 |     574547 |     577937 |     581150 |     584547 |     588751 |     592512
  Idle time (%)                      |       0.0% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.7% |       3.7% |       3.7% |       3.7% |       3.8% |       3.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     907620 |    1682179 |    1805243 |    1832560 |    2913177 |    2964640 |    4397358 |    5237495 |    3456733 |    3662761 |   13142990 |   13301984
  num incorrect                      |      18069 |       8617 |       8756 |       8875 |       8849 |       9058 |       7735 |       7925 |       7786 |       7555 |       2408 |       2406
  misprediction rate                 |      1.95% |      0.51% |      0.48% |      0.48% |      0.30% |      0.30% |      0.18% |      0.15% |      0.22% |      0.21% |      0.02% |      0.02%
  mpki                               |       0.70 |       0.33 |       0.33 |       0.33 |       0.29 |       0.30 |       0.23 |       0.22 |       0.26 |       0.24 |       0.06 |       0.06
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2434030 |    2109431 |    2109240 |    2109240 |    2109240 |    2109240 |    2002650 |    2002650 |    2002650 |    2002650 |     143999 |     144000
    num misses                       |        203 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11393880 |   10505790 |   10567797 |   10580901 |   11120866 |   11146695 |   11294778 |   11714961 |   10824359 |   10927828 |    7086235 |    7165741
    num misses                       |       8622 |       2437 |       2223 |       3135 |       2728 |       2732 |       3737 |       3439 |       2927 |       2369 |         48 |         54
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.03% |      0.03% |      0.03% |      0.02% |      0.00% |      0.00%
    mpki                             |       0.34 |       0.09 |       0.08 |       0.12 |       0.09 |       0.09 |       0.11 |       0.10 |       0.10 |       0.08 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8825 |       2470 |       2256 |       3168 |       2761 |       2765 |       3770 |       3472 |       2960 |       2402 |         79 |         85
    num misses                       |        616 |        148 |        135 |        138 |        136 |        136 |        134 |        230 |        131 |        129 |         79 |         85
    miss rate                        |      6.98% |      5.99% |      5.98% |      4.36% |      4.93% |      4.92% |      3.55% |      6.62% |      4.43% |      5.37% |    100.00% |    100.00%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2434030 |    2109431 |    2109240 |    2109240 |    2109240 |    2109240 |    2002650 |    2002650 |    2002650 |    2002650 |     143999 |     144000
    num cache misses                 |      72073 |      48508 |      48726 |      48780 |      48502 |      48502 |      40450 |      40454 |      40431 |      40663 |        239 |        241
    miss rate                        |      2.96% |      2.30% |      2.31% |      2.31% |      2.30% |      2.30% |      2.02% |      2.02% |      2.02% |      2.03% |      0.17% |      0.17%
    mpki                             |       2.81 |       1.84 |       1.82 |       1.82 |       1.61 |       1.61 |       1.21 |       1.13 |       1.33 |       1.31 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11393880 |   10505790 |   10567797 |   10580901 |   11120866 |   11146695 |   11294778 |   11714961 |   10824359 |   10927828 |    7086235 |    7165741
    num cache misses                 |     592462 |     485675 |     477501 |     482645 |     485052 |     476498 |     433416 |     440219 |     429371 |     432360 |      56735 |      56583
    miss rate                        |      5.20% |      4.62% |      4.52% |      4.56% |      4.36% |      4.27% |      3.84% |      3.76% |      3.97% |      3.96% |      0.80% |      0.79%
    mpki                             |      23.08 |      18.44 |      17.87 |      18.01 |      16.15 |      15.78 |      13.01 |      12.28 |      14.08 |      13.89 |       1.40 |       1.38
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     693164 |     557998 |     552367 |     556515 |     557965 |     549509 |     498492 |     515051 |     497469 |     504018 |      57878 |      57748
    num cache misses                 |     134097 |     116227 |     116501 |     121766 |     117794 |     118292 |      90632 |      89820 |     102731 |      90572 |      24544 |      16907
    miss rate                        |     19.35% |     20.83% |     21.09% |     21.88% |     21.11% |     21.53% |     18.18% |     17.44% |     20.65% |     17.97% |     42.41% |     29.28%
    mpki                             |       5.22 |       4.41 |       4.36 |       4.54 |       3.92 |       3.92 |       2.72 |       2.51 |       3.37 |       2.91 |       0.61 |       0.41
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     193739 |     158066 |     160144 |     163452 |     158699 |     159499 |     131956 |     140895 |     144564 |     139519 |      42839 |      30932
    num cache misses                 |      29562 |       9625 |       8001 |       7706 |       7559 |      13000 |       8554 |      51215 |      51981 |      36327 |       8929 |      15217
    miss rate                        |     15.26% |      6.09% |      5.00% |      4.71% |      4.76% |      8.15% |      6.48% |     36.35% |     35.96% |     26.04% |     20.84% |     49.20%
    mpki                             |       1.15 |       0.37 |       0.30 |       0.29 |       0.25 |       0.43 |       0.26 |       1.43 |       1.70 |       1.17 |       0.22 |       0.37
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10743 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10709 |          0 |          0 |          0
  average dram access latency (ns)   |      62.62 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.42 |        inf |        inf |        inf
  average dram queueing delay        |       1.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.17 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6698 |         66 |         53 |         51 |         58 |         54 |         52 |         55 |         10 |         50 |         58 |         17
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       9314 |       8184 |       6673 |       6781 |       6609 |      12005 |       7365 |      49881 |      39895 |      33920 |       7552 |       7917
