                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20850506 |    3637408 |    3269821 |    3540343 |    3593922 |    3425218 |    3568287 |    3683404 |    3565941 |    3307711 |    3567426 |    3360289 |    3442918 |    3064388 |    3076856 |    3571753
  Cycles                             |   14849400 |   14849400 |   14849400 |   14849400 |   19799200 |   19799200 |   19799200 |   19799200 |   14849400 |   14849400 |   14849400 |   14849400 |   19799200 |   19799200 |   19799200 |   19799200
  IPC                                |       1.40 |       0.24 |       0.22 |       0.24 |       0.18 |       0.17 |       0.18 |       0.19 |       0.24 |       0.22 |       0.24 |       0.23 |       0.17 |       0.15 |       0.16 |       0.18
  Time (ns)                          |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800 |    4949800
  Idle time (ns)                     |       1627 |    4299302 |    4299700 |    4299840 |    4309975 |    4310194 |    4310001 |    4310366 |    4300457 |    4300222 |    4300526 |    4300343 |    4310758 |    4310915 |    4310869 |    4311157
  Idle time (%)                      |       0.0% |      86.9% |      86.9% |      86.9% |      87.1% |      87.1% |      87.1% |      87.1% |      86.9% |      86.9% |      86.9% |      86.9% |      87.1% |      87.1% |      87.1% |      87.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2245067 |    1155261 |    1001046 |    1116056 |    1130715 |    1063827 |    1121577 |    1169150 |    1126769 |    1019043 |    1128082 |    1042148 |    1070478 |     908629 |     917721 |    1122051
  num incorrect                      |     156081 |       4450 |       9896 |       5622 |       6193 |       8315 |       6360 |       4962 |       5306 |       9014 |       5290 |       8152 |       8145 |      13483 |      13114 |       6480
  misprediction rate                 |      6.50% |      0.38% |      0.98% |      0.50% |      0.54% |      0.78% |      0.56% |      0.42% |      0.47% |      0.88% |      0.47% |      0.78% |      0.76% |      1.46% |      1.41% |      0.57%
  mpki                               |       7.49 |       1.22 |       3.03 |       1.59 |       1.72 |       2.43 |       1.78 |       1.35 |       1.49 |       2.73 |       1.48 |       2.43 |       2.37 |       4.40 |       4.26 |       1.81
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3288149 |      44509 |      73871 |      50808 |      54301 |      63999 |      54948 |      44999 |      49478 |      71695 |      47545 |      65754 |      63797 |     101353 |      95774 |      55664
    num misses                       |        172 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.04% |      0.05% |      0.05% |      0.04% |      0.05% |      0.06% |      0.05% |      0.04% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4879325 |     695574 |     659443 |     684926 |     696841 |     678613 |     693484 |     704015 |     687763 |     662806 |     686602 |     666402 |     680126 |     642823 |     644196 |     694076
    num misses                       |       2195 |        588 |        596 |        581 |        612 |        559 |        589 |        546 |        561 |        580 |        585 |        593 |        551 |        586 |        597 |        572
    miss rate                        |      0.04% |      0.08% |      0.09% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.08%
