                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14    | Core 15   
  Instructions                       |  1954193597 |  1950266259 |  1949004882 |  1959414326 |  1688218398 |  1669327398 |          0 |          0 |  1951447213 |  1950288590 |  1952253786 |  1966810342 |  1689343152 |  1671527546 |          0 |          0
  Cycles                             |   858231800 |   858231800 |   858231800 |   858231800 |   651072400 |   651072400 |  651072400 |  651072400 |   858231800 |   858231800 |   858231800 |   858231800 |   651072400 |   651072400 |  651072400 |  651072400
  IPC                                |        2.28 |        2.27 |        2.27 |        2.28 |        2.59 |        2.56 |       0.00 |       0.00 |        2.27 |        2.27 |        2.27 |        2.29 |        2.59 |        2.57 |       0.00 |       0.00
  Time (ns)                          |   295942000 |   295942000 |   295942000 |   295942000 |   295942000 |   295942000 |  295942000 |  295942000 |   295942000 |   295942000 |   295942000 |   295942000 |   295942000 |   295942000 |  295942000 |  295942000
  Idle time (ns)                     |         265 |      294029 |      297555 |      301014 |      304483 |      307931 |  295942000 |  295942000 |      292039 |      295807 |      299277 |      302726 |      306190 |      309649 |  295942000 |  295942000
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |     100.0% |     100.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |     100.0% |     100.0%
Branch predictor stats               |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
  num correct                        |    98468217 |    97757093 |    97336103 |   104460300 |    14060388 |   278364997 |          0 |          0 |    98150472 |    97764400 |    98419107 |   106925633 |    14435738 |   279098369 |          0 |          0
  num incorrect                      |       42282 |       31848 |       32027 |       27781 |       26902 |       18479 |          0 |          0 |       31933 |       32028 |       31832 |       27784 |       27232 |       18485 |          0 |          0
  misprediction rate                 |       0.04% |       0.03% |       0.03% |       0.03% |       0.19% |       0.01% |      0.00% |      0.00% |       0.03% |       0.03% |       0.03% |       0.03% |       0.19% |       0.01% |      0.00% |      0.00%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.01 |        0.02 |        0.01 |       0.00 |       0.00 |        0.02 |        0.02 |        0.02 |        0.01 |        0.02 |        0.01 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
  I-TLB                              |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
    num accesses                     |   158347766 |   157995215 |   157995215 |   157003193 |   157003221 |    79675971 |          0 |          0 |   157995406 |   157995215 |   157995215 |   157003193 |   157003046 |    79675974 |          0 |          0
    num misses                       |         408 |          38 |          38 |          38 |          38 |          38 |          0 |          0 |          38 |          38 |          38 |          38 |          38 |          38 |          0 |          0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
    num accesses                     |   819449037 |   817702283 |   817492674 |   815789650 |   770593894 |   526451671 |          0 |          0 |   817899449 |   817705931 |   818034390 |   817022323 |   770780075 |   526818371 |          0 |          0
    num misses                       |      948326 |      942585 |      937869 |      926283 |      923690 |      453676 |          0 |          0 |      963607 |      927515 |      937867 |      932602 |      908984 |      473788 |          0 |          0
    miss rate                        |       0.12% |       0.12% |       0.11% |       0.11% |       0.12% |       0.09% |      0.00% |      0.00% |       0.12% |       0.11% |       0.11% |       0.11% |       0.12% |       0.09% |      0.00% |      0.00%
    mpki                             |        0.49 |        0.48 |        0.48 |        0.47 |        0.55 |        0.27 |       0.00 |       0.00 |        0.49 |        0.48 |        0.48 |        0.47 |        0.54 |        0.28 |       0.00 |       0.00
  L2 TLB                             |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
    num accesses                     |      948734 |      942623 |      937907 |      926321 |      923728 |      453714 |          0 |          0 |      963645 |      927553 |      937905 |      932640 |      909022 |      473826 |          0 |          0
    num misses                       |       23200 |       27339 |       32356 |       17070 |       21783 |       17756 |          0 |          0 |       23931 |       29746 |       18900 |       18566 |       21484 |       17957 |          0 |          0
    miss rate                        |       2.45% |       2.90% |       3.45% |       1.84% |       2.36% |       3.91% |      0.00% |      0.00% |       2.48% |       3.21% |       2.02% |       1.99% |       2.36% |       3.79% |      0.00% |      0.00%
    mpki                             |        0.01 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |       0.00 |       0.00 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |       0.00 |       0.00
Cache Summary                        |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
  Cache L1-I                         |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
    num cache accesses               |   158347766 |   157995215 |   157995215 |   157003193 |   157003221 |    79675971 |          0 |          0 |   157995406 |   157995215 |   157995215 |   157003193 |   157003046 |    79675974 |          0 |          0
    num cache misses                 |      230282 |      185978 |      186162 |      185962 |      191012 |      185566 |          0 |          0 |      185964 |      185963 |      186149 |      185963 |      191164 |      184962 |          0 |          0
    miss rate                        |       0.15% |       0.12% |       0.12% |       0.12% |       0.12% |       0.23% |       inf% |       inf% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.23% |       inf% |       inf%
    mpki                             |        0.12 |        0.10 |        0.10 |        0.09 |        0.11 |        0.11 |        inf |        inf |        0.10 |        0.10 |        0.10 |        0.09 |        0.11 |        0.11 |        inf |        inf
  Cache L1-D                         |             |             |             |             |             |             |            |            |             |             |             |             |             |             |            |           
    num cache accesses               |   819449037 |   817702283 |   817492674 |   815789650 |   770593894 |   526451671 |          0 |          0 |   817899449 |   817705931 |   818034390 |   817022323 |   770780075 |   526818371 |          0 |          0
    num cache misses                 |     5508269 |     5376493 |     5452396 |     4973888 |     8501738 |     4801815 |          0 |          0 |     5421911 |     5409239 |     5405865 |     4977467 |     8585445 |     4808389 |          0 |          0
    miss rate                        |       0.67% |       0.66% |       0.67% |       0.61% |       1.10% |       0.91% |       inf% |       inf% |       0.66% |       0.66% |       0.66% |       0.61% |       1.11% |       0.91% |       inf% |       inf%
