                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11444711 |    3322813 |    3141566 |    3330235 |    2815279 |    3281168 |    3153954 |    3416517
  Cycles                             |    9242000 |    9242000 |    9242000 |    9242000 |    9242000 |    9242000 |    9242000 |    9242000
  IPC                                |       1.24 |       0.36 |       0.34 |       0.36 |       0.30 |       0.36 |       0.34 |       0.37
  Time (ns)                          |    2310500 |    2310500 |    2310500 |    2310500 |    2310500 |    2310500 |    2310500 |    2310500
  Idle time (ns)                     |       1511 |    1841144 |    1841310 |    1841660 |    1841686 |    1841803 |    1841808 |    1841891
  Idle time (%)                      |       0.1% |      79.7% |      79.7% |      79.7% |      79.7% |      79.7% |      79.7% |      79.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1356597 |    1041043 |     968605 |    1044583 |     829741 |    1025592 |     971856 |    1080032
  num incorrect                      |      79804 |       6271 |       8379 |       6214 |      12883 |       6779 |       8602 |       5080
  misprediction rate                 |      5.56% |      0.60% |      0.86% |      0.59% |      1.53% |      0.66% |      0.88% |      0.47%
  mpki                               |       6.97 |       1.89 |       2.67 |       1.87 |       4.58 |       2.07 |       2.73 |       1.49
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1262730 |      49824 |      59507 |      48855 |      91450 |      51360 |      60296 |      44653
    num misses                       |        171 |         26 |         27 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.05% |      0.05% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2496560 |     646729 |     626788 |     646961 |     596071 |     641419 |     628709 |     655736
    num misses                       |       1464 |        133 |        132 |        159 |        149 |        136 |        123 |        136
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1635 |        159 |        159 |        185 |        175 |        162 |        149 |        162
    num misses                       |        595 |        132 |        133 |        144 |        138 |        132 |        128 |        134
    miss rate                        |     36.39% |     83.02% |     83.65% |     77.84% |     78.86% |     81.48% |     85.91% |     82.72%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1262730 |      49824 |      59507 |      48855 |      91450 |      51360 |      60296 |      44653
    num cache misses                 |       2955 |        187 |        192 |        187 |        187 |        186 |        185 |        186
    miss rate                        |      0.23% |      0.38% |      0.32% |      0.38% |      0.20% |      0.36% |      0.31% |      0.42%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2496560 |     646729 |     626788 |     646961 |     596071 |     641419 |     628709 |     655736
    num cache misses                 |      37426 |      13085 |      13322 |      13048 |      13562 |      13158 |      13187 |      12939
    miss rate                        |      1.50% |      2.02% |      2.13% |      2.02% |      2.28% |      2.05% |      2.10% |      1.97%
    mpki                             |       3.27 |       3.94 |       4.24 |       3.92 |       4.82 |       4.01 |       4.18 |       3.79
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42561 |      13388 |      13649 |      13353 |      14238 |      13726 |      13771 |      13488
    num cache misses                 |      28999 |      12072 |      12273 |      12051 |      12462 |      12148 |      12178 |      12039
    miss rate                        |     68.14% |     90.17% |     89.92% |     90.25% |     87.53% |     88.50% |     88.43% |     89.26%
    mpki                             |       2.53 |       3.63 |       3.91 |       3.62 |       4.43 |       3.70 |       3.86 |       3.52
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31533 |      12195 |      12414 |      12169 |      12951 |      12533 |      12577 |      12404
    num cache misses                 |      23616 |       6738 |       6813 |       6671 |       7570 |       7332 |       7238 |       7181
    miss rate                        |     74.89% |     55.25% |     54.88% |     54.82% |     58.45% |     58.50% |     57.55% |     57.89%
    mpki                             |       2.06 |       2.03 |       2.17 |       2.00 |       2.69 |       2.23 |       2.29 |       2.10
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10683 |          0 |          0 |          0 |      10625 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.53 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10285 |        136 |        157 |        149 |         85 |        111 |        110 |         94
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2008 |       1959 |       1954 |       1835 |       2616 |       2437 |       2399 |       2372
