                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  177275923 |  194297963 |  193988541 |  194743656 |  195420569 |  179253485 |  196685384 |  196302804 |  197943025 |  181677432 |  182043500 |  197089906
  Cycles                             |   87060160 |  114761120 |  114761120 |  114761120 |  114761120 |   87060160 |  114761120 |  114761120 |  114761120 |   87060160 |   87060160 |  114761120
  IPC                                |       2.04 |       1.69 |       1.69 |       1.70 |       1.70 |       2.06 |       1.71 |       1.71 |       1.72 |       2.09 |       2.09 |       1.72
  Time (ns)                          |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800 |   39572800
  Idle time (ns)                     |    2216366 |    2638480 |    2360153 |    2359830 |    1998689 |    1226731 |    1502658 |    1463823 |    1028727 |     450485 |     311888 |    1319055
  Idle time (%)                      |       5.6% |       6.7% |       6.0% |       6.0% |       5.1% |       3.1% |       3.8% |       3.7% |       2.6% |       1.1% |       0.8% |       3.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   30406325 |   35404477 |   36140299 |   36493660 |   36514063 |   31534225 |   36732336 |   36788649 |   36549814 |   31651329 |   31180031 |   36863867
  num incorrect                      |     120113 |     123820 |     129121 |     134313 |     139071 |     138546 |     141735 |     139811 |     140237 |     135699 |     132154 |     124154
  misprediction rate                 |      0.39% |      0.35% |      0.36% |      0.37% |      0.38% |      0.44% |      0.38% |      0.38% |      0.38% |      0.43% |      0.42% |      0.34%
  mpki                               |       0.68 |       0.64 |       0.67 |       0.69 |       0.71 |       0.77 |       0.72 |       0.71 |       0.71 |       0.75 |       0.73 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907253 |    7137918 |    6831498 |    6860166 |    6990969 |    6863864 |    7153944 |    7097312 |    7453732 |    7206879 |    7580307 |    7282683
    num misses                       |        217 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   66099697 |   69723370 |   68560197 |   68527600 |   68870025 |   65641925 |   69302978 |   68990474 |   70256092 |   66877631 |   67671310 |   69317592
    num misses                       |      65707 |      66634 |      64509 |      64601 |      64810 |      65201 |      64242 |      64658 |      66473 |      65474 |      66648 |      63279
    miss rate                        |      0.10% |      0.10% |      0.09% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.37 |       0.34 |       0.33 |       0.33 |       0.33 |       0.36 |       0.33 |       0.33 |       0.34 |       0.36 |       0.37 |       0.32
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65924 |      66661 |      64536 |      64628 |      64837 |      65228 |      64269 |      64685 |      66500 |      65501 |      66675 |      63306
    num misses                       |       1868 |       1694 |       1189 |       1143 |       1035 |       1704 |       1155 |       1860 |       1087 |       2655 |       1321 |       1035
    miss rate                        |      2.83% |      2.54% |      1.84% |      1.77% |      1.60% |      2.61% |      1.80% |      2.88% |      1.63% |      4.05% |      1.98% |      1.63%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907253 |    7137918 |    6831498 |    6860166 |    6990969 |    6863864 |    7153944 |    7097312 |    7453732 |    7206879 |    7580307 |    7282683
    num cache misses                 |      26673 |        381 |        402 |        400 |        382 |      10467 |        413 |        383 |        371 |      10768 |      10642 |        388
    miss rate                        |      0.39% |      0.01% |      0.01% |      0.01% |      0.01% |      0.15% |      0.01% |      0.01% |      0.00% |      0.15% |      0.14% |      0.01%
    mpki                             |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.06 |       0.00 |       0.00 |       0.00 |       0.06 |       0.06 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   66099697 |   69723370 |   68560197 |   68527600 |   68870025 |   65641925 |   69302978 |   68990474 |   70256092 |   66877631 |   67671310 |   69317592
    num cache misses                 |   12987636 |    9905313 |    9517410 |    9487579 |    9479796 |   12751987 |    9487106 |    9519712 |    9718530 |   13010844 |   13270444 |    9474692
    miss rate                        |     19.65% |     14.21% |     13.88% |     13.84% |     13.76% |     19.43% |     13.69% |     13.80% |     13.83% |     19.45% |     19.61% |     13.67%
    mpki                             |      73.26 |      50.98 |      49.06 |      48.72 |      48.51 |      71.14 |      48.23 |      48.50 |      49.10 |      71.62 |      72.90 |      48.07
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13047490 |    9936869 |    9548603 |    9518726 |    9511399 |   12793731 |    9519666 |    9551315 |    9749787 |   13052583 |   13313791 |    9507118
    num cache misses                 |    2721929 |     371344 |     370894 |     370232 |     370210 |    2256667 |     371082 |     371020 |     372548 |    3029248 |    3192134 |     370261
    miss rate                        |     20.86% |      3.74% |      3.88% |      3.89% |      3.89% |     17.64% |      3.90% |      3.88% |      3.82% |     23.21% |     23.98% |      3.89%
    mpki                             |      15.35 |       1.91 |       1.91 |       1.90 |       1.89 |      12.59 |       1.89 |       1.89 |       1.88 |      16.67 |      17.54 |       1.88
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2756147 |     402932 |     402094 |     401391 |     401843 |    2287942 |     403658 |     402664 |     403827 |    3060219 |    3224836 |     402310
    num cache misses                 |      61086 |      62422 |      54274 |      58543 |      51673 |      46300 |      53083 |      61258 |      49988 |      47245 |      48439 |      64166
    miss rate                        |      2.22% |     15.49% |     13.50% |     14.59% |     12.86% |      2.02% |     13.15% |     15.21% |     12.38% |      1.54% |      1.50% |     15.95%
    mpki                             |       0.34 |       0.32 |       0.28 |       0.30 |       0.26 |       0.26 |       0.27 |       0.31 |       0.25 |       0.26 |       0.27 |       0.33
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     115310 |          0 |          0 |          0 |          0 |          0 |     115296 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   10770.35 |        inf |        inf |        inf |        inf |        inf |   10777.34 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   10709.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |   10716.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      12799 |        473 |        483 |        110 |        145 |       5753 |        175 |        239 |        449 |       6221 |       6491 |        187
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      30062 |      42522 |      35014 |      39455 |      32497 |      27216 |      33212 |      42015 |      30280 |      26922 |      27880 |      45069
