                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |     22.08% |     38.82% |     34.54% |     38.75% |     33.86% |     37.24% |     39.61% |     43.23% |     60.49% |     47.27% |     48.61% |     59.52%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     512529 |     373311 |     372834 |     371826 |     348957 |     336590 |     335494 |     335546 |     239158 |     236091 |     231176 |     231397
    num cache misses                 |       6637 |        499 |        486 |        475 |        496 |        495 |        559 |        416 |        476 |        479 |        475 |        418
    miss rate                        |      1.29% |      0.13% |      0.13% |      0.13% |      0.14% |      0.15% |      0.17% |      0.12% |      0.20% |      0.20% |      0.21% |      0.18%
    mpki                             |       1.28 |       0.09 |       0.09 |       0.09 |       0.10 |       0.10 |       0.11 |       0.08 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2453553 |    2158688 |    2148980 |    2142033 |    1971726 |    1930235 |    1936484 |    1987050 |    1833456 |    1840744 |    1823507 |    1816638
    num cache misses                 |      84888 |      59587 |      59749 |      59717 |      56090 |      54180 |      54217 |      54140 |      39727 |      39208 |      37294 |      37028
    miss rate                        |      3.46% |      2.76% |      2.78% |      2.79% |      2.84% |      2.81% |      2.80% |      2.72% |      2.17% |      2.13% |      2.05% |      2.04%
    mpki                             |      16.37 |      10.76 |      10.89 |      10.92 |      11.28 |      10.85 |      10.76 |      10.15 |       6.25 |       6.06 |       5.81 |       5.82
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      97286 |      62160 |      61436 |      62136 |      59268 |      57274 |      57181 |      59011 |      42898 |      43101 |      40482 |      38636
    num cache misses                 |      23682 |      13800 |      15372 |      16624 |      15895 |      15457 |      14457 |      12951 |      13207 |      11241 |      11645 |      11963
    miss rate                        |     24.34% |     22.20% |     25.02% |     26.75% |     26.82% |     26.99% |     25.28% |     21.95% |     30.79% |     26.08% |     28.77% |     30.96%
    mpki                             |       4.57 |       2.49 |       2.80 |       3.04 |       3.20 |       3.10 |       2.87 |       2.43 |       2.08 |       1.74 |       1.82 |       1.88
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      36988 |      20120 |      21500 |      23602 |      23367 |      22835 |      21257 |      21292 |      19144 |      17857 |      17489 |      16810
    num cache misses                 |      14544 |       2642 |       2450 |       2428 |       2304 |       2268 |       2594 |       6699 |       8177 |       4363 |       3705 |       5450
    miss rate                        |     39.32% |     13.13% |     11.40% |     10.29% |      9.86% |      9.93% |     12.20% |     31.46% |     42.71% |     24.43% |     21.18% |     32.42%
    mpki                             |       2.81 |       0.48 |       0.45 |       0.44 |       0.46 |       0.45 |       0.51 |       1.26 |       1.29 |       0.67 |       0.58 |       0.86
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14171 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14144 |          0 |          0 |          0
  average dram access latency (ns)   |     432.35 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     432.93 |        inf |        inf |        inf
  average dram queueing delay        |     371.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     371.68 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6926 |        181 |        192 |        192 |        150 |        146 |        138 |         47 |         68 |         75 |         77 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1008 |        513 |        458 |        472 |        534 |        482 |        788 |       4610 |       5857 |       2550 |       2311 |       3927
