                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4930631 |    4612791 |    4599092 |    4520086 |    4001917 |    3988462 |    4376016 |    4334750 |    4316541 |    4285926 |    3793339 |    3712798
  Cycles                             |    6823700 |    6823700 |    6823700 |    6823700 |    5176600 |    5176600 |    6823700 |    6823700 |    6823700 |    6823700 |    5176600 |    5176600
  IPC                                |       0.72 |       0.68 |       0.67 |       0.66 |       0.77 |       0.77 |       0.64 |       0.64 |       0.63 |       0.63 |       0.73 |       0.72
  Time (ns)                          |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000 |    2353000
  Idle time (ns)                     |        181 |     319600 |     322801 |     324516 |     326185 |     327896 |     329569 |     331277 |     332959 |     334666 |     336332 |     338036
  Idle time (%)                      |       0.0% |      13.6% |      13.7% |      13.8% |      13.9% |      13.9% |      14.0% |      14.1% |      14.2% |      14.2% |      14.3% |      14.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     587982 |     592248 |     588879 |     571611 |     429064 |     423087 |     543812 |     535756 |     530544 |     521586 |     387813 |     369699
  num incorrect                      |      11736 |       1188 |       1218 |       1249 |       1176 |       1287 |       1389 |       1892 |       2077 |       2166 |       2027 |       2493
  misprediction rate                 |      1.96% |      0.20% |      0.21% |      0.22% |      0.27% |      0.30% |      0.25% |      0.35% |      0.39% |      0.41% |      0.52% |      0.67%
  mpki                               |       2.38 |       0.26 |       0.26 |       0.28 |       0.29 |       0.32 |       0.32 |       0.44 |       0.48 |       0.51 |       0.53 |       0.67
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     402219 |     327576 |     316508 |     305314 |     293782 |     283389 |     272537 |     261896 |     251399 |     240850 |     229006 |     210298
    num misses                       |        134 |         21 |         21 |         23 |         23 |         23 |         23 |         21 |         21 |         21 |         21 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1863281 |    1591306 |    1592059 |    1564743 |    1470932 |    1476775 |    1503728 |    1484063 |    1477496 |    1467306 |    1384212 |    1363889
    num misses                       |       6047 |       4892 |       4707 |       4966 |       4566 |       4700 |       4657 |       4598 |       4999 |       4569 |       4540 |       4518
    miss rate                        |      0.32% |      0.31% |      0.30% |      0.32% |      0.31% |      0.32% |      0.31% |      0.31% |      0.34% |      0.31% |      0.33% |      0.33%
    mpki                             |       1.23 |       1.06 |       1.02 |       1.10 |       1.14 |       1.18 |       1.06 |       1.06 |       1.16 |       1.07 |       1.20 |       1.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6181 |       4913 |       4728 |       4989 |       4589 |       4723 |       4680 |       4619 |       5020 |       4590 |       4561 |       4541
    num misses                       |        566 |        208 |        253 |        205 |        214 |        253 |        214 |        195 |        250 |        203 |        206 |        264
    miss rate                        |      9.16% |      4.23% |      5.35% |      4.11% |      4.66% |      5.36% |      4.57% |      4.22% |      4.98% |      4.42% |      4.52% |      5.81%
    mpki                             |       0.11 |       0.05 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.04 |       0.06 |       0.05 |       0.05 |       0.07
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     402219 |     327576 |     316508 |     305314 |     293782 |     283389 |     272537 |     261896 |     251399 |     240850 |     229006 |     210298
    num cache misses                 |       1887 |        132 |        132 |        138 |        136 |        136 |        136 |        131 |        131 |        131 |        132 |        141
    miss rate                        |      0.47% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.07%
    mpki                             |       0.38 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1863281 |    1591306 |    1592059 |    1564743 |    1470932 |    1476775 |    1503728 |    1484063 |    1477496 |    1467306 |    1384212 |    1363889
    num cache misses                 |      64103 |      52092 |      52770 |      53106 |      53377 |      52752 |      50851 |      50867 |      50746 |      50483 |      51967 |      51490
    miss rate                        |      3.44% |      3.27% |      3.31% |      3.39% |      3.63% |      3.57% |      3.38% |      3.43% |      3.43% |      3.44% |      3.75% |      3.78%
    mpki                             |      13.00 |      11.29 |      11.47 |      11.75 |      13.34 |      13.23 |      11.62 |      11.73 |      11.76 |      11.78 |      13.70 |      13.87
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      85544 |      69720 |      72295 |      72288 |      71078 |      71850 |      68622 |      69027 |      69193 |      70509 |      70521 |      71359
    num cache misses                 |      48712 |      40561 |      41629 |      42354 |      41015 |      41211 |      39929 |      41919 |      42253 |      42608 |      41479 |      41296
    miss rate                        |     56.94% |     58.18% |     57.58% |     58.59% |     57.70% |     57.36% |     58.19% |     60.73% |     61.07% |     60.43% |     58.82% |     57.87%
