                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  110768420 |  114760598 |  113710367 |  113798490 |  130875484 |  132356961 |  132386177 |  132617679 |  113105636 |  114307908 |  113811048 |  113191577 |  131888284 |  134593395 |  135458358 |  132337981
  Cycles                             |   56452200 |   56452200 |   56452200 |   56452200 |   75269600 |   75269600 |   75269600 |   75269600 |   56452200 |   56452200 |   56452200 |   56452200 |   75269600 |   75269600 |   75269600 |   75269600
  IPC                                |       1.96 |       2.03 |       2.01 |       2.02 |       1.74 |       1.76 |       1.76 |       1.76 |       2.00 |       2.02 |       2.02 |       2.01 |       1.75 |       1.79 |       1.80 |       1.76
  Time (ns)                          |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400 |   18817400
  Idle time (ns)                     |       1292 |     503024 |     488811 |     502180 |     318651 |     513237 |     512540 |     512843 |     315739 |     315899 |     316022 |     317211 |     331031 |     330148 |     325618 |     326247
  Idle time (%)                      |       0.0% |       2.7% |       2.6% |       2.7% |       1.7% |       2.7% |       2.7% |       2.7% |       1.7% |       1.7% |       1.7% |       1.7% |       1.8% |       1.8% |       1.7% |       1.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    7726840 |    9222884 |    8872805 |    8902166 |   14594376 |   15088159 |   15098142 |   15175302 |    8671449 |    9072229 |    8906589 |    8700117 |   14932168 |   15834087 |   16122404 |   15082284
  num incorrect                      |      46030 |      38123 |      38123 |      38127 |      38134 |      38156 |      38117 |      38149 |      38114 |      38110 |      38113 |      38112 |      38149 |      38112 |      38114 |      38105
  misprediction rate                 |      0.59% |      0.41% |      0.43% |      0.43% |      0.26% |      0.25% |      0.25% |      0.25% |      0.44% |      0.42% |      0.43% |      0.44% |      0.25% |      0.24% |      0.24% |      0.25%
