                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21670500 |    3856314 |    3926661 |    4103502 |    3940842 |    4017669 |    3419153 |    3569445
  Cycles                             |   14384900 |   14384900 |   14384900 |   14384900 |   14384900 |   14384900 |   14384900 |   14384900
  IPC                                |       1.51 |       0.27 |       0.27 |       0.29 |       0.27 |       0.28 |       0.24 |       0.25
  Time (ns)                          |   14384900 |   14384900 |   14384900 |   14384900 |   14384900 |   14384900 |   14384900 |   14384900
  Idle time (ns)                     |       1399 |   12133392 |   12134305 |   12134770 |   12134873 |   12134940 |   12135514 |   12135704
  Idle time (%)                      |       0.0% |      84.3% |      84.4% |      84.4% |      84.4% |      84.4% |      84.4% |      84.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2459179 |    1124250 |    1160533 |    1238511 |    1159395 |    1195537 |     938115 |    1002377
  num incorrect                      |     162973 |      15104 |      14251 |      11140 |      14476 |      13111 |      21950 |      19939
  misprediction rate                 |      6.22% |      1.33% |      1.21% |      0.89% |      1.23% |      1.08% |      2.29% |      1.95%
  mpki                               |       7.52 |       3.92 |       3.63 |       2.71 |       3.67 |       3.26 |       6.42 |       5.59
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2522128 |      99195 |      91180 |      76990 |      95196 |      87205 |     133606 |     119047
    num misses                       |        180 |         48 |         29 |         29 |         46 |         46 |         48 |         48
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5098317 |     855982 |     860920 |     874803 |     866499 |     873069 |     818253 |     832702
    num misses                       |       3100 |        903 |        933 |        975 |        978 |        968 |        939 |        934
    miss rate                        |      0.06% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.14 |       0.23 |       0.24 |       0.24 |       0.25 |       0.24 |       0.27 |       0.26
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       3280 |        951 |        962 |       1004 |       1024 |       1014 |        987 |        982
    num misses                       |        694 |        224 |        200 |        209 |        213 |        214 |        205 |        213
    miss rate                        |     21.16% |     23.55% |     20.79% |     20.82% |     20.80% |     21.10% |     20.77% |     21.69%
    mpki                             |       0.03 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2522128 |      99195 |      91180 |      76990 |      95196 |      87205 |     133606 |     119047
    num cache misses                 |       3286 |        375 |        180 |        179 |        367 |        375 |        406 |        394
    miss rate                        |      0.13% |      0.38% |      0.20% |      0.23% |      0.39% |      0.43% |      0.30% |      0.33%
    mpki                             |       0.15 |       0.10 |       0.05 |       0.04 |       0.09 |       0.09 |       0.12 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5098317 |     855982 |     860920 |     874803 |     866499 |     873069 |     818253 |     832702
    num cache misses                 |      53079 |      26281 |      26027 |      25861 |      26267 |      26129 |      27385 |      26553
    miss rate                        |      1.04% |      3.07% |      3.02% |      2.96% |      3.03% |      2.99% |      3.35% |      3.19%
    mpki                             |       2.45 |       6.82 |       6.63 |       6.30 |       6.67 |       6.50 |       8.01 |       7.44
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58829 |      26912 |      26459 |      26247 |      27438 |      27273 |      28583 |      27806
    num cache misses                 |      45003 |      24151 |      23731 |      23601 |      24161 |      24044 |      24425 |      24270
    miss rate                        |     76.50% |     89.74% |     89.69% |     89.92% |     88.06% |     88.16% |     85.45% |     87.28%
    mpki                             |       2.08 |       6.26 |       6.04 |       5.75 |       6.13 |       5.98 |       7.14 |       6.80
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47798 |      24426 |      23999 |      23833 |      24981 |      24816 |      25314 |      25130
    num cache misses                 |      32492 |      13715 |      13444 |      13288 |      14668 |      14150 |      14751 |      14409
    miss rate                        |     67.98% |     56.15% |     56.02% |     55.75% |     58.72% |     57.02% |     58.27% |     57.34%
    mpki                             |       1.50 |       3.56 |       3.42 |       3.24 |       3.72 |       3.52 |       4.31 |       4.04
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      14070 |          0 |          0 |          0 |      13986 |          0 |          0 |          0
  average dram access latency (ns)   |      61.30 |        inf |        inf |        inf |      61.30 |        inf |        inf |        inf
  average dram queueing delay        |       0.04 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10591 |        322 |        270 |        278 |        247 |        267 |        265 |        210
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3871 |       3778 |       3720 |       3770 |       4621 |       4451 |       4645 |       4501
