                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   41673783 |   49470178 |   51944333 |   48132096 |   58160817 |   57797452 |   57525478 |   57634389 |   51843321 |   48141123 |   48147716 |   51444305 |   57540789 |   56930631 |   57110338 |   56612493
  Cycles                             |   50632500 |   50632500 |   50632500 |   50632500 |   67510000 |   67510000 |   67510000 |   67510000 |   50632500 |   50632500 |   50632500 |   50632500 |   67510000 |   67510000 |   67510000 |   67510000
  IPC                                |       0.82 |       0.98 |       1.03 |       0.95 |       0.86 |       0.86 |       0.85 |       0.85 |       1.02 |       0.95 |       0.95 |       1.02 |       0.85 |       0.84 |       0.85 |       0.84
  Time (ns)                          |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500 |   16877500
  Idle time (ns)                     |       6306 |     589733 |     591885 |     625675 |     573271 |     586749 |     621003 |     639233 |     633253 |     592785 |     593074 |     630830 |     645968 |     616276 |     605088 |     609635
  Idle time (%)                      |       0.0% |       3.5% |       3.5% |       3.7% |       3.4% |       3.5% |       3.7% |       3.8% |       3.8% |       3.5% |       3.5% |       3.7% |       3.8% |       3.7% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4449043 |    7118004 |    7977519 |    6700940 |    9819721 |    9719270 |    9630426 |    9689893 |    7986500 |    6768047 |    6780507 |    7880039 |    9689184 |    9488316 |    9564095 |    9407076
  num incorrect                      |       4889 |        531 |        519 |        530 |        477 |        463 |        600 |        421 |        446 |        548 |        471 |       1186 |       1233 |       1327 |       1492 |       1649
  misprediction rate                 |      0.11% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.02% |      0.02%
  mpki                               |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4986685 |    4957971 |    4934924 |    4956508 |    5357915 |    5350671 |    5367564 |    5342646 |    4973449 |    4971293 |    4989116 |    4998032 |    5409567 |    5423120 |    5408387 |    5439599
    num misses                       |        119 |         24 |         22 |         24 |         22 |         24 |         22 |         24 |         22 |         24 |         22 |         22 |         22 |         22 |         24 |         24
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   14644600 |   15833949 |   16183461 |   15560454 |   17812133 |   17714021 |   17673244 |   17631160 |   16083847 |   15434321 |   15431586 |   15967128 |   17573595 |   17459923 |   17442811 |   17370944
    num misses                       |     644936 |     642872 |     642255 |     641683 |     643514 |     643719 |     642705 |     643508 |     641948 |     641907 |     643155 |     642357 |     642826 |     644476 |     641234 |     642618
    miss rate                        |      4.40% |      4.06% |      3.97% |      4.12% |      3.61% |      3.63% |      3.64% |      3.65% |      3.99% |      4.16% |      4.17% |      4.02% |      3.66% |      3.69% |      3.68% |      3.70%
    mpki                             |      15.48 |      13.00 |      12.36 |      13.33 |      11.06 |      11.14 |      11.17 |      11.17 |      12.38 |      13.33 |      13.36 |      12.49 |      11.17 |      11.32 |      11.23 |      11.35
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     645055 |     642896 |     642277 |     641707 |     643536 |     643743 |     642727 |     643532 |     641970 |     641931 |     643177 |     642379 |     642848 |     644498 |     641258 |     642642
    num misses                       |     263478 |     263250 |     260141 |     262898 |     262974 |     262160 |     264149 |     265706 |     263321 |     260809 |     263526 |     263260 |     265024 |     263497 |     261045 |     260740
    miss rate                        |     40.85% |     40.95% |     40.50% |     40.97% |     40.86% |     40.72% |     41.10% |     41.29% |     41.02% |     40.63% |     40.97% |     40.98% |     41.23% |     40.88% |     40.71% |     40.57%
    mpki                             |       6.32 |       5.32 |       5.01 |       5.46 |       4.52 |       4.54 |       4.59 |       4.61 |       5.08 |       5.42 |       5.47 |       5.12 |       4.61 |       4.63 |       4.57 |       4.61
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4986685 |    4957971 |    4934924 |    4956508 |    5357915 |    5350671 |    5367564 |    5342646 |    4973449 |    4971293 |    4989116 |    4998032 |    5409567 |    5423120 |    5408387 |    5439599
    num cache misses                 |       5104 |       1170 |       1164 |       1134 |        847 |        834 |        857 |        866 |       1137 |       1163 |       1128 |       1122 |        898 |        842 |        836 |        953
    miss rate                        |      0.10% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.12 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   14644600 |   15833949 |   16183461 |   15560454 |   17812133 |   17714021 |   17673244 |   17631160 |   16083847 |   15434321 |   15431586 |   15967128 |   17573595 |   17459923 |   17442811 |   17370944
    num cache misses                 |     733146 |     728138 |     722025 |     723487 |     745679 |     746221 |     744256 |     744634 |     719039 |     719207 |     719688 |     718265 |     743213 |     742556 |     736077 |     737394
    miss rate                        |      5.01% |      4.60% |      4.46% |      4.65% |      4.19% |      4.21% |      4.21% |      4.22% |      4.47% |      4.66% |      4.66% |      4.50% |      4.23% |      4.25% |      4.22% |      4.24%
    mpki                             |      17.59 |      14.72 |      13.90 |      15.03 |      12.82 |      12.91 |      12.94 |      12.92 |      13.87 |      14.94 |      14.95 |      13.96 |      12.92 |      13.04 |      12.89 |      13.03
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     777626 |     767804 |     761032 |     763555 |     795966 |     794700 |     794922 |     793611 |     757815 |     758207 |     759454 |     757958 |     793982 |     790923 |     784420 |     785483
    num cache misses                 |     283449 |     269920 |     267326 |     267277 |     243854 |     244702 |     245027 |     244348 |     263670 |     264269 |     262634 |     263039 |     242389 |     242155 |     242340 |     243395
    miss rate                        |     36.45% |     35.15% |     35.13% |     35.00% |     30.64% |     30.79% |     30.82% |     30.79% |     34.79% |     34.85% |     34.58% |     34.70% |     30.53% |     30.62% |     30.89% |     30.99%
    mpki                             |       6.80 |       5.46 |       5.15 |       5.55 |       4.19 |       4.23 |       4.26 |       4.24 |       5.09 |       5.49 |       5.45 |       5.11 |       4.21 |       4.25 |       4.24 |       4.30
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     322801 |     308253 |     305009 |     306019 |     293856 |     292963 |     295395 |     293088 |     301272 |     301904 |     301059 |     301372 |     292710 |     290162 |     290303 |     290966
