                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   66069347 |   66832664 |   66707775 |   67686579 |   58024141 |   60508726 |   60878141 |   60850090 |   67075596 |   67087455 |   67018773 |   67793452 |   57667285 |   60814596 |   60937661 |   60906924
  Cycles                             |   32277580 |   32277580 |   32277580 |   32277580 |   24486440 |   24486440 |   24486440 |   24486440 |   32277580 |   32277580 |   32277580 |   32277580 |   24486440 |   24486440 |   24486440 |   24486440
  IPC                                |       2.05 |       2.07 |       2.07 |       2.10 |       2.37 |       2.47 |       2.49 |       2.49 |       2.08 |       2.08 |       2.08 |       2.10 |       2.36 |       2.48 |       2.49 |       2.49
  Time (ns)                          |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200 |   11130200
  Idle time (ns)                     |        165 |     288942 |     290963 |     292936 |     294894 |     296872 |     298828 |     300811 |     287742 |     289970 |     291940 |     293912 |     295882 |     297839 |     299808 |     301779
  Idle time (%)                      |       0.0% |       2.6% |       2.6% |       2.6% |       2.6% |       2.7% |       2.7% |       2.7% |       2.6% |       2.6% |       2.6% |       2.6% |       2.7% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3344970 |    3929437 |    3887803 |    4450840 |    1229864 |   19939366 |   20276974 |   20267624 |    4010179 |    4014366 |    3991418 |    4486406 |    1110850 |   20041319 |   20296814 |   20286566
  num incorrect                      |      12015 |       3684 |       3691 |       3119 |       3010 |       1014 |        998 |        998 |       3692 |       3685 |       3742 |       3180 |       3013 |       1013 |        998 |        999
  misprediction rate                 |      0.36% |      0.09% |      0.09% |      0.07% |      0.24% |      0.01% |      0.00% |      0.00% |      0.09% |      0.09% |      0.09% |      0.07% |      0.27% |      0.01% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.06 |       0.06 |       0.05 |       0.05 |       0.02 |       0.02 |       0.02 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5481644 |    5275490 |    5275490 |    5211320 |    5211173 |      81842 |      11453 |      11453 |    5275681 |    5275490 |    5275490 |    5211320 |    5211173 |      81842 |      11453 |      11454
    num misses                       |        327 |         38 |         38 |         38 |         38 |         31 |         31 |         31 |         38 |         38 |         38 |         38 |         38 |         31 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.27% |      0.27% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.27% |      0.27%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   27998091 |   27548613 |   27527793 |   27463938 |   25853957 |   10313210 |   10166331 |   10161656 |   27589507 |   27591078 |   27579626 |   27481747 |   25794571 |   10364195 |   10176251 |   10171129
    num misses                       |       6926 |       1014 |       1073 |       4111 |       1066 |         48 |         32 |         32 |       1325 |       4246 |       7452 |        944 |       1159 |         53 |         32 |         32
