                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  245034912 |  254701665 |  250621186 |  253101279 |  217708369 |  217986348 |  218177206 |  219234837
  Cycles                             |  147094400 |  147094400 |  147094400 |  147094400 |  110320800 |  110320800 |  110320800 |  110320800
  IPC                                |       1.67 |       1.73 |       1.70 |       1.72 |       1.97 |       1.98 |       1.98 |       1.99
  Time (ns)                          |   36773600 |   36773600 |   36773600 |   36773600 |   36773600 |   36773600 |   36773600 |   36773600
  Idle time (ns)                     |     368999 |     925485 |    1074378 |    1052289 |     564417 |     310932 |     555745 |     555725
  Idle time (%)                      |       1.0% |       2.5% |       2.9% |       2.9% |       1.5% |       0.8% |       1.5% |       1.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   23464885 |   26842822 |   25482676 |   26309365 |   14511971 |   14604424 |   14668263 |   15020586
  num incorrect                      |      82966 |      75531 |      75516 |      75529 |      75477 |      75865 |      75480 |      75865
  misprediction rate                 |      0.35% |      0.28% |      0.30% |      0.29% |      0.52% |      0.52% |      0.51% |      0.50%
  mpki                               |       0.34 |       0.30 |       0.30 |       0.30 |       0.35 |       0.35 |       0.35 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805643 |   18689767 |   18689768 |   18689767 |   18689562 |   18689451 |   18689562 |   18689450
    num misses                       |        198 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   75925683 |   77298591 |   76618512 |   77031855 |   71132717 |   71178730 |   71210832 |   71386807
    num misses                       |      45305 |      45094 |      45470 |      44978 |      47625 |      44226 |      44259 |      44995
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.18 |       0.18 |       0.18 |       0.18 |       0.22 |       0.20 |       0.20 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      45503 |      45119 |      45495 |      45003 |      47650 |      44251 |      44284 |      45020
    num misses                       |      12204 |      11355 |      11455 |      11292 |      11450 |      11369 |      11342 |      11260
    miss rate                        |     26.82% |     25.17% |     25.18% |     25.09% |     24.03% |     25.69% |     25.61% |     25.01%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805643 |   18689767 |   18689768 |   18689767 |   18689562 |   18689451 |   18689562 |   18689450
    num cache misses                 |      15320 |       4282 |       4470 |       4268 |      14249 |      14293 |      14214 |      14146
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.06 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   75925683 |   77298591 |   76618512 |   77031855 |   71132717 |   71178730 |   71210832 |   71386807
    num cache misses                 |    7920315 |    7900901 |    7901449 |    7900309 |    7901502 |    7900800 |    7902833 |    7901853
    miss rate                        |     10.43% |     10.22% |     10.31% |     10.26% |     11.11% |     11.10% |     11.10% |     11.07%
    mpki                             |      32.32 |      31.02 |      31.53 |      31.21 |      36.29 |      36.24 |      36.22 |      36.04
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8037534 |    8004535 |    8005251 |    8003696 |    8015302 |    8014532 |    8016609 |    8015563
    num cache misses                 |     897707 |     869544 |     875936 |     874866 |     967179 |     962642 |     972564 |     966761
    miss rate                        |     11.17% |     10.86% |     10.94% |     10.93% |     12.07% |     12.01% |     12.13% |     12.06%
    mpki                             |       3.66 |       3.41 |       3.50 |       3.46 |       4.44 |       4.42 |       4.46 |       4.41
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1386940 |    1350188 |    1356686 |    1355577 |    1447373 |    1440047 |    1451587 |    1445510
    num cache misses                 |     879390 |     847657 |     854503 |     852739 |     840882 |     841745 |     844110 |     840356
    miss rate                        |     63.41% |     62.78% |     62.98% |     62.91% |     58.10% |     58.45% |     58.15% |     58.14%
    mpki                             |       3.59 |       3.33 |       3.41 |       3.37 |       3.86 |       3.86 |       3.87 |       3.83
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   12867524 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    3400.76 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    3339.51 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     43.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     580235 |     565159 |     565283 |     565329 |     565612 |     564198 |     565539 |     564547
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
