                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |   425643026 |   427148690 |   427288014 |   427188278 |  368675992 |  368132782 |  369195512 |  369166760 |   427640506 |   427601642 |   427579927 |   427369651
  Cycles                             |  1905903600 |  1905903600 |  1905903600 |  1905903600 |  476475900 |  476475900 |  476475900 |  476475900 |  1905903600 |  1905903600 |  1905903600 |  1905903600
  IPC                                |        0.22 |        0.22 |        0.22 |        0.22 |       0.77 |       0.77 |       0.77 |       0.77 |        0.22 |        0.22 |        0.22 |        0.22
  Time (ns)                          |   476475900 |   476475900 |   476475900 |   476475900 |  476475900 |  476475900 |  476475900 |  476475900 |   476475900 |   476475900 |   476475900 |   476475900
  Idle time (ns)                     |    31684658 |    33034388 |    33096270 |    32840889 |    1381274 |    1394544 |    1934964 |     837151 |    34665958 |    34074010 |    34898664 |    34532140
  Idle time (%)                      |        6.6% |        6.9% |        6.9% |        6.9% |       0.3% |       0.3% |       0.4% |       0.2% |        7.3% |        7.2% |        7.3% |        7.2%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |            
  num correct                        |    43561853 |    44170528 |    44199861 |    44183155 |   27917471 |   27719336 |   28088977 |   28091865 |    44225769 |    44222231 |    44215809 |    44179062
  num incorrect                      |        5549 |         771 |         810 |         809 |        683 |        680 |       1200 |       1454 |        1651 |        1864 |        1830 |        1859
  misprediction rate                 |       0.01% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.01% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.01 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |            
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |    56724547 |    56632907 |    56713594 |    56709676 |   51057802 |   51081543 |   51095511 |   51099119 |    56911764 |    56918443 |    56939731 |    56934341
    num misses                       |         118 |          24 |          24 |          22 |         24 |         22 |         22 |         24 |          24 |          22 |          22 |          24
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |   151290968 |   151336167 |   151424380 |   151367803 |  133100590 |  133024720 |  133179590 |  133149243 |   151609894 |   151586019 |   151580683 |   151479234
    num misses                       |     6885895 |     6870197 |     6873188 |     6872937 |    6871666 |    6871442 |    6870619 |    6871758 |     6867462 |     6872043 |     6867777 |     6864770
    miss rate                        |       4.55% |       4.54% |       4.54% |       4.54% |      5.16% |      5.17% |      5.16% |      5.16% |       4.53% |       4.53% |       4.53% |       4.53%
    mpki                             |       16.18 |       16.08 |       16.09 |       16.09 |      18.64 |      18.67 |      18.61 |      18.61 |       16.06 |       16.07 |       16.06 |       16.06
  L2 TLB                             |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |     6886013 |     6870221 |     6873212 |     6872959 |    6871690 |    6871464 |    6870641 |    6871782 |     6867486 |     6872065 |     6867799 |     6864794
    num misses                       |     3128388 |     3108055 |     3119061 |     3141274 |    3152184 |    3135739 |    3154824 |    3165017 |     3130548 |     3112530 |     3102506 |     3111593
    miss rate                        |      45.43% |      45.24% |      45.38% |      45.70% |     45.87% |     45.63% |     45.92% |     46.06% |      45.59% |      45.29% |      45.17% |      45.33%
    mpki                             |        7.35 |        7.28 |        7.30 |        7.35 |       8.55 |       8.52 |       8.55 |       8.57 |        7.32 |        7.28 |        7.26 |        7.28
Cache Summary                        |             |             |             |             |            |            |            |            |             |             |             |            
  Cache L1-I                         |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |    56724547 |    56632907 |    56713594 |    56709676 |   51057802 |   51081543 |   51095511 |   51099119 |    56911764 |    56918443 |    56939731 |    56934341
    num cache misses                 |        6384 |        2420 |        2452 |        2500 |       3370 |       3374 |       3366 |       3337 |        2512 |        2458 |        2465 |        2647
    miss rate                        |       0.01% |       0.00% |       0.00% |       0.00% |      0.01% |      0.01% |      0.01% |      0.01% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.01 |        0.01 |        0.01 |        0.01 |       0.01 |       0.01 |       0.01 |       0.01 |        0.01 |        0.01 |        0.01 |        0.01
  Cache L1-D                         |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |   151290968 |   151336167 |   151424380 |   151367803 |  133100590 |  133024720 |  133179590 |  133149243 |   151609894 |   151586019 |   151580683 |   151479234
    num cache misses                 |     7781330 |     7749403 |     7743362 |     7741778 |    7420632 |    7427061 |    7420585 |    7419499 |     7792726 |     7796827 |     7774346 |     7782209
    miss rate                        |       5.14% |       5.12% |       5.11% |       5.11% |      5.58% |      5.58% |      5.57% |      5.57% |       5.14% |       5.14% |       5.13% |       5.14%
    mpki                             |       18.28 |       18.14 |       18.12 |       18.12 |      20.13 |      20.17 |      20.10 |      20.10 |       18.22 |       18.23 |       18.18 |       18.21
  Cache L2                           |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |     7891516 |     7840812 |     7840902 |     7841434 |    7487799 |    7496167 |    7489371 |    7487509 |     7906454 |     7908963 |     7884535 |     7887700
    num cache misses                 |     2401639 |     2371278 |     2368507 |     2373243 |    2178628 |    2179619 |    2179859 |    2178028 |     2389091 |     2387991 |     2382767 |     2381684
    miss rate                        |      30.43% |      30.24% |      30.21% |      30.27% |     29.10% |     29.08% |     29.11% |     29.09% |      30.22% |      30.19% |      30.22% |      30.19%
    mpki                             |        5.64 |        5.55 |        5.54 |        5.56 |       5.91 |       5.92 |       5.90 |       5.90 |        5.59 |        5.58 |        5.57 |        5.57
  Cache L3                           |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |     2505468 |     2460154 |     2463468 |     2470283 |    2242272 |    2245169 |    2245128 |    2242529 |     2500280 |     2497334 |     2490218 |     2484318
    num cache misses                 |     2341704 |     2292726 |     2298847 |     2301340 |    2108714 |    2111822 |    2113170 |    2113933 |     2344809 |     2341482 |     2333893 |     2323433
    miss rate                        |      93.46% |      93.19% |      93.32% |      93.16% |     94.04% |     94.06% |     94.12% |     94.27% |      93.78% |      93.76% |      93.72% |      93.52%
    mpki                             |        5.50 |        5.37 |        5.38 |        5.39 |       5.72 |       5.74 |       5.72 |       5.73 |        5.48 |        5.48 |        5.46 |        5.44
DRAM summary                         |             |             |             |             |            |            |            |            |             |             |             |            
  num dram accesses                  |    17166858 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    17172131 |           0 |           0 |           0
  average dram access latency (ns)   |     4285.31 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |     4266.00 |         inf |         inf |         inf
  average dram queueing delay        |     4224.06 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     4204.75 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       4.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       4.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |            |            |            |            |             |             |             |            
  num loads from dram                |     1596640 |     1588306 |     1588734 |     1588626 |    1421613 |    1422777 |    1422382 |    1422457 |     1588818 |     1589668 |     1589438 |     1582539
  num loads from dram cache          |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       67469 |       34924 |       40108 |       43075 |      37725 |      38266 |      39620 |      39092 |       87228 |       83978 |       76408 |       69926
