                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21433710 |    3842729 |    4128471 |    4104650 |    3696582 |    4026132 |    4123593 |    3913493 |    3862071 |    3776396 |    3191492 |    3793054
  Cycles                             |   20921200 |   20921200 |   20921200 |   20921200 |   15690900 |   15690900 |   20921200 |   20921200 |   20921200 |   20921200 |   15690900 |   15690900
  IPC                                |       1.02 |       0.18 |       0.20 |       0.20 |       0.24 |       0.26 |       0.20 |       0.19 |       0.18 |       0.18 |       0.20 |       0.24
  Time (ns)                          |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300 |    5230300
  Idle time (ns)                     |       1412 |    4469337 |    4469618 |    4469906 |    4459771 |    4460009 |    4470018 |    4470144 |    4470113 |    4470668 |    4460245 |    4460604
  Idle time (%)                      |       0.0% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3% |      85.5% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2420513 |    1175247 |    1294817 |    1285937 |    1125254 |    1262053 |    1294028 |    1206399 |    1184324 |    1149454 |     912056 |    1163242
  num incorrect                      |     159924 |      10881 |       6839 |       7207 |      11192 |       6808 |       6941 |       9895 |      10618 |      11978 |      19195 |      10201
  misprediction rate                 |      6.20% |      0.92% |      0.53% |      0.56% |      0.98% |      0.54% |      0.53% |      0.81% |      0.89% |      1.03% |      2.06% |      0.87%
  mpki                               |       7.46 |       2.83 |       1.66 |       1.76 |       3.03 |       1.69 |       1.68 |       2.53 |       2.75 |       3.17 |       6.01 |       2.69
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2524991 |      92863 |      68069 |      68778 |      95484 |      65688 |      67571 |      85872 |      90713 |      97274 |     139214 |      89378
    num misses                       |        175 |         29 |         29 |         27 |         27 |         27 |         27 |         27 |         29 |         27 |         29 |         27
