                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938547544 |   128454561 |   128177242 |   128049250 |           0 |           0 |           0 |           0 |   127657951 |   127969145 |   128041106 |   128617331 |           0 |           0 |           0 |           0
  Cycles                             |  4332991790 |  4332991790 |  4332991790 |  4332991790 |  3287097220 |  3287097220 |  3287097220 |  3287097220 |  4332991790 |  4332991790 |  4332991790 |  4332991790 |  3287097220 |  3287097220 |  3287097220 |  3287097220
  IPC                                |        0.91 |        0.03 |        0.03 |        0.03 |        0.00 |        0.00 |        0.00 |        0.00 |        0.03 |        0.03 |        0.03 |        0.03 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1494135100
  Idle time (ns)                     |    51185855 |  1444155324 |  1444327375 |  1444344930 |  1494135100 |  1494135100 |  1494135100 |  1494135100 |  1444223570 |  1444067338 |  1444093778 |  1443841093 |  1494135100 |  1494135100 |  1494135100 |  1494135100
  Idle time (%)                      |        3.4% |       96.7% |       96.7% |       96.7% |      100.0% |      100.0% |      100.0% |      100.0% |       96.7% |       96.6% |       96.7% |       96.6% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169570228 |     2484140 |     2481576 |     2475974 |           0 |           0 |           0 |           0 |     2473902 |     2474215 |     2475417 |     2488447 |           0 |           0 |           0 |           0
  num incorrect                      |     6107780 |       83939 |       83876 |       83531 |           0 |           0 |           0 |           0 |       84143 |       83625 |       83517 |       84074 |           0 |           0 |           0 |           0
  misprediction rate                 |       3.48% |       3.27% |       3.27% |       3.26% |       0.00% |       0.00% |       0.00% |       0.00% |       3.29% |       3.27% |       3.26% |       3.27% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        1.55 |        0.65 |        0.65 |        0.65 |        0.00 |        0.00 |        0.00 |        0.00 |        0.66 |        0.65 |        0.65 |        0.65 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
