                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4697971 |    5425314 |    5302275 |    5274734 |    4921965 |    5637262 |    4974833 |    5128586 |    6391706 |    6495414 |    5706565 |    5626504
  Cycles                             |    3662120 |    4827340 |    4827340 |    4827340 |    3662120 |    4827340 |    3662120 |    3662120 |    4827340 |    4827340 |    3662120 |    3662120
  IPC                                |       1.28 |       1.12 |       1.10 |       1.09 |       1.34 |       1.17 |       1.36 |       1.40 |       1.32 |       1.35 |       1.56 |       1.54
  Time (ns)                          |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600 |    1664600
  Idle time (ns)                     |        443 |     456436 |     458733 |     459509 |     460276 |     461021 |     461787 |     462533 |     463298 |     464040 |     464801 |     465551
  Idle time (%)                      |       0.0% |      27.4% |      27.6% |      27.6% |      27.7% |      27.7% |      27.7% |      27.8% |      27.8% |      27.9% |      27.9% |      28.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     375092 |     770837 |     737201 |     731442 |     686003 |     919002 |     731111 |     774134 |    1339796 |    1377282 |    1156892 |    1133351
  num incorrect                      |      21032 |       4877 |       4804 |       4788 |       4315 |       3955 |       3882 |       4063 |       3762 |       3601 |       3249 |       3246
  misprediction rate                 |      5.31% |      0.63% |      0.65% |      0.65% |      0.63% |      0.43% |      0.53% |      0.52% |      0.28% |      0.26% |      0.28% |      0.29%
  mpki                               |       4.48 |       0.90 |       0.91 |       0.91 |       0.88 |       0.70 |       0.78 |       0.79 |       0.59 |       0.55 |       0.57 |       0.58
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     521213 |     371280 |     370957 |     369870 |     347119 |     335105 |     333382 |     333098 |     238159 |     234607 |     229933 |     230518
    num misses                       |        289 |         35 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         28 |         31
    miss rate                        |      0.06% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2424554 |    2089597 |    2070741 |    2062343 |    1919655 |    1974559 |    1877908 |    1902490 |    1738472 |    1740848 |    1617682 |    1608324
    num misses                       |       2230 |        330 |        416 |        456 |        474 |        396 |        344 |        341 |        254 |        266 |        176 |        143
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.47 |       0.06 |       0.08 |       0.09 |       0.10 |       0.07 |       0.07 |       0.07 |       0.04 |       0.04 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2519 |        365 |        451 |        491 |        509 |        431 |        379 |        376 |        282 |        301 |        204 |        174
    num misses                       |        602 |        167 |        174 |        180 |        178 |        175 |        169 |        167 |        144 |        154 |        137 |        133
    miss rate                        |     23.90% |     45.75% |     38.58% |     36.66% |     34.97% |     40.60% |     44.59% |     44.41% |     51.06% |     51.16% |     67.16% |     76.44%
    mpki                             |       0.13 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     521213 |     371280 |     370957 |     369870 |     347119 |     335105 |     333382 |     333098 |     238159 |     234607 |     229933 |     230518
    num cache misses                 |       7289 |        438 |        435 |        431 |        432 |        437 |        431 |        436 |        374 |        442 |        373 |        381
    miss rate                        |      1.40% |      0.12% |      0.12% |      0.12% |      0.12% |      0.13% |      0.13% |      0.13% |      0.16% |      0.19% |      0.16% |      0.17%
    mpki                             |       1.55 |       0.08 |       0.08 |       0.08 |       0.09 |       0.08 |       0.09 |       0.09 |       0.06 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2424554 |    2089597 |    2070741 |    2062343 |    1919655 |    1974559 |    1877908 |    1902490 |    1738472 |    1740848 |    1617682 |    1608324
    num cache misses                 |      71747 |      41170 |      42331 |      42999 |      51711 |      39461 |      50196 |      49720 |      26538 |      26291 |      33300 |      33181
    miss rate                        |      2.96% |      1.97% |      2.04% |      2.08% |      2.69% |      2.00% |      2.67% |      2.61% |      1.53% |      1.51% |      2.06% |      2.06%
    mpki                             |      15.27 |       7.59 |       7.98 |       8.15 |      10.51 |       7.00 |      10.09 |       9.69 |       4.15 |       4.05 |       5.84 |       5.90
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      84045 |      43742 |      44056 |      45354 |      54877 |      42549 |      53037 |      54681 |      30539 |      31249 |      36514 |      34861
    num cache misses                 |      22586 |      13451 |      15084 |      16396 |      15363 |      15229 |      14205 |      12837 |      12947 |      11141 |      11378 |      11828
    miss rate                        |     26.87% |     30.75% |     34.24% |     36.15% |     28.00% |     35.79% |     26.78% |     23.48% |     42.39% |     35.65% |     31.16% |     33.93%
    mpki                             |       4.81 |       2.48 |       2.84 |       3.11 |       3.12 |       2.70 |       2.86 |       2.50 |       2.03 |       1.72 |       1.99 |       2.10
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      34552 |      19810 |      21236 |      23283 |      22918 |      22689 |      21039 |      21279 |      18893 |      17789 |      17251 |      16692
    num cache misses                 |      13435 |       2505 |       2330 |       2351 |       2339 |       2541 |       2427 |       6721 |       7881 |       4542 |       3339 |       5077
    miss rate                        |     38.88% |     12.65% |     10.97% |     10.10% |     10.21% |     11.20% |     11.54% |     31.59% |     41.71% |     25.53% |     19.36% |     30.42%
    mpki                             |       2.86 |       0.46 |       0.44 |       0.45 |       0.48 |       0.45 |       0.49 |       1.31 |       1.23 |       0.70 |       0.59 |       0.90
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13773 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13660 |          0 |          0 |          0
  average dram access latency (ns)   |     312.29 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     314.78 |        inf |        inf |        inf
  average dram queueing delay        |     251.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     253.53 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5369 |        175 |        193 |        196 |        155 |        152 |        139 |         52 |         98 |         81 |         78 |         54
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        963 |        552 |        492 |        514 |        581 |        734 |        740 |       4652 |       5590 |       2545 |       1956 |       3578
