                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21589894 |    3786880 |    3795686 |    4021457 |    3850918 |    3922491 |    3377013 |    3511925
  Cycles                             |   14218400 |   14218400 |   14218400 |   14218400 |   14218400 |   14218400 |   14218400 |   14218400
  IPC                                |       1.52 |       0.27 |       0.27 |       0.28 |       0.27 |       0.28 |       0.24 |       0.25
  Time (ns)                          |   14218400 |   14218400 |   14218400 |   14218400 |   14218400 |   14218400 |   14218400 |   14218400
  Idle time (ns)                     |       1291 |   12002067 |   12002536 |   12003148 |   12003081 |   12003534 |   12003353 |   12003940
  Idle time (%)                      |       0.0% |      84.4% |      84.4% |      84.4% |      84.4% |      84.4% |      84.4% |      84.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2443220 |    1111928 |    1123878 |    1217278 |    1139014 |    1171747 |     938598 |     996249
  num incorrect                      |     160092 |      14729 |      14058 |      11044 |      14274 |      12908 |      21425 |      19577
  misprediction rate                 |      6.15% |      1.31% |      1.24% |      0.90% |      1.24% |      1.09% |      2.23% |      1.93%
  mpki                               |       7.42 |       3.89 |       3.70 |       2.75 |       3.71 |       3.29 |       6.34 |       5.57
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3281974 |      57939 |      56203 |      52322 |      57118 |      54268 |      63780 |      63086
    num misses                       |        183 |         26 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5082020 |     838006 |     835187 |     857022 |     845047 |     850071 |     798605 |     813411
    num misses                       |       2506 |       1055 |       1015 |        961 |       1054 |       1042 |       1015 |        995
    miss rate                        |      0.05% |      0.13% |      0.12% |      0.11% |      0.12% |      0.12% |      0.13% |      0.12%
    mpki                             |       0.12 |       0.28 |       0.27 |       0.24 |       0.27 |       0.27 |       0.30 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2689 |       1081 |       1043 |        987 |       1080 |       1068 |       1041 |       1021
    num misses                       |        677 |        192 |        193 |        194 |        195 |        199 |        183 |        180
    miss rate                        |     25.18% |     17.76% |     18.50% |     19.66% |     18.06% |     18.63% |     17.58% |     17.63%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3281974 |      57939 |      56203 |      52322 |      57118 |      54268 |      63780 |      63086
    num cache misses                 |       3325 |        176 |        183 |        175 |        174 |        176 |        175 |        174
    miss rate                        |      0.10% |      0.30% |      0.33% |      0.33% |      0.30% |      0.32% |      0.27% |      0.28%
    mpki                             |       0.15 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5082020 |     838006 |     835187 |     857022 |     845047 |     850071 |     798605 |     813411
    num cache misses                 |      52929 |      26124 |      26104 |      25779 |      26047 |      25873 |      26206 |      26108
    miss rate                        |      1.04% |      3.12% |      3.13% |      3.01% |      3.08% |      3.04% |      3.28% |      3.21%
    mpki                             |       2.45 |       6.90 |       6.88 |       6.41 |       6.76 |       6.60 |       7.76 |       7.43
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58678 |      26553 |      26517 |      26150 |      27001 |      26799 |      27266 |      27132
    num cache misses                 |      45009 |      23836 |      23834 |      23556 |      23762 |      23614 |      23926 |      23813
    miss rate                        |     76.71% |     89.77% |     89.88% |     90.08% |     88.00% |     88.12% |     87.75% |     87.77%
    mpki                             |       2.08 |       6.29 |       6.28 |       5.86 |       6.17 |       6.02 |       7.08 |       6.78
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47788 |      24105 |      24081 |      23768 |      24557 |      24370 |      24811 |      24664
    num cache misses                 |      32381 |      13551 |      13336 |      13312 |      14396 |      13949 |      14306 |      14346
    miss rate                        |     67.76% |     56.22% |     55.38% |     56.01% |     58.62% |     57.24% |     57.66% |     58.17%
    mpki                             |       1.50 |       3.58 |       3.51 |       3.31 |       3.74 |       3.56 |       4.24 |       4.08
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13724 |          0 |          0 |          0 |      13656 |          0 |          0 |          0
  average dram access latency (ns)   |      61.31 |        inf |        inf |        inf |      61.30 |        inf |        inf |        inf
  average dram queueing delay        |       0.05 |       0.00 |       0.00 |       0.00 |       0.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10596 |        292 |        265 |        264 |        222 |        201 |        183 |        189
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3886 |       3749 |       3759 |       3718 |       4604 |       4473 |       4547 |       4537
