                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5664706 |    5615596 |    5566986 |    5552599 |    6216768 |    6243449 |    6255847 |    6179258
  Cycles                             |    4094640 |    4094640 |    4094640 |    4094640 |    5397480 |    5397480 |    5397480 |    5397480
  IPC                                |       1.38 |       1.37 |       1.36 |       1.36 |       1.15 |       1.16 |       1.16 |       1.14
  Time (ns)                          |    1861200 |    1861200 |    1861200 |    1861200 |    1861200 |    1861200 |    1861200 |    1861200
  Idle time (ns)                     |        264 |     452952 |     455201 |     455974 |     456715 |     457460 |     458204 |     458948
  Idle time (%)                      |       0.0% |      24.3% |      24.5% |      24.5% |      24.5% |      24.6% |      24.6% |      24.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     440214 |     629532 |     622570 |     619171 |     816120 |     826532 |     829978 |     808742
  num incorrect                      |      21434 |       5041 |       4850 |       5046 |       4784 |       4753 |       4824 |       4798
  misprediction rate                 |      4.64% |      0.79% |      0.77% |      0.81% |      0.58% |      0.57% |      0.58% |      0.59%
  mpki                               |       3.78 |       0.90 |       0.87 |       0.91 |       0.77 |       0.76 |       0.77 |       0.78
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     624012 |     467377 |     462029 |     462312 |     458280 |     458544 |     458689 |     458014
    num misses                       |        304 |         29 |         29 |         30 |         29 |         29 |         29 |         30
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2902413 |    2447904 |    2428643 |    2426293 |    2509133 |    2508970 |    2511536 |    2498578
    num misses                       |       1946 |        368 |        343 |        422 |        349 |        385 |        379 |        223
    miss rate                        |      0.07% |      0.02% |      0.01% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01%
    mpki                             |       0.34 |       0.07 |       0.06 |       0.08 |       0.06 |       0.06 |       0.06 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2250 |        397 |        372 |        452 |        378 |        414 |        408 |        253
    num misses                       |        598 |        154 |        152 |        156 |        161 |        153 |        151 |        140
    miss rate                        |     26.58% |     38.79% |     40.86% |     34.51% |     42.59% |     36.96% |     37.01% |     55.34%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     624012 |     467377 |     462029 |     462312 |     458280 |     458544 |     458689 |     458014
    num cache misses                 |       7254 |        410 |        383 |        375 |        400 |        389 |        398 |        390
    miss rate                        |      1.16% |      0.09% |      0.08% |      0.08% |      0.09% |      0.08% |      0.09% |      0.09%
    mpki                             |       1.28 |       0.07 |       0.07 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2902413 |    2447904 |    2428643 |    2426293 |    2509133 |    2508970 |    2511536 |    2498578
    num cache misses                 |      88234 |      71179 |      69311 |      69109 |      50061 |      49814 |      49502 |      49284
    miss rate                        |      3.04% |      2.91% |      2.85% |      2.85% |      2.00% |      1.99% |      1.97% |      1.97%
    mpki                             |      15.58 |      12.68 |      12.45 |      12.45 |       8.05 |       7.98 |       7.91 |       7.98
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     102149 |      75289 |      72447 |      72205 |      53195 |      52979 |      52659 |      50599
    num cache misses                 |      20081 |      12804 |      14032 |      13981 |      13832 |      13659 |      13441 |      13425
    miss rate                        |     19.66% |     17.01% |     19.37% |     19.36% |     26.00% |     25.78% |     25.52% |     26.53%
    mpki                             |       3.54 |       2.28 |       2.52 |       2.52 |       2.22 |       2.19 |       2.15 |       2.17
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      32177 |      20723 |      20446 |      20391 |      20143 |      20004 |      19814 |      18121
    num cache misses                 |      12076 |       2456 |       2074 |       2050 |       2063 |       2043 |       2048 |       2072
    miss rate                        |     37.53% |     11.85% |     10.14% |     10.05% |     10.24% |     10.21% |     10.34% |     11.43%
    mpki                             |       2.13 |       0.44 |       0.37 |       0.37 |       0.33 |       0.33 |       0.33 |       0.34
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      26814 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     729.97 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     668.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5345 |        145 |        126 |        134 |        142 |        132 |        124 |        106
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
