                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   30165470 |   30849482 |   30773159 |   30693928 |   30613702 |   30686545 |   30590701 |   30580068 |   30348707 |   30081246 |   29864259 |   30339148
  Cycles                             |   19735200 |   19735200 |   19735200 |   19735200 |   14801400 |   14801400 |   14801400 |   14801400 |   19735200 |   19735200 |   19735200 |   19735200
  IPC                                |       1.53 |       1.56 |       1.56 |       1.56 |       2.07 |       2.07 |       2.07 |       2.07 |       1.54 |       1.52 |       1.51 |       1.54
  Time (ns)                          |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800 |    4933800
  Idle time (ns)                     |     189457 |     420873 |     384791 |     350871 |     324494 |     293044 |     268040 |     268201 |     268336 |     268497 |     268626 |     269760
  Idle time (%)                      |       3.8% |       8.5% |       7.8% |       7.1% |       6.6% |       5.9% |       5.4% |       5.4% |       5.4% |       5.4% |       5.4% |       5.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5237464 |    5779752 |    5555153 |    5618747 |    5744572 |    5684436 |    5685155 |    5602631 |    5491965 |    5366816 |    5220669 |    5593684
  num incorrect                      |      31225 |      21633 |      22771 |      24487 |      24403 |      25214 |      25387 |      25622 |      25849 |      25535 |      25036 |      22842
  misprediction rate                 |      0.59% |      0.37% |      0.41% |      0.43% |      0.42% |      0.44% |      0.44% |      0.46% |      0.47% |      0.47% |      0.48% |      0.41%
  mpki                               |       1.04 |       0.70 |       0.74 |       0.80 |       0.80 |       0.82 |       0.83 |       0.84 |       0.85 |       0.85 |       0.84 |       0.75
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1136627 |     958941 |    1021211 |    1001725 |     964028 |    1000673 |     988445 |    1016618 |    1061365 |    1068407 |    1106897 |    1036401
    num misses                       |        212 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11144619 |   10806004 |   11046988 |   10909833 |   10692446 |   10806315 |   10744794 |   10841015 |   10841593 |   10842241 |   10894599 |   10695516
    num misses                       |       1644 |        253 |        275 |        273 |        257 |        242 |       1108 |       1903 |        245 |       1128 |        306 |        261
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.02% |      0.00% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.04 |       0.06 |       0.01 |       0.04 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1856 |        280 |        302 |        300 |        284 |        269 |       1135 |       1930 |        272 |       1155 |        333 |        288
    num misses                       |        533 |        182 |        187 |        189 |        176 |        179 |        181 |        180 |        177 |        179 |        181 |        177
    miss rate                        |     28.72% |     65.00% |     61.92% |     63.00% |     61.97% |     66.54% |     15.95% |      9.33% |     65.07% |     15.50% |     54.35% |     61.46%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1136627 |     958941 |    1021211 |    1001725 |     964028 |    1000673 |     988445 |    1016618 |    1061365 |    1068407 |    1106897 |    1036401
    num cache misses                 |      12686 |        299 |        293 |        294 |        364 |        372 |        359 |        351 |        291 |        298 |        295 |        293
    miss rate                        |      1.12% |      0.03% |      0.03% |      0.03% |      0.04% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.42 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11144619 |   10806004 |   11046988 |   10909833 |   10692446 |   10806315 |   10744794 |   10841015 |   10841593 |   10842241 |   10894599 |   10695516
    num cache misses                 |     839115 |     799577 |     838246 |     821457 |     788312 |     790811 |     785510 |     801771 |     799150 |     813723 |     817952 |     790201
    miss rate                        |      7.53% |      7.40% |      7.59% |      7.53% |      7.37% |      7.32% |      7.31% |      7.40% |      7.37% |      7.51% |      7.51% |      7.39%
    mpki                             |      27.82 |      25.92 |      27.24 |      26.76 |      25.75 |      25.77 |      25.68 |      26.22 |      26.33 |      27.05 |      27.39 |      26.05
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     861487 |     806679 |     846938 |     828499 |     795858 |     797985 |     793077 |     809285 |     807101 |     821275 |     824644 |     796897
    num cache misses                 |      90254 |      80649 |      78794 |      80505 |      80246 |      81096 |      80220 |      81873 |      80942 |      80256 |      80971 |      80501
    miss rate                        |     10.48% |     10.00% |      9.30% |      9.72% |     10.08% |     10.16% |     10.12% |     10.12% |     10.03% |      9.77% |      9.82% |     10.10%
    mpki                             |       2.99 |       2.61 |       2.56 |       2.62 |       2.62 |       2.64 |       2.62 |       2.68 |       2.67 |       2.67 |       2.71 |       2.65
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     102254 |      87880 |      87611 |      87661 |      87849 |      87918 |      87837 |      89042 |      89025 |      87933 |      87773 |      87295
    num cache misses                 |      21933 |       9340 |       7906 |      10667 |       9689 |       8146 |       9154 |       9749 |      23382 |      21931 |      22358 |      19450
    miss rate                        |     21.45% |     10.63% |      9.02% |     12.17% |     11.03% |      9.27% |     10.42% |     10.95% |     26.26% |     24.94% |     25.47% |     22.28%
    mpki                             |       0.73 |       0.30 |       0.26 |       0.35 |       0.32 |       0.27 |       0.30 |       0.32 |       0.77 |       0.73 |       0.75 |       0.64
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      23090 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      23078 |          0 |          0 |          0
  average dram access latency (ns)   |    1724.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1732.18 |        inf |        inf |        inf
  average dram queueing delay        |    1663.11 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1670.93 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6686 |         26 |         33 |         29 |         25 |         45 |         27 |         26 |         19 |         28 |         35 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       6680 |       5270 |       3577 |       6390 |       5751 |       4301 |       5253 |       5755 |      18379 |      17481 |      17882 |      15090
