                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21473214 |    3781032 |    4054503 |    4016255 |    3627438 |    3974519 |    3931802 |    3744296 |    4393620 |    4312633 |    3772939 |    4418664
  Cycles                             |   58806400 |   58806400 |   58806400 |   58806400 |   14701600 |   14701600 |   14701600 |   14701600 |   58806400 |   58806400 |   58806400 |   58806400
  IPC                                |       0.37 |       0.06 |       0.07 |       0.07 |       0.25 |       0.27 |       0.27 |       0.25 |       0.07 |       0.07 |       0.06 |       0.08
  Time (ns)                          |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600 |   14701600
  Idle time (ns)                     |       1373 |   12654391 |   12655469 |   12655866 |   12625667 |   12625971 |   12626240 |   12626396 |   12656727 |   12657170 |   12657418 |   12657643
  Idle time (%)                      |       0.0% |      86.1% |      86.1% |      86.1% |      85.9% |      85.9% |      85.9% |      85.9% |      86.1% |      86.1% |      86.1% |      86.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2425562 |    1146379 |    1266266 |    1252085 |    1097643 |    1241190 |    1226565 |    1141502 |    1354271 |    1319499 |    1092929 |    1363491
  num incorrect                      |     160474 |      10919 |       6952 |       7455 |      11347 |       6665 |       7005 |      10357 |      10845 |      11950 |      19268 |      10397
  misprediction rate                 |      6.21% |      0.94% |      0.55% |      0.59% |      1.02% |      0.53% |      0.57% |      0.90% |      0.79% |      0.90% |      1.73% |      0.76%
  mpki                               |       7.47 |       2.89 |       1.71 |       1.86 |       3.13 |       1.68 |       1.78 |       2.77 |       2.47 |       2.77 |       5.11 |       2.35
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2504462 |      70774 |      50685 |      51813 |      69327 |      49980 |      49761 |      65458 |      67788 |      73398 |     114270 |      68542
    num misses                       |        178 |         46 |         29 |         29 |         29 |         29 |         29 |         46 |         46 |         46 |         48 |         48
    miss rate                        |      0.01% |      0.06% |      0.06% |      0.06% |      0.04% |      0.06% |      0.06% |      0.07% |      0.07% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5012886 |     776286 |     802196 |     796633 |     752519 |     786774 |     780984 |     765728 |     879775 |     870157 |     821473 |     880259
    num misses                       |       2775 |        756 |        696 |        741 |        712 |        648 |        708 |        791 |        719 |        675 |        719 |        696
    miss rate                        |      0.06% |      0.10% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.10% |      0.08% |      0.08% |      0.09% |      0.08%
    mpki                             |       0.13 |       0.20 |       0.17 |       0.18 |       0.20 |       0.16 |       0.18 |       0.21 |       0.16 |       0.16 |       0.19 |       0.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2953 |        802 |        725 |        770 |        741 |        677 |        737 |        837 |        765 |        721 |        767 |        744
    num misses                       |        704 |        209 |        193 |        201 |        196 |        180 |        191 |        202 |        202 |        205 |        205 |        203
    miss rate                        |     23.84% |     26.06% |     26.62% |     26.10% |     26.45% |     26.59% |     25.92% |     24.13% |     26.41% |     28.43% |     26.73% |     27.28%
    mpki                             |       0.03 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2504462 |      70774 |      50685 |      51813 |      69327 |      49980 |      49761 |      65458 |      67788 |      73398 |     114270 |      68542
    num cache misses                 |       2802 |        362 |        177 |        177 |        177 |        176 |        178 |        363 |        361 |        360 |        399 |        369
