                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   59322048 |   60090697 |   60099944 |   46771392 |   46758860 |   46764791 |   60068585 |   46743788 |   59543837 |   46411230 |   59532920 |   59621392 |   46416715 |   46409808 |   59622153 |   46426223
  Cycles                             |   25606420 |   25606420 |   25606420 |   19425560 |   19425560 |   19425560 |   25606420 |   19425560 |   25606420 |   19425560 |   25606420 |   25606420 |   19425560 |   19425560 |   25606420 |   19425560
  IPC                                |       2.32 |       2.35 |       2.35 |       2.41 |       2.41 |       2.41 |       2.35 |       2.41 |       2.33 |       2.39 |       2.32 |       2.33 |       2.39 |       2.39 |       2.33 |       2.39
  Time (ns)                          |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800 |    8829800
  Idle time (ns)                     |        437 |     420902 |     423137 |     423870 |     424635 |     425327 |     426071 |     426784 |     427527 |     428241 |     428984 |     429697 |     430441 |     431154 |     431898 |     432611
  Idle time (%)                      |       0.0% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6033686 |    6415536 |    6418199 |    2610037 |    2606600 |    2608138 |    6409229 |    2602130 |    6259297 |    2507271 |    6256187 |    6281312 |    2508835 |    2506866 |    6281812 |    2511567
  num incorrect                      |      78565 |      61500 |      61485 |      61447 |      61417 |      61460 |      61493 |      61452 |      61496 |      61427 |      61490 |      61507 |      61431 |      61430 |      61465 |      61422
  misprediction rate                 |      1.29% |      0.95% |      0.95% |      2.30% |      2.30% |      2.30% |      0.95% |      2.31% |      0.97% |      2.39% |      0.97% |      0.97% |      2.39% |      2.39% |      0.97% |      2.39%
  mpki                               |       1.32 |       1.02 |       1.02 |       1.31 |       1.31 |       1.31 |       1.02 |       1.31 |       1.03 |       1.32 |       1.03 |       1.03 |       1.32 |       1.32 |       1.03 |       1.32
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4173835 |    4033029 |    4033021 |    4033025 |    4032932 |    4033025 |    4033022 |    4033032 |    4033025 |    4032930 |    4033021 |    4033127 |    4032927 |    4032928 |    4032929 |    4032924
    num misses                       |        304 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   16425482 |   16189489 |   16190786 |   14286725 |   14284625 |   14285782 |   16186312 |   14282820 |   16111354 |   14234953 |   16109782 |   16122763 |   14235730 |   14234739 |   16122236 |   14237072
    num misses                       |      17954 |      14452 |      14218 |      14512 |      13922 |      14378 |      14246 |      14486 |      14355 |      14349 |      14061 |      14159 |      14197 |      14345 |      14564 |      14444
    miss rate                        |      0.11% |      0.09% |      0.09% |      0.10% |      0.10% |      0.10% |      0.09% |      0.10% |      0.09% |      0.10% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09% |      0.10%
