                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43244875 |    5138784 |    4757923 |    5004045 |    4062004 |    4035760 |    3931654 |    4865969 |    6374470 |    5896801 |    5933605 |    6383980
  Cycles                             |  118360400 |  118360400 |  118360400 |  118360400 |   29590100 |   29590100 |   29590100 |   29590100 |  118360400 |  118360400 |  118360400 |  118360400
  IPC                                |       0.37 |       0.04 |       0.04 |       0.04 |       0.14 |       0.14 |       0.13 |       0.16 |       0.05 |       0.05 |       0.05 |       0.05
  Time (ns)                          |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100 |   29590100
  Idle time (ns)                     |       1431 |   26566767 |   26490177 |   26490804 |   26460534 |   26460841 |   26462035 |   26461404 |   26491982 |   26492198 |   26492492 |   26536072
  Idle time (%)                      |       0.0% |      89.8% |      89.5% |      89.5% |      89.4% |      89.4% |      89.4% |      89.4% |      89.5% |      89.5% |      89.5% |      89.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4544895 |    1563085 |    1387679 |    1490969 |    1109899 |    1091542 |    1051473 |    1447440 |    1958237 |    1758590 |    1775142 |    1974111
  num incorrect                      |     335274 |      11704 |      19913 |      16768 |      27985 |      28773 |      30010 |      15978 |      14870 |      21285 |      20883 |      12787
  misprediction rate                 |      6.87% |      0.74% |      1.41% |      1.11% |      2.46% |      2.57% |      2.77% |      1.09% |      0.75% |      1.20% |      1.16% |      0.64%
  mpki                               |       7.75 |       2.28 |       4.19 |       3.35 |       6.89 |       7.13 |       7.63 |       3.28 |       2.33 |       3.61 |       3.52 |       2.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6821260 |      66276 |      77728 |      70785 |      84654 |      83028 |      87698 |      69436 |      69754 |      78563 |      76878 |      65427
    num misses                       |        173 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.00% |      0.04% |      0.03% |      0.04% |      0.03% |      0.03% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.04%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9895959 |    1093530 |    1069931 |    1092672 |     989487 |     989317 |     978448 |    1066045 |    1313406 |    1266105 |    1269355 |    1303843
    num misses                       |       7949 |       6203 |       6203 |       6266 |       6272 |       6282 |       6255 |       6240 |       6133 |       6224 |       6267 |       6212
    miss rate                        |      0.08% |      0.57% |      0.58% |      0.57% |      0.63% |      0.63% |      0.64% |      0.59% |      0.47% |      0.49% |      0.49% |      0.48%
    mpki                             |       0.18 |       1.21 |       1.30 |       1.25 |       1.54 |       1.56 |       1.59 |       1.28 |       0.96 |       1.06 |       1.06 |       0.97
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8122 |       6231 |       6229 |       6292 |       6298 |       6308 |       6281 |       6266 |       6159 |       6250 |       6293 |       6238
    num misses                       |        880 |        306 |        314 |        305 |        287 |        286 |        285 |        287 |        285 |        284 |        286 |        286
    miss rate                        |     10.83% |      4.91% |      5.04% |      4.85% |      4.56% |      4.53% |      4.54% |      4.58% |      4.63% |      4.54% |      4.54% |      4.58%
    mpki                             |       0.02 |       0.06 |       0.07 |       0.06 |       0.07 |       0.07 |       0.07 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6821260 |      66276 |      77728 |      70785 |      84654 |      83028 |      87698 |      69436 |      69754 |      78563 |      76878 |      65427
    num cache misses                 |       3113 |        182 |        174 |        175 |        187 |        182 |        197 |        186 |        173 |        173 |        173 |        174
    miss rate                        |      0.05% |      0.27% |      0.22% |      0.25% |      0.22% |      0.22% |      0.22% |      0.27% |      0.25% |      0.22% |      0.23% |      0.27%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.03 |       0.05 |       0.05 |       0.05 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9895959 |    1093530 |    1069931 |    1092672 |     989487 |     989317 |     978448 |    1066045 |    1313406 |    1266105 |    1269355 |    1303843
    num cache misses                 |      69638 |      35732 |      36257 |      36093 |      36551 |      37052 |      36789 |      35951 |      35288 |      35852 |      35771 |      35168
    miss rate                        |      0.70% |      3.27% |      3.39% |      3.30% |      3.69% |      3.75% |      3.76% |      3.37% |      2.69% |      2.83% |      2.82% |      2.70%
    mpki                             |       1.61 |       6.95 |       7.62 |       7.21 |       9.00 |       9.18 |       9.36 |       7.39 |       5.54 |       6.08 |       6.03 |       5.51
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      75147 |      36007 |      36565 |      36389 |      36891 |      37362 |      37173 |      36259 |      36611 |      37319 |      37221 |      36427
    num cache misses                 |      57758 |      32432 |      32809 |      32675 |      33061 |      33018 |      33196 |      32695 |      31966 |      32372 |      32398 |      31944
    miss rate                        |     76.86% |     90.07% |     89.73% |     89.79% |     89.62% |     88.37% |     89.30% |     90.17% |     87.31% |     86.74% |     87.04% |     87.69%
    mpki                             |       1.34 |       6.31 |       6.90 |       6.53 |       8.14 |       8.18 |       8.44 |       6.72 |       5.01 |       5.49 |       5.46 |       5.00
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      60677 |      32549 |      32968 |      32816 |      33238 |      33169 |      33406 |      32839 |      33135 |      33668 |      33674 |      33030
    num cache misses                 |      35011 |      10969 |      11027 |      11069 |      11116 |      11283 |      11351 |      10865 |      21553 |      21921 |      21873 |      21408
    miss rate                        |     57.70% |     33.70% |     33.45% |     33.73% |     33.44% |     34.02% |     33.98% |     33.09% |     65.05% |     65.11% |     64.96% |     64.81%
    mpki                             |       0.81 |       2.13 |       2.32 |       2.21 |       2.74 |       2.80 |       2.89 |       2.23 |       3.38 |       3.72 |       3.69 |       3.35
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      20140 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      20051 |          0 |          0 |          0
  average dram access latency (ns)   |      61.35 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf
  average dram queueing delay        |       0.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10685 |        456 |        435 |        491 |        422 |        409 |        493 |        424 |        292 |        305 |        261 |        271
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4077 |       3771 |       3732 |       3777 |       3748 |       3789 |       3734 |       3782 |       5773 |       5871 |       5811 |       5675
