                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  161850559 |  169647812 |  169988688 |  169525297 |  126214297 |  129476045 |  130874759 |  123324175 |  168473024 |  168469362 |  168974800 |  167872095 |  127168617 |  128427154 |  129238936 |  123904898
  Cycles                             |  169035490 |  169035490 |  169035490 |  169035490 |  128233820 |  128233820 |  128233820 |  128233820 |  169035490 |  169035490 |  169035490 |  169035490 |  128233820 |  128233820 |  128233820 |  128233820
  IPC                                |       0.96 |       1.00 |       1.01 |       1.00 |       0.98 |       1.01 |       1.02 |       0.96 |       1.00 |       1.00 |       1.00 |       0.99 |       0.99 |       1.00 |       1.01 |       0.97
  Time (ns)                          |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100 |   58288100
  Idle time (ns)                     |    1352862 |    1147878 |     721230 |    1070285 |     420133 |     420847 |     441265 |     422304 |    1043999 |     921538 |     910723 |    1122594 |     570533 |     431669 |     571957 |     433124
  Idle time (%)                      |       2.3% |       2.0% |       1.2% |       1.8% |       0.7% |       0.7% |       0.8% |       0.7% |       1.8% |       1.6% |       1.6% |       1.9% |       1.0% |       0.7% |       1.0% |       0.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   18034533 |   20969096 |   21098557 |   20968044 |    8599100 |    9534117 |    9934446 |    7777037 |   20693772 |   20700518 |   20845686 |   20529258 |    8901487 |    9261657 |    9493049 |    7969440
  num incorrect                      |      31907 |      15589 |      14827 |      14733 |      14527 |      14575 |      14294 |      14475 |      14159 |      14203 |      13999 |      14254 |      14005 |      13921 |      14025 |      13893
  misprediction rate                 |      0.18% |      0.07% |      0.07% |      0.07% |      0.17% |      0.15% |      0.14% |      0.19% |      0.07% |      0.07% |      0.07% |      0.07% |      0.16% |      0.15% |      0.15% |      0.17%
