                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   91558537 |   92281053 |   91844565 |   91845045 |   92268456 |   92215538 |   92244182 |   92296016
  Cycles                             |   30575570 |   30575570 |   30575570 |   30575570 |   30575570 |   30575570 |   30575570 |   30575570
  IPC                                |       2.99 |       3.02 |       3.00 |       3.00 |       3.02 |       3.02 |       3.02 |       3.02
  Time (ns)                          |   10543300 |   10543300 |   10543300 |   10543300 |   10543300 |   10543300 |   10543300 |   10543300
  Idle time (ns)                     |        468 |     355651 |     357655 |     358214 |     358778 |     359319 |     359883 |     360424
  Idle time (%)                      |       0.0% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4504895 |    4862188 |    4737615 |    4737732 |    4858731 |    4843566 |    4851785 |    4866607
  num incorrect                      |     138862 |     122365 |     122347 |     122372 |     122355 |     122369 |     122354 |     122353
  misprediction rate                 |      2.99% |      2.45% |      2.52% |      2.52% |      2.46% |      2.46% |      2.46% |      2.45%
  mpki                               |       1.52 |       1.33 |       1.33 |       1.33 |       1.33 |       1.33 |       1.33 |       1.33
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8200942 |    8064455 |    8064359 |    8064359 |    8064353 |    8064371 |    8064358 |    8064353
    num misses                       |        342 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28603259 |   28388853 |   28326200 |   28326259 |   28386723 |   28379222 |   28383283 |   28390660
    num misses                       |      29807 |      27045 |      27790 |      49581 |      27193 |      27534 |      27684 |      28372
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.18% |      0.10% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.33 |       0.29 |       0.30 |       0.54 |       0.29 |       0.30 |       0.30 |       0.31
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      30149 |      27073 |      27818 |      49609 |      27221 |      27562 |      27712 |      28400
    num misses                       |       6153 |       4921 |       4964 |       5342 |       5011 |       4949 |       5017 |       5009
    miss rate                        |     20.41% |     18.18% |     17.84% |     10.77% |     18.41% |     17.96% |     18.10% |     17.64%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8200942 |    8064455 |    8064359 |    8064359 |    8064353 |    8064371 |    8064358 |    8064353
    num cache misses                 |       9997 |       1186 |       1136 |       1232 |       1223 |       1211 |       1242 |       1220
    miss rate                        |      0.12% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.11 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28603259 |   28388853 |   28326200 |   28326259 |   28386723 |   28379222 |   28383283 |   28390660
    num cache misses                 |    2804873 |    2792702 |    2791958 |    2792717 |    2789020 |    2791933 |    2792013 |    2792502
    miss rate                        |      9.81% |      9.84% |      9.86% |      9.86% |      9.83% |      9.84% |      9.84% |      9.84%
    mpki                             |      30.63 |      30.26 |      30.40 |      30.41 |      30.23 |      30.28 |      30.27 |      30.26
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2820338 |    2798074 |    2797279 |    2798131 |    2794456 |    2797368 |    2797476 |    2797940
    num cache misses                 |     240077 |     224185 |     224325 |     226531 |     221274 |     225483 |     222904 |     219635
    miss rate                        |      8.51% |      8.01% |      8.02% |      8.10% |      7.92% |      8.06% |      7.97% |      7.85%
    mpki                             |       2.62 |       2.43 |       2.44 |       2.47 |       2.40 |       2.45 |       2.42 |       2.38
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     307904 |     288741 |     289822 |     291293 |     287170 |     291047 |     289215 |     285719
    num cache misses                 |      98498 |      88848 |      88750 |      89199 |      89245 |      89091 |      89109 |      89480
    miss rate                        |     31.99% |     30.77% |     30.62% |     30.62% |     31.08% |     30.61% |     30.81% |     31.32%
    mpki                             |       1.08 |       0.96 |       0.97 |       0.97 |       0.97 |       0.97 |       0.97 |       0.97
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      92692 |          0 |          0 |          0 |      92587 |          0 |          0 |          0
  average dram access latency (ns)   |   20799.35 |        inf |        inf |        inf |   20817.86 |        inf |        inf |        inf
  average dram queueing delay        |   20738.10 |       0.00 |       0.00 |       0.00 |   20756.60 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5280 |         50 |         45 |         42 |         80 |         49 |         69 |         49
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      62423 |      62684 |      62591 |      63060 |      62977 |      62881 |      62854 |      63285
