                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   43877589 |   44579419 |   44455701 |   44461683 |   38404245 |   38332824 |   38295820 |   38288891 |   44150930 |   44030469 |   43982346 |   43854675 |   37952962 |   37854064 |   37843296 |   37750539
  Cycles                             |   51759200 |   51759200 |   51759200 |   51759200 |   39265600 |   39265600 |   39265600 |   39265600 |   51759200 |   51759200 |   51759200 |   51759200 |   39265600 |   39265600 |   39265600 |   39265600
  IPC                                |       0.85 |       0.86 |       0.86 |       0.86 |       0.98 |       0.98 |       0.98 |       0.98 |       0.85 |       0.85 |       0.85 |       0.85 |       0.97 |       0.96 |       0.96 |       0.96
  Time (ns)                          |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000 |   17848000
  Idle time (ns)                     |        347 |     318340 |     322464 |     325111 |     327719 |     330357 |     332965 |     335603 |     338211 |     340849 |     343457 |     346095 |     348702 |     351341 |     353948 |     356587
  Idle time (%)                      |       0.0% |       1.8% |       1.8% |       1.8% |       1.8% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4716442 |    5036975 |    5014046 |    5013062 |    3351419 |    3335914 |    3329510 |    3326395 |    4939775 |    4920016 |    4907683 |    4881163 |    3255093 |    3234577 |    3230217 |    3207709
  num incorrect                      |      13482 |       2867 |       2891 |       2988 |       2652 |       2747 |       2808 |       2892 |       3537 |       3624 |       4625 |       4777 |       4368 |       4546 |       4753 |       5165
  misprediction rate                 |      0.29% |      0.06% |      0.06% |      0.06% |      0.08% |      0.08% |      0.08% |      0.09% |      0.07% |      0.07% |      0.09% |      0.10% |      0.13% |      0.14% |      0.15% |      0.16%
  mpki                               |       0.31 |       0.06 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.08 |       0.11 |       0.11 |       0.12 |       0.12 |       0.13 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5262684 |    5175572 |    5169248 |    5199269 |    5056286 |    5064835 |    5075492 |    5101011 |    5262132 |    5243851 |    5260345 |    5246912 |    5137672 |    5141203 |    5163099 |    5189994
    num misses                       |        132 |         23 |         21 |         21 |         23 |         23 |         23 |         23 |         21 |         23 |         21 |         21 |         21 |         23 |         23 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15407420 |   15189852 |   15136487 |   15158392 |   14044374 |   14022448 |   14008250 |   14021184 |   15081937 |   15007541 |   14997753 |   14932205 |   13891420 |   13853332 |   13858415 |   13853150
    num misses                       |     645296 |     643377 |     642593 |     642110 |     643573 |     643462 |     642812 |     643175 |     642693 |     642306 |     643243 |     642159 |     642715 |     644945 |     640582 |     642688
    miss rate                        |      4.19% |      4.24% |      4.25% |      4.24% |      4.58% |      4.59% |      4.59% |      4.59% |      4.26% |      4.28% |      4.29% |      4.30% |      4.63% |      4.66% |      4.62% |      4.64%
    mpki                             |      14.71 |      14.43 |      14.45 |      14.44 |      16.76 |      16.79 |      16.79 |      16.80 |      14.56 |      14.59 |      14.63 |      14.64 |      16.93 |      17.04 |      16.93 |      17.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     645428 |     643400 |     642614 |     642131 |     643596 |     643485 |     642835 |     643198 |     642714 |     642329 |     643264 |     642180 |     642736 |     644968 |     640605 |     642709
    num misses                       |     263690 |     262695 |     260116 |     262869 |     263175 |     261933 |     263966 |     265894 |     264358 |     261080 |     263847 |     263460 |     264827 |     263089 |     260307 |     260355
    miss rate                        |     40.86% |     40.83% |     40.48% |     40.94% |     40.89% |     40.71% |     41.06% |     41.34% |     41.13% |     40.65% |     41.02% |     41.03% |     41.20% |     40.79% |     40.63% |     40.51%
    mpki                             |       6.01 |       5.89 |       5.85 |       5.91 |       6.85 |       6.83 |       6.89 |       6.94 |       5.99 |       5.93 |       6.00 |       6.01 |       6.98 |       6.95 |       6.88 |       6.90
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5262684 |    5175572 |    5169248 |    5199269 |    5056286 |    5064835 |    5075492 |    5101011 |    5262132 |    5243851 |    5260345 |    5246912 |    5137672 |    5141203 |    5163099 |    5189994
    num cache misses                 |       2385 |        229 |        266 |        207 |        778 |        780 |        751 |        814 |        241 |        231 |        228 |        197 |        800 |        772 |        740 |        840
    miss rate                        |      0.05% |      0.00% |      0.01% |      0.00% |      0.02% |      0.02% |      0.01% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02% |      0.01% |      0.02%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.00 |       0.02 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.00 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15407420 |   15189852 |   15136487 |   15158392 |   14044374 |   14022448 |   14008250 |   14021184 |   15081937 |   15007541 |   14997753 |   14932205 |   13891420 |   13853332 |   13858415 |   13853150
    num cache misses                 |     421391 |     409409 |     411937 |     410189 |     521250 |     520980 |     526432 |     517023 |     409228 |     406219 |     407153 |     401549 |     520663 |     521315 |     513648 |     513016
    miss rate                        |      2.73% |      2.70% |      2.72% |      2.71% |      3.71% |      3.72% |      3.76% |      3.69% |      2.71% |      2.71% |      2.71% |      2.69% |      3.75% |      3.76% |      3.71% |      3.70%
    mpki                             |       9.60 |       9.18 |       9.27 |       9.23 |      13.57 |      13.59 |      13.75 |      13.50 |       9.27 |       9.23 |       9.26 |       9.16 |      13.72 |      13.77 |      13.57 |      13.59
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     494371 |     473547 |     476250 |     475541 |     582943 |     581437 |     589481 |     581746 |     476615 |     469081 |     473551 |     461314 |     582213 |     580840 |     576984 |     576376
    num cache misses                 |     174582 |     162765 |     165113 |     165085 |     242446 |     241833 |     242899 |     241179 |     164763 |     166664 |     167911 |     163817 |     242333 |     241732 |     241008 |     241007
    miss rate                        |     35.31% |     34.37% |     34.67% |     34.72% |     41.59% |     41.59% |     41.21% |     41.46% |     34.57% |     35.53% |     35.46% |     35.51% |     41.62% |     41.62% |     41.77% |     41.81%
    mpki                             |       3.98 |       3.65 |       3.71 |       3.71 |       6.31 |       6.31 |       6.34 |       6.30 |       3.73 |       3.79 |       3.82 |       3.74 |       6.39 |       6.39 |       6.37 |       6.38
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     276523 |     256579 |     258763 |     259882 |     303443 |     301424 |     305071 |     304894 |     261922 |     258295 |     262902 |     252684 |     302840 |     300035 |     303132 |     303043
    num cache misses                 |     100635 |      83817 |      83860 |      84223 |      79086 |      76303 |      81759 |      89021 |      89934 |      83057 |      86863 |      77819 |      78087 |      77460 |      79221 |      90433
    miss rate                        |     36.39% |     32.67% |     32.41% |     32.41% |     26.06% |     25.31% |     26.80% |     29.20% |     34.34% |     32.16% |     33.04% |     30.80% |     25.78% |     25.82% |     26.13% |     29.84%
    mpki                             |       2.29 |       1.88 |       1.89 |       1.89 |       2.06 |       1.99 |       2.13 |       2.32 |       2.04 |       1.89 |       1.97 |       1.77 |       2.06 |       2.05 |       2.09 |       2.40
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      73950 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      73834 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    7375.53 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    7385.90 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    7314.28 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    7324.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6570 |         18 |         27 |         17 |         38 |         31 |         32 |         32 |         64 |         74 |         77 |         78 |         75 |         79 |         82 |         52
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      73291 |      70214 |      71007 |      71179 |      67002 |      63831 |      68808 |      69791 |      73405 |      70510 |      74803 |      65600 |      66656 |      65724 |      66399 |      71334
