                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11176436 |    3326736 |    3178041 |    3354701 |    2834381 |    3310251 |    3175828 |    3436963
  Cycles                             |    9030800 |    9030800 |    9030800 |    9030800 |    9030800 |    9030800 |    9030800 |    9030800
  IPC                                |       1.24 |       0.37 |       0.35 |       0.37 |       0.31 |       0.37 |       0.35 |       0.38
  Time (ns)                          |    2257700 |    2257700 |    2257700 |    2257700 |    2257700 |    2257700 |    2257700 |    2257700
  Idle time (ns)                     |       1359 |    1785490 |    1785860 |    1785990 |    1786037 |    1786159 |    1786232 |    1786202
  Idle time (%)                      |       0.1% |      79.1% |      79.1% |      79.1% |      79.1% |      79.1% |      79.1% |      79.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1367733 |    1041582 |     978947 |    1051858 |     835014 |    1034172 |     977706 |    1086688
  num incorrect                      |      77041 |       6386 |       8438 |       6129 |      13069 |       6706 |       8308 |       5081
  misprediction rate                 |      5.33% |      0.61% |      0.85% |      0.58% |      1.54% |      0.64% |      0.84% |      0.47%
  mpki                               |       6.89 |       1.92 |       2.66 |       1.83 |       4.61 |       2.03 |       2.62 |       1.48
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1652858 |      53448 |      67022 |      52654 |      96492 |      56148 |      67884 |      45956
    num misses                       |        175 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2729944 |     652515 |     638018 |     656067 |     604488 |     651133 |     637442 |     664049
    num misses                       |       1770 |        154 |        157 |        159 |        153 |        135 |        137 |        125
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.16 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1945 |        180 |        183 |        185 |        179 |        161 |        163 |        151
    num misses                       |        599 |        140 |        140 |        142 |        136 |        139 |        135 |        129
    miss rate                        |     30.80% |     77.78% |     76.50% |     76.76% |     75.98% |     86.34% |     82.82% |     85.43%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1652858 |      53448 |      67022 |      52654 |      96492 |      56148 |      67884 |      45956
    num cache misses                 |       2729 |        172 |        173 |        172 |        174 |        171 |        173 |        173
    miss rate                        |      0.17% |      0.32% |      0.26% |      0.33% |      0.18% |      0.30% |      0.25% |      0.38%
    mpki                             |       0.24 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2729944 |     652515 |     638018 |     656067 |     604488 |     651133 |     637442 |     664049
    num cache misses                 |      37511 |      13151 |      13303 |      13045 |      13551 |      13167 |      13243 |      12993
    miss rate                        |      1.37% |      2.02% |      2.09% |      1.99% |      2.24% |      2.02% |      2.08% |      1.96%
    mpki                             |       3.36 |       3.95 |       4.19 |       3.89 |       4.78 |       3.98 |       4.17 |       3.78
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42547 |      13436 |      13616 |      13349 |      14232 |      13722 |      13831 |      13535
    num cache misses                 |      29067 |      12122 |      12214 |      12049 |      12439 |      12187 |      12217 |      12080
    miss rate                        |     68.32% |     90.22% |     89.70% |     90.26% |     87.40% |     88.81% |     88.33% |     89.25%
    mpki                             |       2.60 |       3.64 |       3.84 |       3.59 |       4.39 |       3.68 |       3.85 |       3.51
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31697 |      12245 |      12356 |      12181 |      12946 |      12571 |      12635 |      12450
    num cache misses                 |      23721 |       6818 |       6849 |       6658 |       7603 |       7328 |       7263 |       7209
    miss rate                        |     74.84% |     55.68% |     55.43% |     54.66% |     58.73% |     58.29% |     57.48% |     57.90%
    mpki                             |       2.12 |       2.05 |       2.16 |       1.98 |       2.68 |       2.21 |       2.29 |       2.10
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10692 |          0 |          0 |          0 |      10627 |          0 |          0 |          0
  average dram access latency (ns)   |      61.50 |        inf |        inf |        inf |      61.45 |        inf |        inf |        inf
  average dram queueing delay        |       0.25 |       0.00 |       0.00 |       0.00 |       0.20 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10427 |        164 |        150 |        111 |         85 |        108 |        112 |        105
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2001 |       1943 |       1975 |       1960 |       2596 |       2416 |       2440 |       2346
