                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  192556618 |  193773645 |  193352816 |  194032479 |  178222756 |  178468726 |  196106157 |  195822520 |  197304273 |  196640283 |  181022708 |  180371265
  Cycles                             |  114130660 |  114130660 |  114130660 |  114130660 |   86581880 |   86581880 |  114130660 |  114130660 |  114130660 |  114130660 |   86581880 |   86581880
  IPC                                |       1.69 |       1.70 |       1.69 |       1.70 |       2.06 |       2.06 |       1.72 |       1.72 |       1.73 |       1.72 |       2.09 |       2.08
  Time (ns)                          |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400 |   39355400
  Idle time (ns)                     |    2934753 |    2498489 |    2487031 |    1988636 |    1227335 |    1089185 |    1366077 |    1285552 |     898585 |     980185 |     275048 |     469434
  Idle time (%)                      |       7.5% |       6.3% |       6.3% |       5.1% |       3.1% |       2.8% |       3.5% |       3.3% |       2.3% |       2.5% |       0.7% |       1.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   35499747 |   35229741 |   35928410 |   36256556 |   30781406 |   31272642 |   36539250 |   36628760 |   36336725 |   36638881 |   30839666 |   31290902
  num incorrect                      |     120310 |     123800 |     129104 |     134297 |     138971 |     138527 |     141752 |     139807 |     140201 |     135859 |     132152 |     124043
  misprediction rate                 |      0.34% |      0.35% |      0.36% |      0.37% |      0.45% |      0.44% |      0.39% |      0.38% |      0.38% |      0.37% |      0.43% |      0.39%
  mpki                               |       0.62 |       0.64 |       0.67 |       0.69 |       0.78 |       0.78 |       0.72 |       0.71 |       0.71 |       0.69 |       0.73 |       0.69
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907394 |    7137910 |    6831494 |    6860234 |    6990961 |    6863864 |    7153932 |    7097157 |    7453891 |    7206996 |    7580310 |    7282679
    num misses                       |        241 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   68646500 |   69635954 |   68454241 |   68409176 |   66003968 |   65511181 |   69206430 |   68910120 |   70149963 |   69371261 |   67501349 |   66531485
    num misses                       |      65405 |      66688 |      64549 |      77053 |      93376 |      69813 |      64232 |      64670 |      66849 |      67006 |      83024 |      63303
    miss rate                        |      0.10% |      0.10% |      0.09% |      0.11% |      0.14% |      0.11% |      0.09% |      0.09% |      0.10% |      0.10% |      0.12% |      0.10%
    mpki                             |       0.34 |       0.34 |       0.33 |       0.40 |       0.52 |       0.39 |       0.33 |       0.33 |       0.34 |       0.34 |       0.46 |       0.35
