                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache accesses               |      50837 |      18471 |      18315 |      18379 |      18544 |      18125 |      18350 |      18418 |      18738 |      18734 |      19179 |      18625
    num cache misses                 |      36117 |      16758 |      16643 |      16720 |      16805 |      16611 |      16720 |      16727 |      16463 |      16423 |      16722 |      16365
    miss rate                        |     71.04% |     90.73% |     90.87% |     90.97% |     90.62% |     91.65% |     91.12% |     90.82% |     87.86% |     87.66% |     87.19% |     87.87%
    mpki                             |       1.69 |       4.48 |       4.16 |       4.19 |       4.65 |       4.24 |       4.30 |       4.52 |       3.76 |       3.83 |       4.46 |       3.74
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38933 |      16825 |      16706 |      16783 |      16879 |      16656 |      16791 |      16793 |      17123 |      17108 |      17576 |      17018
    num cache misses                 |      24692 |       5730 |       5594 |       5682 |       5637 |       5593 |       5545 |       5807 |      11283 |      11043 |      11288 |      10869
    miss rate                        |     63.42% |     34.06% |     33.48% |     33.86% |     33.40% |     33.58% |     33.02% |     34.58% |     65.89% |     64.55% |     64.22% |     63.87%
    mpki                             |       1.15 |       1.53 |       1.40 |       1.42 |       1.56 |       1.43 |       1.42 |       1.57 |       2.58 |       2.57 |       3.01 |       2.48
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14010 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13932 |          0 |          0 |          0
  average dram access latency (ns)   |      61.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf
  average dram queueing delay        |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10500 |        259 |        196 |        209 |        247 |        193 |        210 |        249 |        134 |        120 |        153 |        140
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1973 |       1948 |       1936 |       1932 |       1898 |       1923 |       1878 |       2013 |       3061 |       3047 |       3236 |       3036
