                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492860838 |   58182445 |   83347806 |  108511397 |  133674730 |  158837463 |  184009402 |  209181082 |  234341182 |  259503444 |  284664022 |  308026163
  Cycles                             |  749470490 |  749470490 |  749470490 |  749470490 |  568563820 |  568563820 |  749470490 |  749470490 |  749470490 |  749470490 |  568563820 |  568563820
  IPC                                |       0.66 |       0.08 |       0.11 |       0.14 |       0.24 |       0.28 |       0.25 |       0.28 |       0.31 |       0.35 |       0.50 |       0.54
  Time (ns)                          |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100 |  258438100
  Idle time (ns)                     |   73622878 |  239510088 |  233087732 |  226771536 |  216709919 |  210876043 |  208457693 |  201634307 |  194976795 |  188613831 |  178388331 |  172481543
  Idle time (%)                      |      28.5% |      92.7% |      90.2% |      87.7% |      83.9% |      81.6% |      80.7% |      78.0% |      75.4% |      73.0% |      69.0% |      66.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986845 |    9022033 |   11814647 |   14615284 |   17405214 |   20197986 |   23005893 |   25794792 |   28588102 |   31386743 |   34177318 |   36373157
  num incorrect                      |     567344 |     587157 |     589551 |     585381 |     589809 |     591641 |     583988 |     591115 |     592151 |     589442 |     592179 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42722 |    5592734 |   11185249 |   16777516 |   22369809 |   27962324 |   33554617 |   39147021 |   44739536 |   50331940 |   55924344 |   61516886
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43795169 |    6203613 |    6203331 |    6203067 |    6201830 |    6201346 |    6203057 |    6202969 |    6202356 |    6202221 |    6200776 |    5900548
    num misses                       |   36022046 |    2768603 |    2779620 |    2774876 |    2784291 |    2779614 |    2769091 |    2779438 |    2783410 |    2785032 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.63% |     44.81% |     44.73% |     44.89% |     44.82% |     44.64% |     44.81% |     44.88% |     44.90% |     44.93% |     47.11%
    mpki                             |      73.09 |      47.58 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022155 |    2768619 |    2779636 |    2774892 |    2784307 |    2779630 |    2769107 |    2779454 |    2783426 |    2785048 |    2785823 |    2779557
    num misses                       |   34729681 |    2664678 |    2685761 |    2681049 |    2696018 |    2690107 |    2670629 |    2687928 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.22 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
