                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  181933988 |  197871601 |  215970745 |  621827843 |  132282274 |  229791068 |  163127867 |  675699122
  Cycles                             |  498612660 |  498612660 |  498612660 |  498612660 |  378257880 |  378257880 |  378257880 |  378257880
  IPC                                |       0.36 |       0.40 |       0.43 |       1.25 |       0.35 |       0.61 |       0.43 |       1.79
  Time (ns)                          |  171935400 |  171935400 |  171935400 |  171935400 |  171935400 |  171935400 |  171935400 |  171935400
  Idle time (ns)                     |  146781918 |  136858637 |  126618052 |   65059116 |  142099668 |  126148605 |  136919300 |   31128887
  Idle time (%)                      |      85.4% |      79.6% |      73.6% |      37.8% |      82.6% |      73.4% |      79.6% |      18.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5146448 |    7772963 |    6938460 |   24006980 |    4945338 |    9012521 |    6358094 |   24653263
  num incorrect                      |      27660 |     291552 |     632722 |    1005561 |     275364 |     294029 |     289737 |    1175882
  misprediction rate                 |      0.53% |      3.62% |      8.36% |      4.02% |      5.27% |      3.16% |      4.36% |      4.55%
  mpki                               |       0.15 |       1.47 |       2.93 |       1.62 |       2.08 |       1.28 |       1.78 |       1.74
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   15883824 |   19273229 |   20807855 |   61560240 |   12469794 |   22430900 |   15761355 |   64715240
    num misses                       |        218 |        265 |         79 |        304 |        251 |        257 |        272 |        461
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   64545922 |   68694703 |   75653937 |  218605390 |   46390029 |   79713476 |   56747221 |  239811658
    num misses                       |      11968 |      99037 |      12539 |     246982 |      38395 |     119420 |      72680 |     359842
    miss rate                        |      0.02% |      0.14% |      0.02% |      0.11% |      0.08% |      0.15% |      0.13% |      0.15%
    mpki                             |       0.07 |       0.50 |       0.06 |       0.40 |       0.29 |       0.52 |       0.45 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      12186 |      99302 |      12618 |     247286 |      38646 |     119677 |      72952 |     360303
    num misses                       |       3791 |       5488 |        718 |      74939 |       1493 |       8471 |       3859 |      77389
    miss rate                        |     31.11% |      5.53% |      5.69% |     30.30% |      3.86% |      7.08% |      5.29% |     21.48%
    mpki                             |       0.02 |       0.03 |       0.00 |       0.12 |       0.01 |       0.04 |       0.02 |       0.11
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   15883824 |   19273229 |   20807855 |   61560240 |   12469794 |   22430900 |   15761355 |   64715240
    num cache misses                 |     139455 |     574264 |     507582 |    1217072 |     527638 |     580886 |     560880 |    1762176
    miss rate                        |      0.88% |      2.98% |      2.44% |      1.98% |      4.23% |      2.59% |      3.56% |      2.72%
    mpki                             |       0.77 |       2.90 |       2.35 |       1.96 |       3.99 |       2.53 |       3.44 |       2.61
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   64545922 |   68694703 |   75653937 |  218605390 |   46390029 |   79713476 |   56747221 |  239811658
    num cache misses                 |     268106 |     223858 |      47332 |    1574984 |     157538 |     593098 |     288905 |    2181593
    miss rate                        |      0.42% |      0.33% |      0.06% |      0.72% |      0.34% |      0.74% |      0.51% |      0.91%
    mpki                             |       1.47 |       1.13 |       0.22 |       2.53 |       1.19 |       2.58 |       1.77 |       3.23
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     408880 |     798224 |     555024 |    2792076 |     685240 |    1174042 |     849892 |    3943877
    num cache misses                 |     192474 |      80195 |      32078 |     261299 |      50607 |     113309 |      67744 |     550260
    miss rate                        |     47.07% |     10.05% |      5.78% |      9.36% |      7.39% |      9.65% |      7.97% |     13.95%
    mpki                             |       1.06 |       0.41 |       0.15 |       0.42 |       0.38 |       0.49 |       0.42 |       0.81
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     193865 |      80317 |      32198 |     261339 |      50692 |     113390 |      67873 |     550416
    num cache misses                 |     127144 |      40652 |      26545 |      65083 |      27406 |      47624 |      63395 |      85820
    miss rate                        |     65.58% |     50.61% |     82.44% |     24.90% |     54.06% |     42.00% |     93.40% |     15.59%
    mpki                             |       0.70 |       0.21 |       0.12 |       0.10 |       0.21 |       0.21 |       0.39 |       0.13
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     196219 |          0 |          0 |          0 |          0 |     196061 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |        inf |      61.29 |        inf |        inf
  average dram queueing delay        |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      49032 |        999 |       1933 |       2372 |       2084 |       1585 |        543 |       2359
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1697 |      15654 |          2 |      38425 |         67 |      21735 |      36728 |      35566
