                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   23524145 |    6037007 |    5586506 |    5947113 |    5775975 |    5627892 |    5768341 |    5879685 |    6038885 |    5708516 |    6023477 |    5788713 |    5723818 |    5158397 |    5305821 |    5816217
  Cycles                             |   60821200 |   60821200 |   60821200 |   60821200 |   15205300 |   15205300 |   15205300 |   15205300 |   60821200 |   60821200 |   60821200 |   60821200 |   15205300 |   15205300 |   15205300 |   15205300
  IPC                                |       0.39 |       0.10 |       0.09 |       0.10 |       0.38 |       0.37 |       0.38 |       0.39 |       0.10 |       0.09 |       0.10 |       0.10 |       0.38 |       0.34 |       0.35 |       0.38
  Time (ns)                          |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300 |   15205300
  Idle time (ns)                     |       2147 |   12744886 |   12745583 |   12745970 |   12685683 |   12685931 |   12685856 |   12686157 |   12746662 |   12746966 |   12747267 |   12747785 |   12688151 |   12687963 |   12688426 |   12688449
  Idle time (%)                      |       0.0% |      83.8% |      83.8% |      83.8% |      83.4% |      83.4% |      83.4% |      83.4% |      83.8% |      83.8% |      83.8% |      83.8% |      83.4% |      83.4% |      83.4% |      83.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2624839 |    1938867 |    1732864 |    1897132 |    1833795 |    1765039 |    1830030 |    1881393 |    1930454 |    1780467 |    1926258 |    1818427 |    1796357 |    1540725 |    1604524 |    1842995
  num incorrect                      |     166207 |       4433 |      10805 |       5450 |       6354 |       8544 |       6484 |       5033 |       5361 |       9864 |       5347 |       8648 |       8642 |      17212 |      14753 |       6946
  misprediction rate                 |      5.96% |      0.23% |      0.62% |      0.29% |      0.35% |      0.48% |      0.35% |      0.27% |      0.28% |      0.55% |      0.28% |      0.47% |      0.48% |      1.10% |      0.91% |      0.38%
