                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   12498115 |    4738226 |    4811007 |    4520250 |    4798235 |    4604688 |    4068590 |    4645853 |    4867231 |    4764922 |    5010599 |    5001948
  Cycles                             |   12042400 |   12042400 |   12042400 |   12042400 |    9031800 |    9031800 |    9031800 |    9031800 |   12042400 |   12042400 |   12042400 |   12042400
  IPC                                |       1.04 |       0.39 |       0.40 |       0.38 |       0.53 |       0.51 |       0.45 |       0.51 |       0.40 |       0.40 |       0.42 |       0.42
  Time (ns)                          |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600 |    3010600
  Idle time (ns)                     |       1468 |    2301396 |    2301770 |    2302036 |    2292166 |    2292193 |    2292347 |    2292403 |    2302391 |    2302715 |    2302763 |    2302808
  Idle time (%)                      |       0.0% |      76.4% |      76.5% |      76.5% |      76.1% |      76.1% |      76.1% |      76.1% |      76.5% |      76.5% |      76.5% |      76.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1571911 |    1509357 |    1541723 |    1409157 |    1553574 |    1467652 |    1219907 |    1485282 |    1548868 |    1502909 |    1614887 |    1608599
  num incorrect                      |      80991 |       5315 |       4385 |       8363 |       2560 |       5159 |      13255 |       4574 |       5727 |       7367 |       3738 |       3880
  misprediction rate                 |      4.90% |      0.35% |      0.28% |      0.59% |      0.16% |      0.35% |      1.07% |      0.31% |      0.37% |      0.49% |      0.23% |      0.24%
  mpki                               |       6.48 |       1.12 |       0.91 |       1.85 |       0.53 |       1.12 |       3.26 |       0.98 |       1.18 |       1.55 |       0.75 |       0.78
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1575236 |      29641 |      25888 |      42484 |      18311 |      28911 |      59543 |      26679 |      32127 |      37341 |      22911 |      24599
    num misses                       |        176 |         26 |         26 |         26 |         24 |         24 |         24 |         24 |         26 |         26 |         24 |         24
    miss rate                        |      0.01% |      0.09% |      0.10% |      0.06% |      0.13% |      0.08% |      0.04% |      0.09% |      0.08% |      0.07% |      0.10% |      0.10%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2984260 |     865033 |     873324 |     846578 |     861155 |     841065 |     791561 |     845790 |     888678 |     878898 |     901647 |     902444
    num misses                       |       1760 |        360 |        329 |        347 |        314 |        309 |        309 |        307 |        327 |        330 |        311 |        320
    miss rate                        |      0.06% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.03% |      0.04%
    mpki                             |       0.14 |       0.08 |       0.07 |       0.08 |       0.07 |       0.07 |       0.08 |       0.07 |       0.07 |       0.07 |       0.06 |       0.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1936 |        386 |        355 |        373 |        338 |        333 |        333 |        331 |        353 |        356 |        335 |        344
    num misses                       |        659 |        178 |        173 |        173 |        167 |        163 |        172 |        167 |        162 |        164 |        168 |        168
    miss rate                        |     34.04% |     46.11% |     48.73% |     46.38% |     49.41% |     48.95% |     51.65% |     50.45% |     45.89% |     46.07% |     50.15% |     48.84%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1575236 |      29641 |      25888 |      42484 |      18311 |      28911 |      59543 |      26679 |      32127 |      37341 |      22911 |      24599
    num cache misses                 |       2798 |        163 |        163 |        163 |        155 |        154 |        156 |        155 |        162 |        162 |        154 |        155
    miss rate                        |      0.18% |      0.55% |      0.63% |      0.38% |      0.85% |      0.53% |      0.26% |      0.58% |      0.50% |      0.43% |      0.67% |      0.63%
    mpki                             |       0.22 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2984260 |     865033 |     873324 |     846578 |     861155 |     841065 |     791561 |     845790 |     888678 |     878898 |     901647 |     902444
    num cache misses                 |      39098 |      10118 |      10002 |      10469 |       9709 |       9978 |      10836 |       9884 |      10036 |      10061 |       9783 |       9804
    miss rate                        |      1.31% |      1.17% |      1.15% |      1.24% |      1.13% |      1.19% |      1.37% |      1.17% |      1.13% |      1.14% |      1.09% |      1.09%
    mpki                             |       3.13 |       2.14 |       2.08 |       2.32 |       2.02 |       2.17 |       2.66 |       2.13 |       2.06 |       2.11 |       1.95 |       1.96
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      44025 |      10371 |      10259 |      10788 |       9916 |      10200 |      11168 |      10122 |      10646 |      10713 |      10296 |      10352
    num cache misses                 |      28724 |       9325 |       9213 |       9545 |       9045 |       9200 |       9673 |       9138 |       9271 |       9265 |       9062 |       9069
    miss rate                        |     65.24% |     89.91% |     89.80% |     88.48% |     91.22% |     90.20% |     86.61% |     90.28% |     87.08% |     86.48% |     88.01% |     87.61%
