                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9674809 |    4394858 |   84316622 |  256041836 |   84088036 |  129256661 |  131287744 |  133376804 |  494221575 |  468228715 |  482750193 |    4610876
  Cycles                             |  348189600 |  348189600 |  458977200 |  458977200 |  458977200 |  348189600 |  458977200 |  348189600 |  458977200 |  348189600 |  458977200 |  458977200
  IPC                                |       0.03 |       0.01 |       0.18 |       0.56 |       0.18 |       0.37 |       0.29 |       0.38 |       1.08 |       1.34 |       1.05 |       0.01
  Time (ns)                          |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000 |  158268000
  Idle time (ns)                     |  154638768 |  155924686 |  108517401 |    9059371 |  108655842 |  135196443 |  138796635 |  134602606 |   21219999 |   22506104 |   23109802 |  156698293
  Idle time (%)                      |      97.7% |      98.5% |      68.6% |       5.7% |      68.7% |      85.4% |      87.7% |      85.0% |      13.4% |      14.2% |      14.6% |      99.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277378 |     172929 |    4237910 |   12882618 |    4226740 |     196785 |     206336 |     201504 |   58880375 |   56161228 |   57679947 |     469119
  num incorrect                      |       7596 |        728 |        642 |       1913 |        628 |       3451 |       3591 |       3424 |    2732365 |    2671638 |    2711120 |       8605
  misprediction rate                 |      0.59% |      0.42% |      0.02% |      0.01% |      0.01% |      1.72% |      1.71% |      1.67% |      4.43% |      4.54% |      4.49% |      1.80%
  mpki                               |       0.79 |       0.17 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.53 |       5.71 |       5.62 |       1.87
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527205 |     430473 |    6367765 |   19357323 |    6352390 |    7272950 |    7396521 |    7503330 |   56341832 |   53339636 |   55171598 |     621981
    num misses                       |        113 |         36 |         34 |         34 |         33 |         41 |         39 |         39 |         47 |         40 |         40 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
