                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5100271 |    5077643 |    4999658 |    4983006 |    4601642 |    4632973 |    4659963 |    5293208 |    6092469 |    5965943 |    5917712 |    5951120
  Cycles                             |   12092000 |   12092000 |   12092000 |   12092000 |    3023000 |    3023000 |    3023000 |    3023000 |   12092000 |   12092000 |   12092000 |   12092000
  IPC                                |       0.42 |       0.42 |       0.41 |       0.41 |       1.52 |       1.53 |       1.54 |       1.75 |       0.50 |       0.49 |       0.49 |       0.49
  Time (ns)                          |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000 |    3023000
  Idle time (ns)                     |        299 |     458660 |     459417 |     459960 |     460353 |     460746 |     461143 |     461607 |     462067 |     462462 |     462856 |     463262
  Idle time (%)                      |       0.0% |      15.2% |      15.2% |      15.2% |      15.2% |      15.2% |      15.3% |      15.3% |      15.3% |      15.3% |      15.3% |      15.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     553576 |     754034 |     729541 |     726613 |     665594 |     710280 |     721280 |     931934 |    1444163 |    1411473 |    1402073 |    1412112
  num incorrect                      |       8275 |       2222 |       2204 |       2107 |       1979 |       1711 |       1707 |       1718 |       1581 |       1462 |       1407 |       1437
  misprediction rate                 |      1.47% |      0.29% |      0.30% |      0.29% |      0.30% |      0.24% |      0.24% |      0.18% |      0.11% |      0.10% |      0.10% |      0.10%
  mpki                               |       1.62 |       0.44 |       0.44 |       0.42 |       0.43 |       0.37 |       0.37 |       0.32 |       0.26 |       0.25 |       0.24 |       0.24
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512360 |     373234 |     373039 |     372051 |     349076 |     336820 |     335422 |     335525 |     239202 |     235844 |     231040 |     231465
    num misses                       |        191 |         34 |         34 |         34 |         34 |         34 |         34 |         27 |         27 |         27 |         27 |         35
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
