                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5712961 |    5341000 |    5312133 |    5349499 |    5232937 |    5188889 |    5135760 |    5058147
  Cycles                             |    7140960 |    7140960 |    7140960 |    7140960 |    7140960 |    7140960 |    7140960 |    7140960
  IPC                                |       0.80 |       0.75 |       0.74 |       0.75 |       0.73 |       0.73 |       0.72 |       0.71
  Time (ns)                          |    2462400 |    2462400 |    2462400 |    2462400 |    2462400 |    2462400 |    2462400 |    2462400
  Idle time (ns)                     |        221 |     271971 |     274662 |     275960 |     277225 |     278518 |     279792 |     281093
  Idle time (%)                      |       0.0% |      11.0% |      11.2% |      11.2% |      11.3% |      11.3% |      11.4% |      11.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     538822 |     523543 |     513581 |     516391 |     497449 |     489670 |     477895 |     459619
  num incorrect                      |      12163 |       1656 |       1767 |       2540 |       2585 |       2587 |       2621 |       2918
  misprediction rate                 |      2.21% |      0.32% |      0.34% |      0.49% |      0.52% |      0.53% |      0.55% |      0.63%
  mpki                               |       2.13 |       0.31 |       0.33 |       0.47 |       0.49 |       0.50 |       0.51 |       0.58
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448514 |     375835 |     365253 |     355031 |     343957 |     333036 |     322553 |     303046
    num misses                       |        131 |         23 |         23 |         23 |         23 |         21 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2201527 |    1932375 |    1932417 |    1958626 |    1894444 |    1875275 |    1855642 |    1838785
    num misses                       |       8192 |       6857 |       6674 |       6922 |       6410 |       6876 |       6649 |       6472
    miss rate                        |      0.37% |      0.35% |      0.35% |      0.35% |      0.34% |      0.37% |      0.36% |      0.35%
    mpki                             |       1.43 |       1.28 |       1.26 |       1.29 |       1.22 |       1.33 |       1.29 |       1.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8323 |       6880 |       6697 |       6945 |       6433 |       6897 |       6672 |       6495
    num misses                       |        603 |        288 |        243 |        288 |        237 |        285 |        240 |        287
    miss rate                        |      7.24% |      4.19% |      3.63% |      4.15% |      3.68% |      4.13% |      3.60% |      4.42%
    mpki                             |       0.11 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448514 |     375835 |     365253 |     355031 |     343957 |     333036 |     322553 |     303046
    num cache misses                 |       1853 |        136 |        137 |        137 |        136 |        131 |        137 |        141
    miss rate                        |      0.41% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.32 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2201527 |    1932375 |    1932417 |    1958626 |    1894444 |    1875275 |    1855642 |    1838785
    num cache misses                 |      77194 |      65464 |      65586 |      64991 |      65213 |      64137 |      63479 |      63153
    miss rate                        |      3.51% |      3.39% |      3.39% |      3.32% |      3.44% |      3.42% |      3.42% |      3.43%
    mpki                             |      13.51 |      12.26 |      12.35 |      12.15 |      12.46 |      12.36 |      12.36 |      12.49
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     105664 |      92148 |      92247 |      93102 |      91220 |      90632 |      89285 |      91057
    num cache misses                 |      56533 |      49618 |      49271 |      50073 |      48012 |      50055 |      49421 |      49844
    miss rate                        |     53.50% |     53.85% |     53.41% |     53.78% |     52.63% |     55.23% |     55.35% |     54.74%
    mpki                             |       9.90 |       9.29 |       9.28 |       9.36 |       9.17 |       9.65 |       9.62 |       9.85
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      86451 |      76066 |      76158 |      77723 |      76522 |      76215 |      75288 |      77358
    num cache misses                 |      33440 |      24555 |      23962 |      29839 |      24821 |      24892 |      24445 |      29956
    miss rate                        |     38.68% |     32.28% |     31.46% |     38.39% |     32.44% |     32.66% |     32.47% |     38.72%
    mpki                             |       5.85 |       4.60 |       4.51 |       5.58 |       4.74 |       4.80 |       4.76 |       5.92
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9431 |          0 |          0 |          0 |       9348 |          0 |          0 |          0
  average dram access latency (ns)   |     260.01 |        inf |        inf |        inf |     262.08 |        inf |        inf |        inf
  average dram queueing delay        |     198.76 |       0.00 |       0.00 |       0.00 |     200.83 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6557 |         17 |         21 |         17 |         28 |         30 |         24 |         20
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      18284 |      18466 |      18119 |      18648 |      18855 |      18763 |      18611 |      19047
