                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1783910798 |  1791472158 |  1808321926 |  1819269891 |  1699991778 |  1691851005 |  1743101132 |  1737824146 |  1828647523 |  1835089132 |  1822345471 |  1819503259 |  1711683434 |  1712926099 |  1709702209 |  1721993088
  Cycles                             |   846256800 |   846256800 |   846256800 |   846256800 |   634692600 |   634692600 |   634692600 |   634692600 |   846256800 |   846256800 |   846256800 |   846256800 |   634692600 |   634692600 |   634692600 |   634692600
  IPC                                |        2.11 |        2.12 |        2.14 |        2.15 |        2.68 |        2.67 |        2.75 |        2.74 |        2.16 |        2.17 |        2.15 |        2.15 |        2.70 |        2.70 |        2.69 |        2.71
  Time (ns)                          |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200 |   211564200
  Idle time (ns)                     |         390 |      276103 |      277677 |      279014 |      280291 |      281574 |      282844 |      284195 |      285458 |      286734 |      288026 |      289332 |      290709 |      292145 |      293491 |      294782
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    41610377 |    44824787 |    54095925 |    57745251 |    17984317 |    15270419 |   302955801 |   301197013 |   333335558 |   335482556 |   331234671 |   330287267 |   294347499 |   294761719 |   293687095 |   297784049
  num incorrect                      |       41509 |       32228 |       27965 |       27965 |       27894 |       27069 |       18865 |       18663 |       18254 |       18457 |       18454 |       18457 |       18255 |       18257 |       18251 |       18255
  misprediction rate                 |       0.10% |       0.07% |       0.05% |       0.05% |       0.15% |       0.18% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158385350 |   157995643 |   157003432 |   157003430 |   157003513 |   157003430 |    79676208 |    79676208 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017829
    num misses                       |         209 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   791278796 |   791237072 |   790607165 |   792431818 |   772554683 |   771199989 |   538746872 |   537867366 |   551147648 |   552221253 |   550097309 |   549623604 |   531653619 |   531860730 |   531323415 |   533371896
    num misses                       |      960892 |      964699 |      937346 |      972217 |      931205 |      928198 |      473976 |      465545 |      475368 |      477178 |      480711 |      459213 |      465117 |      499592 |      471149 |      480287
