                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  214651121 |  216429148 |  216375466 |  217532560 |  165532417 |  171323824 |  172375401 |  172079292 |  210976407 |  210682398 |  210451216 |  211052663
  Cycles                             |  727485200 |  727485200 |  727485200 |  727485200 |  181871300 |  181871300 |  181871300 |  181871300 |  727485200 |  727485200 |  727485200 |  727485200
  IPC                                |       0.30 |       0.30 |       0.30 |       0.30 |       0.91 |       0.94 |       0.95 |       0.95 |       0.29 |       0.29 |       0.29 |       0.29
  Time (ns)                          |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300 |  181871300
  Idle time (ns)                     |   22192246 |   22740514 |   23165559 |   21688092 |     476736 |     472136 |     463563 |     463024 |   39151791 |   39796210 |   39902642 |   39750866
  Idle time (%)                      |      12.2% |      12.5% |      12.7% |      11.9% |       0.3% |       0.3% |       0.3% |       0.3% |      21.5% |      21.9% |      21.9% |      21.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   25224914 |   26060832 |   26046048 |   26431972 |    9956168 |   12340524 |   12702446 |   12604176 |   29180866 |   29207197 |   29164110 |   29364644
  num incorrect                      |      11507 |       5027 |       4865 |       4934 |       4537 |       4479 |       4502 |       4475 |       4290 |       4160 |       4118 |       4186
  misprediction rate                 |      0.05% |      0.02% |      0.02% |      0.02% |      0.05% |      0.04% |      0.04% |      0.04% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.05 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17945214 |   17787968 |   17786972 |   17787036 |   17470201 |   17281649 |   17275639 |   17275435 |   15893848 |   15842685 |   15823087 |   15822927
