                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  127299981 |  132959867 |  133303665 |  130543682 |  118411562 |  116987010 |  119069238 |  119200484 |  132560310 |  134900561 |  131506629 |  132855282 |  112592069 |  113630900 |  115346531 |  116366760
  Cycles                             |   75764000 |   75764000 |   75764000 |   75764000 |   56823000 |   56823000 |   56823000 |   56823000 |   75764000 |   75764000 |   75764000 |   75764000 |   56823000 |   56823000 |   56823000 |   56823000
  IPC                                |       1.68 |       1.75 |       1.76 |       1.72 |       2.08 |       2.06 |       2.10 |       2.10 |       1.75 |       1.78 |       1.74 |       1.75 |       1.98 |       2.00 |       2.03 |       2.05
  Time (ns)                          |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000 |   18941000
  Idle time (ns)                     |       1314 |     742638 |     746771 |     826133 |     733086 |     733177 |     539753 |     761969 |     567381 |     493251 |     569311 |     799156 |     556982 |     556462 |     559690 |     556869
  Idle time (%)                      |       0.0% |       3.9% |       3.9% |       4.4% |       3.9% |       3.9% |       2.8% |       4.0% |       3.0% |       2.6% |       3.0% |       4.2% |       2.9% |       2.9% |       3.0% |       2.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   13237833 |   15289339 |   15403930 |   14483727 |   10440112 |    9965260 |   10659150 |   10703080 |   15156226 |   15936476 |   14805157 |   15254495 |    8500047 |    8846549 |    9418434 |    9758513
  num incorrect                      |      45597 |      38125 |      38128 |      38162 |      38116 |      38118 |      38129 |      38119 |      38129 |      38116 |      38119 |      38155 |      38115 |      38116 |      38118 |      38117
  misprediction rate                 |      0.34% |      0.25% |      0.25% |      0.26% |      0.36% |      0.38% |      0.36% |      0.35% |      0.25% |      0.24% |      0.26% |      0.25% |      0.45% |      0.43% |      0.40% |      0.39%
  mpki                               |       0.36 |       0.29 |       0.29 |       0.29 |       0.32 |       0.33 |       0.32 |       0.32 |       0.29 |       0.28 |       0.29 |       0.29 |       0.34 |       0.34 |       0.33 |       0.33
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9465834 |    9345806 |    9345810 |    9345931 |    9345615 |    9345615 |    9345728 |    9345615 |    9345726 |    9345615 |    9345619 |    9345744 |    9345766 |    9345615 |    9345615 |    9345616
    num misses                       |        228 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   38900278 |   39586263 |   39643565 |   39183818 |   37161126 |   36923701 |   37271049 |   37292618 |   39519532 |   39909302 |   39343649 |   39568672 |   36191583 |   36364364 |   36650288 |   36820322
    num misses                       |      24284 |      22509 |      22885 |      22672 |      22411 |      22268 |      22078 |      22298 |      22727 |      22770 |      22991 |      23030 |      22776 |      22329 |      21838 |      22435
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.17 |       0.17 |       0.17 |       0.19 |       0.19 |       0.19 |       0.19 |       0.17 |       0.17 |       0.17 |       0.17 |       0.20 |       0.20 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24512 |      22534 |      22910 |      22697 |      22436 |      22293 |      22103 |      22323 |      22752 |      22795 |      23016 |      23055 |      22801 |      22354 |      21863 |      22460
    num misses                       |       5583 |       4434 |       4578 |       4536 |       4773 |       4510 |       4568 |       4516 |       4518 |       4519 |       4588 |       4476 |       4578 |       4601 |       4438 |       4574
    miss rate                        |     22.78% |     19.68% |     19.98% |     19.99% |     21.27% |     20.23% |     20.67% |     20.23% |     19.86% |     19.82% |     19.93% |     19.41% |     20.08% |     20.58% |     20.30% |     20.37%
    mpki                             |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9465834 |    9345806 |    9345810 |    9345931 |    9345615 |    9345615 |    9345728 |    9345615 |    9345726 |    9345615 |    9345619 |    9345744 |    9345766 |    9345615 |    9345615 |    9345616
    num cache misses                 |      12893 |       2410 |       2343 |       2133 |       7672 |       7668 |       7703 |       7776 |       2505 |       2631 |       2261 |       2199 |       7639 |       7648 |       7663 |       7762
    miss rate                        |      0.14% |      0.03% |      0.03% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.03% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.10 |       0.02 |       0.02 |       0.02 |       0.06 |       0.07 |       0.06 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38900278 |   39586263 |   39643565 |   39183818 |   37161126 |   36923701 |   37271049 |   37292618 |   39519532 |   39909302 |   39343649 |   39568672 |   36191583 |   36364364 |   36650288 |   36820322
    num cache misses                 |    3967100 |    3952129 |    3950722 |    3951132 |    3950917 |    3951335 |    3950278 |    3950827 |    3951022 |    3950901 |    3950239 |    3951124 |    3951643 |    3951884 |    3951237 |    3951583
    miss rate                        |     10.20% |      9.98% |      9.97% |     10.08% |     10.63% |     10.70% |     10.60% |     10.59% |     10.00% |      9.90% |     10.04% |      9.99% |     10.92% |     10.87% |     10.78% |     10.73%
    mpki                             |      31.16 |      29.72 |      29.64 |      30.27 |      33.37 |      33.78 |      33.18 |      33.14 |      29.81 |      29.29 |      30.04 |      29.74 |      35.10 |      34.78 |      34.26 |      33.96
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4030324 |    4002917 |    4001588 |    4001627 |    4007461 |    4008211 |    4007196 |    4007665 |    4003190 |    4003070 |    4002279 |    4003095 |    4009061 |    4009304 |    4008714 |    4009121
    num cache misses                 |     461748 |     438445 |     442642 |     440517 |     486288 |     489422 |     490377 |     486978 |     438924 |     435824 |     442166 |     445093 |     485144 |     487147 |     493875 |     489305
    miss rate                        |     11.46% |     10.95% |     11.06% |     11.01% |     12.13% |     12.21% |     12.24% |     12.15% |     10.96% |     10.89% |     11.05% |     11.12% |     12.10% |     12.15% |     12.32% |     12.20%
    mpki                             |       3.63 |       3.30 |       3.32 |       3.37 |       4.11 |       4.18 |       4.12 |       4.09 |       3.31 |       3.23 |       3.36 |       3.35 |       4.31 |       4.29 |       4.28 |       4.20
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     687264 |     663302 |     660295 |     661606 |     684042 |     698639 |     679619 |     677953 |     661765 |     652200 |     667783 |     667916 |     718516 |     713412 |     716104 |     706485
    num cache misses                 |     432531 |     413398 |     413398 |     410910 |     381797 |     397286 |     370777 |     371509 |     413326 |     406382 |     416838 |     417428 |     415544 |     410668 |     410092 |     401197
    miss rate                        |     62.94% |     62.32% |     62.61% |     62.11% |     55.81% |     56.87% |     54.56% |     54.80% |     62.46% |     62.31% |     62.42% |     62.50% |     57.83% |     57.56% |     57.27% |     56.79%
