                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492858429 |   58168544 |   83334673 |  108505813 |  133667063 |  158842343 |  183998853 |  209166467 |  234337350 |  259493473 |  284662182 |  308032399
  Cycles                             |  738791820 |  560462760 |  560462760 |  738791820 |  560462760 |  738791820 |  738791820 |  560462760 |  738791820 |  560462760 |  560462760 |  738791820
  IPC                                |       0.67 |       0.10 |       0.15 |       0.15 |       0.24 |       0.22 |       0.25 |       0.37 |       0.32 |       0.46 |       0.51 |       0.42
  Time (ns)                          |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800 |  254755800
  Idle time (ns)                     |   69971786 |  232046441 |  225554275 |  223064666 |  212759847 |  210305960 |  204000050 |  194440094 |  192050967 |  181442398 |  174737671 |  172526291
  Idle time (%)                      |      27.5% |      91.1% |      88.5% |      87.6% |      83.5% |      82.6% |      80.1% |      76.3% |      75.4% |      71.2% |      68.6% |      67.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986219 |    9017201 |   11810051 |   14613227 |   17402297 |   20199630 |   23002211 |   25789716 |   28586814 |   31383381 |   34176694 |   36375439
  num incorrect                      |     567322 |     587160 |     589553 |     585386 |     589824 |     591640 |     583998 |     591124 |     592150 |     589441 |     592178 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42600 |    5592855 |   11185387 |   16777663 |   22370067 |   27962334 |   33554728 |   39147142 |   44739546 |   50331950 |   55924354 |   61516759
