                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938554943 |    81456331 |    81942138 |    81427179 |    81539589 |    81162874 |    81638881 |    81736109 |    81400411 |    82041416 |    81215389 |    81877421
  Cycles                             |  4299818110 |  3261930980 |  4299818110 |  3261930980 |  4299818110 |  3261930980 |  4299818110 |  3261930980 |  4299818110 |  4299818110 |  4299818110 |  4299818110
  IPC                                |        0.92 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900 |  1482695900
  Idle time (ns)                     |    34872811 |  1448711769 |  1450602372 |  1448737630 |  1450780448 |  1448845496 |  1450760253 |  1448636600 |  1450677193 |  1450412561 |  1450717094 |  1450444158
  Idle time (%)                      |        2.4% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.8% |       97.8% |       97.8%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169487354 |     1576131 |     1585519 |     1578178 |     1577452 |     1575411 |     1578493 |     1586616 |     1578710 |     1584106 |     1575214 |     1584071
  num incorrect                      |     6191962 |       53134 |       54174 |       54091 |       53217 |       53582 |       53175 |       54052 |       53751 |       52766 |       53736 |       53513
  misprediction rate                 |       3.52% |       3.26% |       3.30% |       3.31% |       3.26% |       3.29% |       3.26% |       3.29% |       3.29% |       3.22% |       3.30% |       3.27%
  mpki                               |        1.57 |        0.65 |        0.66 |        0.66 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.64 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982068 |    12616291 |    12689561 |    12611079 |    12629849 |    12571203 |    12644432 |    12658268 |    12607639 |    12706048 |    12579126 |    12680840
    num misses                       |         190 |          43 |          47 |          47 |          44 |          47 |          44 |          47 |          48 |          44 |          47 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216033 |    51496735 |    51790797 |    51458485 |    51546977 |    51291957 |    51615084 |    51647617 |    51442967 |    51869252 |    51328086 |    51758321
    num misses                       |    15582793 |      560791 |      550765 |      542783 |      545036 |      541926 |      549697 |      567892 |      555839 |      565160 |      543732 |      548442
    miss rate                        |       0.67% |       1.09% |       1.06% |       1.05% |       1.06% |       1.06% |       1.06% |       1.10% |       1.08% |       1.09% |       1.06% |       1.06%
    mpki                             |        3.96 |        6.88 |        6.72 |        6.67 |        6.68 |        6.68 |        6.73 |        6.95 |        6.83 |        6.89 |        6.69 |        6.70
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
