                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  161555422 |  166871167 |  128012199 |  128714259 |  126384067 |  128450235 |  169965892 |  169450667 |  129325830 |  128357186 |  126887595 |  166229516 |  123852005 |  168461279 |  170073027 |  167292322
  Cycles                             |  169413940 |  169413940 |  128520920 |  128520920 |  128520920 |  128520920 |  169413940 |  169413940 |  128520920 |  128520920 |  128520920 |  169413940 |  128520920 |  169413940 |  169413940 |  169413940
  IPC                                |       0.95 |       0.98 |       1.00 |       1.00 |       0.98 |       1.00 |       1.00 |       1.00 |       1.01 |       1.00 |       0.99 |       0.98 |       0.96 |       0.99 |       1.00 |       0.99
  Time (ns)                          |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600 |   58418600
  Idle time (ns)                     |    1401630 |     796433 |     418325 |     423064 |     418808 |     557135 |    1258253 |     673095 |     421722 |     560092 |     560796 |    1134702 |     429635 |    1147461 |    1015303 |     644719
  Idle time (%)                      |       2.4% |       1.4% |       0.7% |       0.7% |       0.7% |       1.0% |       2.2% |       1.2% |       0.7% |       1.0% |       1.0% |       1.9% |       0.7% |       2.0% |       1.7% |       1.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   17949778 |   20175779 |    9105527 |    9307749 |    8647989 |    9241143 |   21102886 |   20956104 |    9509408 |    9240150 |    8821329 |   20059957 |    7953835 |   20699724 |   21159729 |   20365611
  num incorrect                      |      32032 |      15617 |      14766 |      14745 |      14470 |      14594 |      14534 |      14480 |      14109 |      14217 |      13847 |      14246 |      14074 |      13971 |      14114 |      13945
  misprediction rate                 |      0.18% |      0.08% |      0.16% |      0.16% |      0.17% |      0.16% |      0.07% |      0.07% |      0.15% |      0.15% |      0.16% |      0.07% |      0.18% |      0.07% |      0.07% |      0.07%
