                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  180019520 |       6230 |  215970821 |       3240 |  132282192 |       3306 |  163124510 |       3694 |  197861522 |       3126 |  229787725 |       3283 |  261519736 |       2873 |  621821548 |  414178222
  Cycles                             |  456227710 |  456227710 |  346103780 |  346103780 |  456227710 |  346103780 |  346103780 |  456227710 |  346103780 |  346103780 |  346103780 |  346103780 |  456227710 |  456227710 |  456227710 |  456227710
  IPC                                |       0.39 |       0.00 |       0.62 |       0.00 |       0.29 |       0.00 |       0.47 |       0.00 |       0.57 |       0.00 |       0.66 |       0.00 |       0.57 |       0.00 |       1.36 |       0.91
  Time (ns)                          |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900 |  157319900
  Idle time (ns)                     |  132483942 |  157316199 |  107235872 |  157318266 |  130975565 |  157318096 |  122146939 |  157318065 |  116534818 |  157318097 |  111576106 |  157317855 |  113952367 |  157318022 |   50182595 |   78476863
  Idle time (%)                      |      84.2% |     100.0% |      68.2% |     100.0% |      83.3% |     100.0% |      77.6% |     100.0% |      74.1% |     100.0% |      70.9% |     100.0% |      72.4% |     100.0% |      31.9% |      49.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4796242 |        730 |    6938456 |        315 |    4945345 |        274 |    6357786 |        320 |    7771976 |        297 |    9012261 |        269 |   10279445 |        283 |   24006472 |   14377284
  num incorrect                      |      26737 |         87 |     632726 |         57 |     275365 |         43 |     289763 |         51 |     291304 |         49 |     294001 |         42 |     302510 |         62 |    1005434 |     870058
  misprediction rate                 |      0.55% |     10.65% |      8.36% |     15.32% |      5.27% |     13.56% |      4.36% |     13.75% |      3.61% |     14.16% |      3.16% |     13.50% |      2.86% |     17.97% |      4.02% |      5.71%
  mpki                               |       0.15 |      13.96 |       2.93 |      17.59 |       2.08 |      13.01 |       1.78 |      13.81 |       1.47 |      15.67 |       1.28 |      12.79 |       1.16 |      21.58 |       1.62 |       2.10
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15912013 |        646 |   20807855 |        351 |   12469779 |        270 |   15761111 |        342 |   19272206 |        345 |   22430656 |        270 |   25607648 |        297 |   61559574 |   39107713
    num misses                       |        216 |         27 |         79 |         21 |        251 |         21 |        252 |         21 |        242 |         21 |        245 |         21 |        241 |         21 |        292 |        293
    miss rate                        |      0.00% |      4.18% |      0.00% |      5.98% |      0.00% |      7.78% |      0.00% |      6.14% |      0.00% |      6.09% |      0.00% |      7.78% |      0.00% |      7.07% |      0.00% |      0.00%
    mpki                             |       0.00 |       4.33 |       0.00 |       6.48 |       0.00 |       6.35 |       0.00 |       5.68 |       0.00 |       6.72 |       0.00 |       6.40 |       0.00 |       7.31 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   64223574 |       5550 |   75653937 |       3345 |   46390023 |       4443 |   56742868 |       4453 |   68685573 |       3176 |   79709118 |       4437 |   90674679 |       3352 |  218599068 |  149103401
