                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20923647 |    3647766 |    3244456 |    3556806 |    3428301 |    3296168 |    3428569 |    3532124 |    3581888 |    3294981 |    3597797 |    3368380 |    3308673 |    2933503 |    2974044 |    3417296
  Cycles                             |   20285200 |   20285200 |   20285200 |   20285200 |   15213900 |   15213900 |   15213900 |   15213900 |   20285200 |   20285200 |   20285200 |   20285200 |   15213900 |   15213900 |   15213900 |   15213900
  IPC                                |       1.03 |       0.18 |       0.16 |       0.18 |       0.23 |       0.22 |       0.23 |       0.23 |       0.18 |       0.16 |       0.18 |       0.17 |       0.22 |       0.19 |       0.20 |       0.22
  Time (ns)                          |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300 |    5071300
  Idle time (ns)                     |       1667 |    4438237 |    4438801 |    4438973 |    4429039 |    4429122 |    4429181 |    4429166 |    4439278 |    4439472 |    4439519 |    4439606 |    4429677 |    4429686 |    4429398 |    4429990
  Idle time (%)                      |       0.0% |      87.5% |      87.5% |      87.5% |      87.3% |      87.3% |      87.3% |      87.3% |      87.5% |      87.5% |      87.5% |      87.5% |      87.3% |      87.3% |      87.3% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2268925 |    1158282 |     992228 |    1121356 |    1076160 |    1020072 |    1075318 |    1118285 |    1131946 |    1014070 |    1138085 |    1044579 |    1025654 |     864985 |     882630 |    1070296
  num incorrect                      |     156112 |       4449 |       9779 |       5569 |       6218 |       8031 |       6204 |       4959 |       5331 |       9281 |       5149 |       8242 |       8071 |      13572 |      12960 |       6520
  misprediction rate                 |      6.44% |      0.38% |      0.98% |      0.49% |      0.57% |      0.78% |      0.57% |      0.44% |      0.47% |      0.91% |      0.45% |      0.78% |      0.78% |      1.54% |      1.45% |      0.61%
