                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938555036 |    81948783 |    81669119 |    81424341 |    81770124 |    81262344 |    82024599 |    81418444 |    81184877 |    81867080 |    81111508 |    81474607
  Cycles                             |  3484184660 |  3484184660 |  3484184660 |  3484184660 |  4592788870 |  4592788870 |  4592788870 |  4592788870 |  3484184660 |  3484184660 |  3484184660 |  3484184660
  IPC                                |        1.13 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300 |  1583720300
  Idle time (ns)                     |    35122188 |  1549397711 |  1549528313 |  1549565697 |  1551587513 |  1551783054 |  1551508920 |  1551728773 |  1550186554 |  1549923012 |  1550234750 |  1550069582
  Idle time (%)                      |        2.2% |       97.8% |       97.8% |       97.8% |       98.0% |       98.0% |       98.0% |       98.0% |       97.9% |       97.9% |       97.9% |       97.9%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169608995 |     1582158 |     1582731 |     1575887 |     1583447 |     1576197 |     1583855 |     1578719 |     1571972 |     1583913 |     1574394 |     1576041
  num incorrect                      |     6070327 |       53662 |       53632 |       53175 |       53706 |       53999 |       52725 |       53862 |       53248 |       53462 |       53576 |       53260
  misprediction rate                 |       3.46% |       3.28% |       3.28% |       3.26% |       3.28% |       3.31% |       3.22% |       3.30% |       3.28% |       3.27% |       3.29% |       3.27%
  mpki                               |        1.54 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.64 |        0.66 |        0.66 |        0.65 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982071 |    12690980 |    12648623 |    12611773 |    12664044 |    12585942 |    12703954 |    12610842 |    12574752 |    12679066 |    12563796 |    12620112
    num misses                       |         185 |          44 |          47 |          43 |          47 |          47 |          43 |          47 |          43 |          47 |          47 |          43
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216024 |    51808182 |    51621423 |    51475284 |    51683061 |    51351761 |    51860327 |    51457065 |    51317848 |    51750078 |    51261490 |    51507122
    num misses                       |    15281858 |      537315 |      527289 |      516187 |      524391 |      519536 |      525807 |      516950 |      519483 |      535751 |      521723 |      515813
    miss rate                        |       0.66% |       1.04% |       1.02% |       1.00% |       1.01% |       1.01% |       1.01% |       1.00% |       1.01% |       1.04% |       1.02% |       1.00%
    mpki                             |        3.88 |        6.56 |        6.46 |        6.34 |        6.41 |        6.39 |        6.41 |        6.35 |        6.40 |        6.54 |        6.43 |        6.33
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    15282043 |      537359 |      527336 |      516230 |      524438 |      519583 |      525850 |      516997 |      519526 |      535798 |      521770 |      515856
    num misses                       |     6433349 |      282003 |      280587 |      279441 |      281012 |      278759 |      282188 |      278693 |      278336 |      281611 |      278300 |      279335
    miss rate                        |      42.10% |      52.48% |      53.21% |      54.13% |      53.58% |      53.65% |      53.66% |      53.91% |      53.57% |      52.56% |      53.34% |      54.15%
    mpki                             |        1.63 |        3.44 |        3.44 |        3.43 |        3.44 |        3.43 |        3.44 |        3.42 |        3.43 |        3.44 |        3.43 |        3.43
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982071 |    12690980 |    12648623 |    12611773 |    12664044 |    12585942 |    12703954 |    12610842 |    12574752 |    12679066 |    12563796 |    12620112
    num cache misses                 |     5484491 |        4565 |        4633 |        4523 |        1796 |        1823 |        1698 |        1760 |        4481 |        4582 |        4505 |        4531
    miss rate                        |       0.71% |       0.04% |       0.04% |       0.04% |       0.01% |       0.01% |       0.01% |       0.01% |       0.04% |       0.04% |       0.04% |       0.04%
