                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11160885 |    2980716 |    2935851 |    3017343 |    2785370 |    3154061 |    3102243 |    3009971 |    2581455 |    2962766 |    3003204 |    2978940 |    2880011 |    3059937 |    3116746 |    3083439
  Cycles                             |    7363200 |    7363200 |    7363200 |    7363200 |   29452800 |   29452800 |   29452800 |   29452800 |    7363200 |    7363200 |    7363200 |    7363200 |   29452800 |   29452800 |   29452800 |   29452800
  IPC                                |       1.52 |       0.40 |       0.40 |       0.41 |       0.09 |       0.11 |       0.11 |       0.10 |       0.35 |       0.40 |       0.41 |       0.40 |       0.10 |       0.10 |       0.11 |       0.10
  Time (ns)                          |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200 |    7363200
  Idle time (ns)                     |       1836 |    6070272 |    6070893 |    6071496 |    6102021 |    6101940 |    6102344 |    6102630 |    6072192 |    6073078 |    6073290 |    6073797 |    6104240 |    6104288 |    6104781 |    6105708
  Idle time (%)                      |       0.0% |      82.4% |      82.4% |      82.5% |      82.9% |      82.9% |      82.9% |      82.9% |      82.5% |      82.5% |      82.5% |      82.5% |      82.9% |      82.9% |      82.9% |      82.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1291977 |     957848 |     940374 |     973536 |     871769 |    1025191 |    1003720 |     965517 |     786163 |     949813 |     965679 |     957215 |     911249 |     986639 |    1009622 |     995968
  num incorrect                      |      77743 |       3397 |       3935 |       2795 |       6793 |       1834 |       2596 |       3737 |       9327 |       3945 |       3241 |       3692 |       5675 |       3115 |       2503 |       2894
  misprediction rate                 |      5.68% |      0.35% |      0.42% |      0.29% |      0.77% |      0.18% |      0.26% |      0.39% |      1.17% |      0.41% |      0.33% |      0.38% |      0.62% |      0.31% |      0.25% |      0.29%
  mpki                               |       6.97 |       1.14 |       1.34 |       0.93 |       2.44 |       0.58 |       0.84 |       1.24 |       3.61 |       1.33 |       1.08 |       1.24 |       1.97 |       1.02 |       0.80 |       0.94
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1629017 |      18666 |      20509 |      18773 |      27263 |      16253 |      17761 |      19757 |      31099 |      19581 |      20046 |      18510 |      23615 |      18895 |      16615 |      17807
    num misses                       |        170 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         27 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.13% |      0.12% |      0.13% |      0.09% |      0.15% |      0.14% |      0.13% |      0.09% |      0.13% |      0.12% |      0.14% |      0.11% |      0.13% |      0.15% |      0.14%
