                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11476808 |    3276288 |    3176042 |    3293524 |    2842328 |    3294366 |    3164837 |    3399249
  Cycles                             |    7601900 |    7601900 |    7601900 |    7601900 |    7601900 |    7601900 |    7601900 |    7601900
  IPC                                |       1.51 |       0.43 |       0.42 |       0.43 |       0.37 |       0.43 |       0.42 |       0.45
  Time (ns)                          |    7601900 |    7601900 |    7601900 |    7601900 |    7601900 |    7601900 |    7601900 |    7601900
  Idle time (ns)                     |       1345 |    6018396 |    6019158 |    6019489 |    6019247 |    6019902 |    6020111 |    6020415
  Idle time (%)                      |       0.0% |      79.2% |      79.2% |      79.2% |      79.2% |      79.2% |      79.2% |      79.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1365530 |    1021025 |     973804 |    1027448 |     828602 |    1025388 |     969353 |    1070423
  num incorrect                      |      80358 |       6511 |       8628 |       6201 |      13317 |       6670 |       8614 |       5226
  misprediction rate                 |      5.56% |      0.63% |      0.88% |      0.60% |      1.58% |      0.65% |      0.88% |      0.49%
  mpki                               |       7.00 |       1.99 |       2.72 |       1.88 |       4.69 |       2.02 |       2.72 |       1.54
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1236628 |      27256 |      30571 |      26702 |      41286 |      27171 |      30537 |      24883
    num misses                       |        172 |         28 |         28 |         28 |         46 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.10% |      0.09% |      0.10% |      0.11% |      0.10% |      0.09% |      0.11%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2499132 |     640388 |     634399 |     642206 |     607577 |     644323 |     631800 |     654048
    num misses                       |       2416 |        161 |        165 |        174 |        238 |        163 |        157 |        157
    miss rate                        |      0.10% |      0.03% |      0.03% |      0.03% |      0.04% |      0.03% |      0.02% |      0.02%
    mpki                             |       0.21 |       0.05 |       0.05 |       0.05 |       0.08 |       0.05 |       0.05 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2588 |        189 |        193 |        202 |        284 |        191 |        185 |        185
    num misses                       |        598 |        138 |        147 |        153 |        171 |        140 |        146 |        148
    miss rate                        |     23.11% |     73.02% |     76.17% |     75.74% |     60.21% |     73.30% |     78.92% |     80.00%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.05 |       0.06 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1236628 |      27256 |      30571 |      26702 |      41286 |      27171 |      30537 |      24883
    num cache misses                 |       2992 |        191 |        191 |        191 |        393 |        190 |        191 |        189
    miss rate                        |      0.24% |      0.70% |      0.62% |      0.72% |      0.95% |      0.70% |      0.63% |      0.76%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.14 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2499132 |     640388 |     634399 |     642206 |     607577 |     644323 |     631800 |     654048
    num cache misses                 |      37269 |      13164 |      13206 |      13059 |      14195 |      13239 |      13197 |      12936
    miss rate                        |      1.49% |      2.06% |      2.08% |      2.03% |      2.34% |      2.05% |      2.09% |      1.98%
    mpki                             |       3.25 |       4.02 |       4.16 |       3.97 |       4.99 |       4.02 |       4.17 |       3.81
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42458 |      13460 |      13540 |      13386 |      15022 |      13833 |      13816 |      13501
    num cache misses                 |      30301 |      12127 |      12142 |      12051 |      12787 |      12231 |      12179 |      12019
    miss rate                        |     71.37% |     90.10% |     89.68% |     90.03% |     85.12% |     88.42% |     88.15% |     89.02%
    mpki                             |       2.64 |       3.70 |       3.82 |       3.66 |       4.50 |       3.71 |       3.85 |       3.54
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      32856 |      12239 |      12287 |      12189 |      13299 |      12635 |      12610 |      12396
    num cache misses                 |      23527 |       6697 |       6941 |       6651 |       8036 |       7300 |       7249 |       7115
    miss rate                        |     71.61% |     54.72% |     56.49% |     54.57% |     60.43% |     57.78% |     57.49% |     57.40%
    mpki                             |       2.05 |       2.04 |       2.19 |       2.02 |       2.83 |       2.22 |       2.29 |       2.09
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10766 |          0 |          0 |          0 |      10709 |          0 |          0 |          0
  average dram access latency (ns)   |      61.31 |        inf |        inf |        inf |      61.32 |        inf |        inf |        inf
  average dram queueing delay        |       0.06 |       0.00 |       0.00 |       0.00 |       0.06 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10304 |        152 |        147 |        124 |        152 |        118 |         98 |        104
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1990 |       1879 |       1842 |       1961 |       2584 |       2373 |       2393 |       2311
