                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  295997728 |  311928261 |  307739982 |  314560929 |  249780727 |  250312255 |  246747633 |  250802320
  Cycles                             |  358054590 |  358054590 |  358054590 |  358054590 |  271627620 |  271627620 |  271627620 |  271627620
  IPC                                |       0.83 |       0.87 |       0.86 |       0.88 |       0.92 |       0.92 |       0.91 |       0.92
  Time (ns)                          |  123467100 |  123467100 |  123467100 |  123467100 |  123467100 |  123467100 |  123467100 |  123467100
  Idle time (ns)                     |    4879472 |    6555881 |    5996180 |    6660030 |     952633 |     951358 |     736771 |     932367
  Idle time (%)                      |       4.0% |       5.3% |       4.9% |       5.4% |       0.8% |       0.8% |       0.6% |       0.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   28991963 |   34211661 |   33045739 |   34996841 |   16495833 |   16650332 |   15632405 |   16791092
  num incorrect                      |      42025 |      25322 |      24742 |      24653 |      24191 |      24048 |      24179 |      24176
  misprediction rate                 |      0.14% |      0.07% |      0.07% |      0.07% |      0.15% |      0.14% |      0.15% |      0.14%
  mpki                               |       0.14 |       0.08 |       0.08 |       0.08 |       0.10 |       0.10 |       0.10 |       0.10
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25598537 |   25209054 |   25197988 |   25198507 |   25195850 |   25194666 |   25193743 |   25193453
    num misses                       |        266 |         29 |         29 |         29 |         29 |         28 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  139427833 |  140577771 |  139910839 |  140880941 |  131613921 |  131686791 |  131175970 |  131754744
    num misses                       |      75795 |      73028 |      72664 |      72714 |      72666 |      72725 |      72677 |      72576
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.26 |       0.23 |       0.24 |       0.23 |       0.29 |       0.29 |       0.29 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76061 |      73057 |      72693 |      72743 |      72695 |      72753 |      72707 |      72606
    num misses                       |      49773 |      48080 |      48204 |      47976 |      48218 |      47848 |      47846 |      47798
    miss rate                        |     65.44% |     65.81% |     66.31% |     65.95% |     66.33% |     65.77% |     65.81% |     65.83%
    mpki                             |       0.17 |       0.15 |       0.16 |       0.15 |       0.19 |       0.19 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25598537 |   25209054 |   25197988 |   25198507 |   25195850 |   25194666 |   25193743 |   25193453
    num cache misses                 |      15557 |       6468 |       6581 |       6222 |      16099 |      16102 |      16337 |      16147
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.02% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.05 |       0.02 |       0.02 |       0.02 |       0.06 |       0.06 |       0.07 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  139427833 |  140577771 |  139910839 |  140880941 |  131613921 |  131686791 |  131175970 |  131754744
    num cache misses                 |    4115159 |    4063941 |    4044852 |    4044723 |    4069306 |    4069409 |    4069812 |    4068233
    miss rate                        |      2.95% |      2.89% |      2.89% |      2.87% |      3.09% |      3.09% |      3.10% |      3.09%
    mpki                             |      13.90 |      13.03 |      13.14 |      12.86 |      16.29 |      16.26 |      16.49 |      16.22
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4539859 |    4452205 |    4433664 |    4431796 |    4456612 |    4457382 |    4457492 |    4456597
    num cache misses                 |    2648840 |    2612719 |    2600398 |    2599900 |    3832309 |    3831840 |    3831477 |    3825827
    miss rate                        |     58.35% |     58.68% |     58.65% |     58.66% |     85.99% |     85.97% |     85.96% |     85.85%
    mpki                             |       8.95 |       8.38 |       8.45 |       8.27 |      15.34 |      15.31 |      15.53 |      15.25
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3060228 |    2995280 |    2983216 |    2981339 |    4203662 |    4203858 |    4202970 |    4198099
    num cache misses                 |    2512114 |    2456268 |    2439463 |    2437913 |    2437209 |    2432097 |    2434870 |    2433554
    miss rate                        |     82.09% |     82.00% |     81.77% |     81.77% |     57.98% |     57.85% |     57.93% |     57.97%
    mpki                             |       8.49 |       7.87 |       7.93 |       7.75 |       9.76 |       9.72 |       9.87 |       9.70
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   28507215 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    6072.76 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    6011.51 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1766905 |    1725020 |    1743148 |    1731326 |    1772526 |    1770465 |    1771255 |    1768632
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
