                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  117798795 |  117823609 |  119145293 |  119391342 |   92440142 |   93018718 |   92020014 |   91817024
  Cycles                             |   49891310 |   49891310 |   49891310 |   49891310 |   37848580 |   37848580 |   37848580 |   37848580
  IPC                                |       2.36 |       2.36 |       2.39 |       2.39 |       2.44 |       2.46 |       2.43 |       2.43
  Time (ns)                          |   17203900 |   17203900 |   17203900 |   17203900 |   17203900 |   17203900 |   17203900 |   17203900
  Idle time (ns)                     |        404 |     417415 |     419659 |     420395 |     421138 |     421851 |     422595 |     423308
  Idle time (%)                      |       0.0% |       2.4% |       2.4% |       2.4% |       2.4% |       2.5% |       2.5% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   12001878 |   12160190 |   12537811 |   12607972 |    4907732 |    5073065 |    4787722 |    4729711
  num incorrect                      |     139162 |     122369 |     122371 |     122378 |     122352 |     122324 |     122339 |     122333
  misprediction rate                 |      1.15% |      1.00% |      0.97% |      0.96% |      2.43% |      2.35% |      2.49% |      2.52%
  mpki                               |       1.18 |       1.04 |       1.03 |       1.03 |       1.32 |       1.32 |       1.33 |       1.33
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8200903 |    8064350 |    8064353 |    8064455 |    8064366 |    8064368 |    8064357 |    8064367
    num misses                       |        349 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   32351721 |   32037453 |   32226271 |   32261751 |   28411307 |   28493942 |   28351249 |   28322271
    num misses                       |      31325 |      27067 |      27855 |      27405 |      27562 |      27343 |      27340 |      28822
    miss rate                        |      0.10% |      0.08% |      0.09% |      0.08% |      0.10% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.27 |       0.23 |       0.23 |       0.23 |       0.30 |       0.29 |       0.30 |       0.31
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      31674 |      27095 |      27883 |      27433 |      27590 |      27371 |      27368 |      28850
    num misses                       |       6180 |       4969 |       5003 |       5027 |       5052 |       4983 |       5020 |       5116
    miss rate                        |     19.51% |     18.34% |     17.94% |     18.32% |     18.31% |     18.21% |     18.34% |     17.73%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8200903 |    8064350 |    8064353 |    8064455 |    8064366 |    8064368 |    8064357 |    8064367
    num cache misses                 |       9942 |       1274 |       1166 |       1423 |       3046 |       3218 |       2989 |       3018
    miss rate                        |      0.12% |      0.02% |      0.01% |      0.02% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.08 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   32351721 |   32037453 |   32226271 |   32261751 |   28411307 |   28493942 |   28351249 |   28322271
    num cache misses                 |    2804790 |    2789744 |    2789164 |    2792559 |    3281377 |    3281525 |    3281480 |    3281456
    miss rate                        |      8.67% |      8.71% |      8.65% |      8.66% |     11.55% |     11.52% |     11.57% |     11.59%
    mpki                             |      23.81 |      23.68 |      23.41 |      23.39 |      35.50 |      35.28 |      35.66 |      35.74
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2820735 |    2795684 |    2790377 |    2798489 |    3288671 |    3284763 |    3288241 |    3288618
    num cache misses                 |     251149 |     230510 |     229127 |     230949 |     392756 |     392705 |     392963 |     393933
    miss rate                        |      8.90% |      8.25% |      8.21% |      8.25% |     11.94% |     11.96% |     11.95% |     11.98%
    mpki                             |       2.13 |       1.96 |       1.92 |       1.93 |       4.25 |       4.22 |       4.27 |       4.29
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     274364 |     252124 |     247721 |     252396 |     398080 |     393681 |     397612 |     399266
    num cache misses                 |      44993 |      39392 |      30617 |      29366 |      32330 |      23883 |      29966 |      37722
    miss rate                        |     16.40% |     15.62% |     12.36% |     11.63% |      8.12% |      6.07% |      7.54% |      9.45%
    mpki                             |       0.38 |       0.33 |       0.26 |       0.25 |       0.35 |       0.26 |       0.33 |       0.41
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     338733 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   31992.41 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   31931.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      13323 |      14627 |       3987 |       6733 |       9537 |       1196 |       7142 |      11181
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
