                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    3900024 |    3728747 |    3631468 |    3592835 |    3557384 |    3545817 |    3600116 |    3585538 |    3546046 |    3501875 |    3398780 |    3376910 |    3341123 |    3318271 |    3390434 |    3318629
  Cycles                             |    4867600 |    4867600 |    3650700 |    3650700 |    3650700 |    3650700 |    4867600 |    4867600 |    4867600 |    4867600 |    3650700 |    3650700 |    3650700 |    3650700 |    4867600 |    4867600
  IPC                                |       0.80 |       0.77 |       0.99 |       0.98 |       0.97 |       0.97 |       0.74 |       0.74 |       0.73 |       0.72 |       0.93 |       0.93 |       0.92 |       0.91 |       0.70 |       0.68
  Time (ns)                          |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900 |    1216900
  Idle time (ns)                     |        331 |     203059 |     203500 |     203817 |     203999 |     204245 |     204506 |     204735 |     204903 |     205186 |     205414 |     205631 |     205817 |     206086 |     206276 |     206520
  Idle time (%)                      |       0.0% |      16.7% |      16.7% |      16.7% |      16.8% |      16.8% |      16.8% |      16.8% |      16.8% |      16.9% |      16.9% |      16.9% |      16.9% |      16.9% |      17.0% |      17.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     449973 |     480401 |     458430 |     452648 |     445602 |     445524 |     458581 |     457717 |     451074 |     438977 |     418146 |     413381 |     405943 |     402110 |     419703 |     400977
  num incorrect                      |       4107 |        372 |        344 |        326 |        403 |        383 |        389 |        365 |        325 |        367 |        399 |        732 |        878 |        887 |        994 |       1281
  misprediction rate                 |      0.90% |      0.08% |      0.07% |      0.07% |      0.09% |      0.09% |      0.08% |      0.08% |      0.07% |      0.08% |      0.10% |      0.18% |      0.22% |      0.22% |      0.24% |      0.32%
  mpki                               |       1.05 |       0.10 |       0.09 |       0.09 |       0.11 |       0.11 |       0.11 |       0.10 |       0.09 |       0.10 |       0.12 |       0.22 |       0.26 |       0.27 |       0.29 |       0.39
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     393058 |     326885 |     315394 |     303649 |     292560 |     281261 |     271147 |     259650 |     248632 |     238207 |     226449 |     216099 |     205527 |     195477 |     185730 |     166796
    num misses                       |        117 |         24 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         24 |         24 |         24 |         24 |         24 |         22 |         22
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1567358 |    1400933 |    1361183 |    1342254 |    1326742 |    1318050 |    1341419 |    1333763 |    1315344 |    1300108 |    1250729 |    1241586 |    1224521 |    1212981 |    1240834 |    1226293
    num misses                       |       5776 |       3551 |       4085 |       3600 |       3796 |       3808 |       3674 |       3867 |       3437 |       3696 |       3861 |       3996 |       3464 |       3367 |       3716 |       3499
    miss rate                        |      0.37% |      0.25% |      0.30% |      0.27% |      0.29% |      0.29% |      0.27% |      0.29% |      0.26% |      0.28% |      0.31% |      0.32% |      0.28% |      0.28% |      0.30% |      0.29%
    mpki                             |       1.48 |       0.95 |       1.12 |       1.00 |       1.07 |       1.07 |       1.02 |       1.08 |       0.97 |       1.06 |       1.14 |       1.18 |       1.04 |       1.01 |       1.10 |       1.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       5893 |       3575 |       4107 |       3622 |       3818 |       3830 |       3696 |       3889 |       3459 |       3720 |       3885 |       4020 |       3488 |       3391 |       3738 |       3521
    num misses                       |        586 |        224 |        245 |        233 |        199 |        205 |        241 |        237 |        214 |        235 |        234 |        226 |        215 |        215 |        241 |        250
    miss rate                        |      9.94% |      6.27% |      5.97% |      6.43% |      5.21% |      5.35% |      6.52% |      6.09% |      6.19% |      6.32% |      6.02% |      5.62% |      6.16% |      6.34% |      6.45% |      7.10%
    mpki                             |       0.15 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.06 |       0.07 |       0.07 |       0.07 |       0.06 |       0.06 |       0.07 |       0.08
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     393058 |     326885 |     315394 |     303649 |     292560 |     281261 |     271147 |     259650 |     248632 |     238207 |     226449 |     216099 |     205527 |     195477 |     185730 |     166796
    num cache misses                 |       1876 |        142 |        136 |        135 |        136 |        141 |        135 |        134 |        134 |        140 |        143 |        140 |        143 |        146 |        135 |        141
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.08%
    mpki                             |       0.48 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1567358 |    1400933 |    1361183 |    1342254 |    1326742 |    1318050 |    1341419 |    1333763 |    1315344 |    1300108 |    1250729 |    1241586 |    1224521 |    1212981 |    1240834 |    1226293
    num cache misses                 |      59550 |      45921 |      45722 |      45472 |      44981 |      45000 |      45015 |      45219 |      44330 |      44059 |      42578 |      42931 |      42572 |      42367 |      42833 |      43219
    miss rate                        |      3.80% |      3.28% |      3.36% |      3.39% |      3.39% |      3.41% |      3.36% |      3.39% |      3.37% |      3.39% |      3.40% |      3.46% |      3.48% |      3.49% |      3.45% |      3.52%
    mpki                             |      15.27 |      12.32 |      12.59 |      12.66 |      12.64 |      12.69 |      12.50 |      12.61 |      12.50 |      12.58 |      12.53 |      12.71 |      12.74 |      12.77 |      12.63 |      13.02
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      66780 |      49380 |      49035 |      48662 |      48172 |      48274 |      48968 |      49229 |      48364 |      48080 |      46089 |      46534 |      46066 |      46007 |      46452 |      47234
    num cache misses                 |      35624 |      25548 |      25156 |      25448 |      25533 |      25457 |      26611 |      27042 |      26678 |      27245 |      26062 |      26491 |      26155 |      26060 |      27245 |      27588
