                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10922466 |    2960507 |    2914139 |    2998371 |    2661598 |    3018100 |    2945656 |    2863244 |    2507411 |    2940962 |    2957410 |    2932043 |    2755178 |    2927041 |    2963817 |    2951988
  Cycles                             |   29037600 |   29037600 |   29037600 |   29037600 |    7259400 |    7259400 |    7259400 |    7259400 |   29037600 |   29037600 |   29037600 |   29037600 |    7259400 |    7259400 |    7259400 |    7259400
  IPC                                |       0.38 |       0.10 |       0.10 |       0.10 |       0.37 |       0.42 |       0.41 |       0.39 |       0.09 |       0.10 |       0.10 |       0.10 |       0.38 |       0.40 |       0.41 |       0.41
  Time (ns)                          |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400 |    7259400
  Idle time (ns)                     |       1519 |    6024181 |    6024948 |    6025338 |    5995144 |    5995209 |    5995770 |    5996245 |    6026411 |    6026774 |    6027054 |    6027419 |    5997578 |    5998075 |    5998282 |    5998417
  Idle time (%)                      |       0.0% |      83.0% |      83.0% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6% |      83.0% |      83.0% |      83.0% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1312931 |     950719 |     932743 |     966997 |     830577 |     979450 |     951289 |     915909 |     762199 |     941586 |     950371 |     941110 |     868751 |     941740 |     957951 |     951456
  num incorrect                      |      73876 |       3363 |       3815 |       2704 |       6827 |       1811 |       2541 |       3802 |       9607 |       3741 |       3312 |       3669 |       5632 |       3056 |       2421 |       2766
  misprediction rate                 |      5.33% |      0.35% |      0.41% |      0.28% |      0.82% |      0.18% |      0.27% |      0.41% |      1.24% |      0.40% |      0.35% |      0.39% |      0.64% |      0.32% |      0.25% |      0.29%
  mpki                               |       6.76 |       1.14 |       1.31 |       0.90 |       2.57 |       0.60 |       0.86 |       1.33 |       3.83 |       1.27 |       1.12 |       1.25 |       2.04 |       1.04 |       0.82 |       0.94
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1619645 |      15041 |      16201 |      15349 |      20612 |      13492 |      14190 |      15674 |      24003 |      15791 |      15926 |      15189 |      18526 |      15140 |      14001 |      15093
    num misses                       |        175 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.17% |      0.16% |      0.17% |      0.13% |      0.21% |      0.18% |      0.17% |      0.11% |      0.16% |      0.16% |      0.17% |      0.14% |      0.17% |      0.19% |      0.17%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2648728 |     543849 |     538915 |     547538 |     511164 |     545942 |     537489 |     529429 |     499448 |     542611 |     543378 |     539448 |     520206 |     537232 |     539728 |     539783
    num misses                       |       1708 |        143 |        140 |        149 |        133 |        124 |        129 |        121 |        129 |        125 |        132 |        110 |        122 |        124 |        136 |        122
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02%
    mpki                             |       0.16 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1883 |        169 |        166 |        175 |        159 |        152 |        155 |        147 |        155 |        151 |        158 |        136 |        148 |        150 |        162 |        148
    num misses                       |        598 |        129 |        130 |        135 |        132 |        126 |        131 |        131 |        124 |        124 |        133 |        120 |        122 |        122 |        135 |        125
    miss rate                        |     31.76% |     76.33% |     78.31% |     77.14% |     83.02% |     82.89% |     84.52% |     89.12% |     80.00% |     82.12% |     84.18% |     88.24% |     82.43% |     81.33% |     83.33% |     84.46%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1619645 |      15041 |      16201 |      15349 |      20612 |      13492 |      14190 |      15674 |      24003 |      15791 |      15926 |      15189 |      18526 |      15140 |      14001 |      15093
    num cache misses                 |       2846 |        174 |        174 |        175 |        174 |        182 |        173 |        174 |        174 |        173 |        173 |        173 |        173 |        173 |        173 |        175
    miss rate                        |      0.18% |      1.16% |      1.07% |      1.14% |      0.84% |      1.35% |      1.22% |      1.11% |      0.72% |      1.10% |      1.09% |      1.14% |      0.93% |      1.14% |      1.24% |      1.16%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2648728 |     543849 |     538915 |     547538 |     511164 |     545942 |     537489 |     529429 |     499448 |     542611 |     543378 |     539448 |     520206 |     537232 |     539728 |     539783
    num cache misses                 |      32502 |       6908 |       7034 |       6829 |       7164 |       6786 |       6783 |       6769 |       7262 |       6859 |       6889 |       6807 |       6977 |       6847 |       6788 |       6872
    miss rate                        |      1.23% |      1.27% |      1.31% |      1.25% |      1.40% |      1.24% |      1.26% |      1.28% |      1.45% |      1.26% |      1.27% |      1.26% |      1.34% |      1.27% |      1.26% |      1.27%
    mpki                             |       2.98 |       2.33 |       2.41 |       2.28 |       2.69 |       2.25 |       2.30 |       2.36 |       2.90 |       2.33 |       2.33 |       2.32 |       2.53 |       2.34 |       2.29 |       2.33
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37485 |       7132 |       7274 |       7051 |       7461 |       7010 |       6999 |       7014 |       7734 |       7237 |       7265 |       7182 |       7375 |       7218 |       7147 |       7252
    num cache misses                 |      24161 |       6767 |       6871 |       6716 |       6920 |       6742 |       6704 |       6744 |       7006 |       6763 |       6769 |       6804 |       6841 |       6763 |       6711 |       6778
    miss rate                        |     64.46% |     94.88% |     94.46% |     95.25% |     92.75% |     96.18% |     95.79% |     96.15% |     90.59% |     93.45% |     93.17% |     94.74% |     92.76% |     93.70% |     93.90% |     93.46%
