                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20895127 |    3617379 |    3254314 |    3524865 |    3566207 |    3405822 |    3551059 |    3669715 |    3549319 |    3271930 |    3554066 |    3368983 |    3430855 |    2996053 |    3056835 |    3537985
  Cycles                             |   14862900 |   14862900 |   14862900 |   14862900 |   19817200 |   19817200 |   19817200 |   19817200 |   14862900 |   14862900 |   14862900 |   14862900 |   19817200 |   19817200 |   19817200 |   19817200
  IPC                                |       1.41 |       0.24 |       0.22 |       0.24 |       0.18 |       0.17 |       0.18 |       0.19 |       0.24 |       0.22 |       0.24 |       0.23 |       0.17 |       0.15 |       0.15 |       0.18
  Time (ns)                          |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300 |    4954300
  Idle time (ns)                     |       1264 |    4306035 |    4306453 |    4306620 |    4316658 |    4316698 |    4316927 |    4316935 |    4306888 |    4307140 |    4307222 |    4307178 |    4317213 |    4317372 |    4317652 |    4318029
  Idle time (%)                      |       0.0% |      86.9% |      86.9% |      86.9% |      87.1% |      87.1% |      87.1% |      87.1% |      86.9% |      86.9% |      86.9% |      86.9% |      87.1% |      87.1% |      87.1% |      87.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2260044 |    1148506 |     995016 |    1110801 |    1121803 |    1057209 |    1115742 |    1164211 |    1121131 |    1006679 |    1123085 |    1045465 |    1066807 |     886851 |     911358 |    1110340
  num incorrect                      |     156208 |       4512 |       9645 |       5445 |       6267 |       8131 |       6165 |       4837 |       5316 |       9302 |       5157 |       7948 |       8121 |      13973 |      13200 |       6683
  misprediction rate                 |      6.46% |      0.39% |      0.96% |      0.49% |      0.56% |      0.76% |      0.55% |      0.41% |      0.47% |      0.92% |      0.46% |      0.75% |      0.76% |      1.55% |      1.43% |      0.60%
  mpki                               |       7.48 |       1.25 |       2.96 |       1.54 |       1.76 |       2.39 |       1.74 |       1.32 |       1.50 |       2.84 |       1.45 |       2.36 |       2.37 |       4.66 |       4.32 |       1.89
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3261519 |      26425 |      32510 |      28227 |      28187 |      30735 |      28476 |      26170 |      27493 |      31775 |      26840 |      29911 |      29976 |      35993 |      37035 |      28298
    num misses                       |        175 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         27 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.10% |      0.08% |      0.09% |      0.10% |      0.08% |      0.09% |      0.10% |      0.09% |      0.08% |      0.10% |      0.09% |      0.09% |      0.07% |      0.07% |      0.09%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4888036 |     692110 |     656564 |     682210 |     692077 |     674820 |     690754 |     701768 |     685095 |     656669 |     684419 |     667758 |     677772 |     631475 |     640705 |     688595
    num misses                       |       2308 |        625 |        638 |        618 |        644 |        633 |        601 |        633 |        602 |        634 |        568 |        618 |        626 |        646 |        582 |        606
    miss rate                        |      0.05% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.08% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09%
    mpki                             |       0.11 |       0.17 |       0.20 |       0.18 |       0.18 |       0.19 |       0.17 |       0.17 |       0.17 |       0.19 |       0.16 |       0.18 |       0.18 |       0.22 |       0.19 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2483 |        651 |        664 |        644 |        672 |        659 |        627 |        659 |        628 |        660 |        594 |        645 |        652 |        672 |        608 |        632
    num misses                       |        687 |        174 |        182 |        186 |        176 |        181 |        177 |        174 |        171 |        174 |        169 |        174 |        174 |        175 |        175 |        176
    miss rate                        |     27.67% |     26.73% |     27.41% |     28.88% |     26.19% |     27.47% |     28.23% |     26.40% |     27.23% |     26.36% |     28.45% |     26.98% |     26.69% |     26.04% |     28.78% |     27.85%
    mpki                             |       0.03 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3261519 |      26425 |      32510 |      28227 |      28187 |      30735 |      28476 |      26170 |      27493 |      31775 |      26840 |      29911 |      29976 |      35993 |      37035 |      28298
    num cache misses                 |       3334 |        174 |        174 |        175 |        182 |        175 |        175 |        174 |        174 |        173 |        173 |        179 |        173 |        175 |        173 |        174
    miss rate                        |      0.10% |      0.66% |      0.54% |      0.62% |      0.65% |      0.57% |      0.61% |      0.66% |      0.63% |      0.54% |      0.64% |      0.60% |      0.58% |      0.49% |      0.47% |      0.61%
    mpki                             |       0.16 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4888036 |     692110 |     656564 |     682210 |     692077 |     674820 |     690754 |     701768 |     685095 |     656669 |     684419 |     667758 |     677772 |     631475 |     640705 |     688595
    num cache misses                 |      42367 |      13944 |      14276 |      13963 |      14133 |      14265 |      14108 |      13703 |      14069 |      14182 |      13982 |      14116 |      14024 |      14303 |      14361 |      13853
    miss rate                        |      0.87% |      2.01% |      2.17% |      2.05% |      2.04% |      2.11% |      2.04% |      1.95% |      2.05% |      2.16% |      2.04% |      2.11% |      2.07% |      2.27% |      2.24% |      2.01%
    mpki                             |       2.03 |       3.85 |       4.39 |       3.96 |       3.96 |       4.19 |       3.97 |       3.73 |       3.96 |       4.33 |       3.93 |       4.19 |       4.09 |       4.77 |       4.70 |       3.92
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      48073 |      14203 |      14603 |      14246 |      14425 |      14583 |      14405 |      13974 |      14614 |      14788 |      14530 |      14692 |      14597 |      14973 |      15005 |      14410
    num cache misses                 |      35064 |      12953 |      13159 |      13019 |      13080 |      13170 |      13026 |      12834 |      13081 |      13116 |      13001 |      13078 |      13054 |      13237 |      13222 |      12937
    miss rate                        |     72.94% |     91.20% |     90.11% |     91.39% |     90.68% |     90.31% |     90.43% |     91.84% |     89.51% |     88.69% |     89.48% |     89.01% |     89.43% |     88.41% |     88.12% |     89.78%
    mpki                             |       1.68 |       3.58 |       4.04 |       3.69 |       3.67 |       3.87 |       3.67 |       3.50 |       3.69 |       4.01 |       3.66 |       3.88 |       3.80 |       4.42 |       4.33 |       3.66
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38149 |      13046 |      13320 |      13136 |      13198 |      13321 |      13156 |      12933 |      13452 |      13550 |      13375 |      13475 |      13453 |      13733 |      13693 |      13320
