                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4050834979 |   112403817 |   112129002 |   112062311 |   112505764 |   111760208 |   112028563 |   112566838
  Cycles                             |  3443189420 |  3443189420 |  3443189420 |  3443189420 |  3443189420 |  3443189420 |  3443189420 |  3443189420
  IPC                                |        1.18 |        0.03 |        0.03 |        0.03 |        0.03 |        0.03 |        0.03 |        0.03
  Time (ns)                          |  1565086100 |  1565086100 |  1565086100 |  1565086100 |  1565086100 |  1565086100 |  1565086100 |  1565086100
  Idle time (ns)                     |     1147980 |  1519181611 |  1519263823 |  1519365853 |  1519136799 |  1519400373 |  1519320958 |  1519109631
  Idle time (%)                      |        0.1% |       97.1% |       97.1% |       97.1% |       97.1% |       97.1% |       97.1% |       97.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   171684949 |     2178090 |     2172198 |     2171075 |     2172644 |     2164886 |     2170597 |     2175051
  num incorrect                      |     6237471 |       74072 |       73811 |       73219 |       73017 |       73628 |       73914 |       73215
  misprediction rate                 |       3.51% |       3.29% |       3.29% |       3.26% |       3.25% |       3.29% |       3.29% |       3.26%
  mpki                               |        1.54 |        0.66 |        0.66 |        0.65 |        0.65 |        0.66 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   791371540 |    17407989 |    17367239 |    17357485 |    17424173 |    17310034 |    17350164 |    17434319
    num misses                       |         211 |          49 |          49 |          48 |          43 |          48 |          49 |          44
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2402194518 |    71046611 |    70879345 |    70834702 |    71126819 |    70645074 |    70802424 |    71167320
    num misses                       |    14618545 |      737811 |      734010 |      744000 |      755610 |      734368 |      763346 |      762087
    miss rate                        |       0.61% |       1.04% |       1.04% |       1.05% |       1.06% |       1.04% |       1.08% |       1.07%
    mpki                             |        3.61 |        6.56 |        6.55 |        6.64 |        6.72 |        6.57 |        6.81 |        6.77
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    14618756 |      737860 |      734059 |      744048 |      755653 |      734416 |      763395 |      762131
    num misses                       |     6826628 |      386047 |      384551 |      385654 |      386965 |      383594 |      385070 |      387128
    miss rate                        |      46.70% |      52.32% |      52.39% |      51.83% |      51.21% |      52.23% |      50.44% |      50.80%
    mpki                             |        1.69 |        3.43 |        3.43 |        3.44 |        3.44 |        3.43 |        3.44 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   791371540 |    17407989 |    17367239 |    17357485 |    17424173 |    17310034 |    17350164 |    17434319
    num cache misses                 |     2977645 |        6425 |        6388 |        6288 |        6245 |        6305 |        6290 |        6318
    miss rate                        |       0.38% |       0.04% |       0.04% |       0.04% |       0.04% |       0.04% |       0.04% |       0.04%
    mpki                             |        0.74 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2402194518 |    71046611 |    70879345 |    70834702 |    71126819 |    70645074 |    70802424 |    71167320
    num cache misses                 |    22978762 |      726598 |      723667 |      723705 |      727633 |      721625 |      723734 |      727517
    miss rate                        |       0.96% |       1.02% |       1.02% |       1.02% |       1.02% |       1.02% |       1.02% |       1.02%
    mpki                             |        5.67 |        6.46 |        6.45 |        6.46 |        6.47 |        6.46 |        6.46 |        6.46
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27175429 |      733220 |      730264 |      730180 |      734100 |      728151 |      730194 |      734019
    num cache misses                 |    16251055 |      618965 |      616613 |      615893 |      619161 |      613994 |      616037 |      619744
    miss rate                        |      59.80% |      84.42% |      84.44% |      84.35% |      84.34% |      84.32% |      84.37% |      84.43%
    mpki                             |        4.01 |        5.51 |        5.50 |        5.50 |        5.50 |        5.49 |        5.50 |        5.51
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    17471148 |      619162 |      616822 |      616080 |      619383 |      614215 |      616207 |      619928
    num cache misses                 |     4389742 |      237894 |      237999 |      237853 |      243121 |      241058 |      242771 |      241853
    miss rate                        |      25.13% |      38.42% |      38.58% |      38.61% |      39.25% |      39.25% |      39.40% |      39.01%
    mpki                             |        1.08 |        2.12 |        2.12 |        2.12 |        2.16 |        2.16 |        2.17 |        2.15
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     3428919 |           0 |           0 |           0 |     3429080 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     3416000 |       58361 |       58862 |       57962 |       57465 |       57290 |       57420 |       57500
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      237950 |      136980 |      136629 |      137226 |      141687 |      139809 |      141003 |      140708
