                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   50290541 |   49784258 |   49738613 |   49935612 |   57686132 |   57635613 |   57636738 |   57575908 |   48828760 |   48659433 |   48537052 |   48556478
  Cycles                             |   51816820 |   51816820 |   51816820 |   51816820 |   68303990 |   68303990 |   68303990 |   68303990 |   51816820 |   51816820 |   51816820 |   51816820
  IPC                                |       0.97 |       0.96 |       0.96 |       0.96 |       0.84 |       0.84 |       0.84 |       0.84 |       0.94 |       0.94 |       0.94 |       0.94
  Time (ns)                          |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100 |   23553100
  Idle time (ns)                     |        274 |     354872 |     359007 |     361682 |     364320 |     366982 |     369620 |     372283 |     374921 |     377583 |     380221 |     382884
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4202855 |    4163463 |    4148274 |    4202873 |    6372553 |    6364288 |    6358077 |    6349171 |    3916990 |    3884035 |    3845978 |    3856747
  num incorrect                      |      14274 |       3523 |       3617 |       3705 |       4221 |       4526 |       5622 |       5883 |       5323 |       5558 |       5584 |       5921
  misprediction rate                 |      0.34% |      0.08% |      0.09% |      0.09% |      0.07% |      0.07% |      0.09% |      0.09% |      0.14% |      0.14% |      0.14% |      0.15%
  mpki                               |       0.28 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.10 |       0.10 |       0.11 |       0.11 |       0.12 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6849970 |    6794284 |    6810835 |    6836018 |    6950249 |    6956127 |    6987479 |    6992303 |    6861749 |    6845042 |    6869718 |    6900013
    num misses                       |        131 |         23 |         23 |         21 |         21 |         23 |         23 |         21 |         23 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   18601354 |   18277508 |   18274024 |   18316105 |   19573701 |   19546373 |   19568128 |   19535771 |   18057615 |   17977937 |   17972551 |   17986870
    num misses                       |     859891 |     856143 |     855354 |     857361 |     856737 |     857865 |     856205 |     856893 |     855678 |     857207 |     857189 |     855947
    miss rate                        |      4.62% |      4.68% |      4.68% |      4.68% |      4.38% |      4.39% |      4.38% |      4.39% |      4.74% |      4.77% |      4.77% |      4.76%
    mpki                             |      17.10 |      17.20 |      17.20 |      17.17 |      14.85 |      14.88 |      14.86 |      14.88 |      17.52 |      17.62 |      17.66 |      17.63
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
